Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
47,0.0,0,1,359808,0,13,18.0,0,0,1,32,735.53,14.0,0.6666666666666666,49.035333333333334,0.030303030303030304,1,2
26,0.0,0,0,359809,1,8,9.0,0,1,0,6,783.73,29.0,0.2222222222222222,26.124333333333333,0.0,2,0
41,0.0,0,0,359810,0,12,15.0,0,0,1,48,763.06,29.0,1.1428571428571428,25.435333333333332,0.02040816326530612,2,3
27,0.0,0,1,359811,0,13,13.0,0,1,1,3,824.69,5.0,0.10714285714285714,137.44833333333335,0.25,2,0
36,0.0,0,0,359812,0,8,11.0,0,1,2,35,561.23,17.0,0.9459459459459459,31.179444444444446,0.05555555555555555,0,2
27,0.0,0,0,359813,1,24,10.0,0,0,0,49,706.12,17.0,1.75,39.22888888888889,0.0,1,3
35,0.0,0,1,359814,1,4,6.0,0,1,1,13,642.05,15.0,0.3611111111111111,40.128125,0.07142857142857142,1,1
30,0.0,0,0,359815,1,5,0.0,0,1,2,31,938.83,3.0,1.0,234.7075,0.0625,3,2
32,0.0,0,1,359816,1,24,12.0,0,0,1,60,828.33,22.0,1.8181818181818181,36.01434782608696,0.01639344262295082,2,3
47,0.0,0,1,359817,0,1,16.0,0,0,1,16,632.47,13.0,0.3333333333333333,45.17642857142857,0.058823529411764705,1,1
40,0.0,0,0,359818,1,11,14.0,0,0,0,45,623.52,28.0,1.0975609756097562,21.500689655172412,0.0,0,3
46,0.0,0,0,359819,1,8,17.0,0,0,3,48,588.39,4.0,1.0212765957446808,117.678,0.061224489795918366,0,3
24,0.0,0,0,359820,0,13,18.0,0,1,1,58,978.76,24.0,2.32,39.1504,0.01694915254237288,3,3
30,0.0,0,1,359821,1,19,18.0,0,1,0,59,514.21,14.0,1.903225806451613,34.28066666666667,0.0,0,3
33,0.0,0,1,359822,1,30,15.0,1,0,3,28,907.41,16.0,0.8235294117647058,53.37705882352941,0.10344827586206896,3,2
43,0.0,0,1,359823,0,8,12.0,0,1,0,13,841.22,25.0,0.29545454545454547,32.354615384615386,0.0,2,1
35,0.0,0,1,359824,1,18,20.0,1,0,3,40,611.71,3.0,1.1111111111111112,152.9275,0.07317073170731707,0,3
44,0.0,0,1,359825,1,9,3.0,0,1,3,41,642.65,29.0,0.9111111111111111,21.421666666666667,0.07142857142857142,1,3
40,0.0,0,0,359826,1,10,3.0,0,1,1,8,709.23,17.0,0.1951219512195122,39.40166666666667,0.1111111111111111,1,0
43,0.0,0,1,359827,1,24,10.0,0,0,0,26,831.97,10.0,0.5909090909090909,75.63363636363637,0.0,2,2
50,0.0,0,0,359828,1,18,9.0,0,1,3,2,970.37,18.0,0.0392156862745098,51.072105263157894,1.0,3,0
49,0.0,0,0,359829,0,10,12.0,1,0,0,27,992.02,26.0,0.54,36.74148148148148,0.0,3,2
38,0.0,0,1,359830,0,5,15.0,1,0,1,11,529.24,4.0,0.28205128205128205,105.848,0.08333333333333333,0,0
40,0.0,0,1,359831,1,25,5.0,1,0,4,44,973.06,17.0,1.0731707317073171,54.05888888888889,0.08888888888888889,3,3
21,0.0,0,0,359832,1,27,16.0,1,0,1,43,723.49,12.0,1.9545454545454546,55.653076923076924,0.022727272727272728,1,3
35,0.0,0,1,359833,0,4,10.0,1,0,3,46,973.7,1.0,1.2777777777777777,486.85,0.06382978723404255,3,3
20,0.0,0,1,359834,0,9,2.0,1,0,0,1,927.67,9.0,0.047619047619047616,92.767,0.0,3,0
47,0.0,0,0,359835,0,2,3.0,0,1,0,32,875.38,13.0,0.6666666666666666,62.527142857142856,0.0,3,2
41,0.0,0,0,359836,1,11,11.0,0,1,2,51,901.27,30.0,1.2142857142857142,29.073225806451614,0.038461538461538464,3,3
36,0.0,0,1,359837,1,10,5.0,0,1,1,25,653.65,22.0,0.6756756756756757,28.419565217391302,0.038461538461538464,1,2
48,0.0,0,0,359838,1,16,6.0,0,0,4,57,748.58,27.0,1.163265306122449,26.735000000000003,0.06896551724137931,1,3
36,0.0,0,1,359839,1,16,9.0,0,0,1,18,596.12,22.0,0.4864864864864865,25.918260869565216,0.05263157894736842,0,1
38,0.0,0,0,359840,1,29,11.0,0,0,3,14,988.42,26.0,0.358974358974359,36.608148148148146,0.2,3,1
29,0.0,0,1,359841,0,11,1.0,1,0,1,40,930.42,25.0,1.3333333333333333,35.785384615384615,0.024390243902439025,3,3
26,0.0,0,1,359842,1,25,5.0,0,1,1,37,814.02,13.0,1.3703703703703705,58.144285714285715,0.02631578947368421,2,3
46,0.0,0,0,359843,0,1,9.0,0,1,0,56,674.48,18.0,1.1914893617021276,35.49894736842106,0.0,1,3
48,0.0,0,0,359844,1,29,1.0,1,0,2,1,863.06,23.0,0.02040816326530612,35.96083333333333,1.0,2,0
27,0.0,0,0,359845,1,18,17.0,1,0,0,43,978.89,5.0,1.5357142857142858,163.14833333333334,0.0,3,3
37,0.0,0,0,359846,0,11,19.0,0,1,2,11,748.24,18.0,0.2894736842105263,39.381052631578946,0.16666666666666666,1,0
25,0.0,0,1,359847,1,1,13.0,1,0,0,8,696.01,17.0,0.3076923076923077,38.66722222222222,0.0,1,0
49,0.0,0,1,359848,0,7,14.0,0,1,3,35,704.04,12.0,0.7,54.15692307692307,0.08333333333333333,1,2
49,0.0,0,0,359849,1,16,4.0,0,1,2,48,887.43,6.0,0.96,126.77571428571427,0.04081632653061224,3,3
32,0.0,0,1,359850,1,21,11.0,0,1,2,56,512.74,14.0,1.696969696969697,34.18266666666667,0.03508771929824561,0,3
35,0.0,0,1,359851,1,18,10.0,0,1,2,44,803.87,15.0,1.2222222222222223,50.241875,0.044444444444444446,2,3
40,0.0,0,0,359852,0,14,8.0,0,1,4,38,839.42,24.0,0.926829268292683,33.5768,0.10256410256410256,2,3
27,0.0,0,1,359853,1,13,19.0,0,1,0,43,518.04,15.0,1.5357142857142858,32.3775,0.0,0,3
27,0.0,0,1,359854,1,21,5.0,1,0,2,42,507.12,11.0,1.5,42.26,0.046511627906976744,0,3
49,0.0,0,0,359855,1,24,4.0,1,0,2,58,860.22,16.0,1.16,50.601176470588236,0.03389830508474576,2,3
20,0.0,0,0,359856,0,9,20.0,0,0,1,17,778.19,24.0,0.8095238095238095,31.1276,0.05555555555555555,2,1
44,0.0,0,1,359857,1,24,13.0,0,1,2,24,805.15,16.0,0.5333333333333333,47.36176470588235,0.08,2,1
47,0.0,0,0,359858,1,10,2.0,0,0,1,41,985.6,24.0,0.8541666666666666,39.424,0.023809523809523808,3,3
45,0.0,0,0,359859,1,24,2.0,0,1,3,56,773.28,23.0,1.2173913043478262,32.22,0.05263157894736842,2,3
40,0.0,0,0,359860,1,14,15.0,0,1,3,58,728.96,4.0,1.4146341463414633,145.792,0.05084745762711865,1,3
39,0.0,0,1,359861,0,10,5.0,0,1,0,4,994.58,5.0,0.1,165.76333333333335,0.0,3,0
38,0.0,0,1,359862,0,3,18.0,1,0,3,44,923.93,6.0,1.1282051282051282,131.98999999999998,0.06666666666666667,3,3
46,0.0,0,0,359863,1,20,16.0,0,0,2,54,818.7,2.0,1.148936170212766,272.90000000000003,0.03636363636363636,2,3
19,0.0,0,1,359864,1,6,18.0,1,0,0,45,880.77,21.0,2.25,40.035,0.0,3,3
25,0.0,0,1,359865,1,24,8.0,0,0,2,13,995.05,10.0,0.5,90.4590909090909,0.14285714285714285,3,1
18,0.0,0,0,359866,1,4,8.0,0,0,1,30,569.44,6.0,1.5789473684210527,81.34857142857143,0.03225806451612903,0,2
27,0.0,0,1,359867,1,28,12.0,1,0,1,23,786.04,29.0,0.8214285714285714,26.20133333333333,0.041666666666666664,2,1
47,0.0,0,1,359868,0,8,4.0,1,0,3,7,507.28,29.0,0.14583333333333334,16.909333333333333,0.375,0,0
49,0.0,0,1,359869,0,4,9.0,0,1,1,35,663.03,16.0,0.7,39.00176470588235,0.027777777777777776,1,2
39,0.0,0,1,359870,1,14,3.0,0,1,3,8,538.36,7.0,0.2,67.295,0.3333333333333333,0,0
50,0.0,0,1,359871,1,9,11.0,1,0,1,11,902.15,1.0,0.21568627450980393,451.075,0.08333333333333333,3,0
36,0.0,0,0,359872,1,12,20.0,1,0,0,28,626.43,20.0,0.7567567567567568,29.83,0.0,1,2
44,0.0,0,1,359873,0,11,16.0,0,1,2,18,808.32,30.0,0.4,26.074838709677422,0.10526315789473684,2,1
21,0.0,0,1,359874,1,8,1.0,1,0,0,47,916.76,27.0,2.1363636363636362,32.74142857142857,0.0,3,3
40,0.0,0,1,359875,1,16,5.0,0,1,2,49,903.35,24.0,1.1951219512195121,36.134,0.04,3,3
39,0.0,0,0,359876,1,4,2.0,0,0,3,16,917.75,20.0,0.4,43.70238095238095,0.17647058823529413,3,1
32,0.0,0,1,359877,0,9,11.0,0,1,1,2,834.8,2.0,0.06060606060606061,278.26666666666665,0.3333333333333333,2,0
44,0.0,0,0,359878,0,6,9.0,0,1,4,14,734.13,24.0,0.3111111111111111,29.3652,0.26666666666666666,1,1
43,0.0,0,0,359879,1,5,4.0,0,1,1,47,980.05,22.0,1.0681818181818181,42.61086956521739,0.020833333333333332,3,3
50,0.0,0,0,359880,1,28,5.0,1,0,5,47,693.99,22.0,0.9215686274509803,30.173478260869565,0.10416666666666667,1,3
48,0.0,0,1,359881,1,13,11.0,0,1,2,54,863.82,1.0,1.1020408163265305,431.91,0.03636363636363636,2,3
45,0.0,0,1,359882,1,30,5.0,0,1,1,49,735.4,1.0,1.065217391304348,367.7,0.02,1,3
50,0.0,0,0,359883,1,17,19.0,0,1,4,30,616.72,27.0,0.5882352941176471,22.025714285714287,0.12903225806451613,0,2
23,0.0,0,0,359884,0,3,15.0,0,1,2,15,886.57,21.0,0.625,40.29863636363637,0.125,3,1
41,0.0,0,1,359885,1,25,16.0,1,0,1,57,880.12,8.0,1.3571428571428572,97.7911111111111,0.017241379310344827,3,3
47,0.0,0,1,359886,1,20,19.0,0,1,4,28,728.95,24.0,0.5833333333333334,29.158,0.13793103448275862,1,2
47,0.0,0,1,359887,1,13,13.0,1,0,3,5,884.83,4.0,0.10416666666666667,176.966,0.5,3,0
43,0.0,0,0,359888,1,13,17.0,1,0,2,1,846.53,4.0,0.022727272727272728,169.30599999999998,1.0,2,0
34,0.0,0,0,359889,1,13,2.0,0,0,3,11,841.49,4.0,0.3142857142857143,168.298,0.25,2,0
50,0.0,0,0,359890,1,8,0.0,0,1,2,3,963.43,1.0,0.058823529411764705,481.715,0.5,3,0
44,0.0,0,1,359891,0,4,0.0,1,0,2,5,714.71,25.0,0.1111111111111111,27.488846153846154,0.3333333333333333,1,0
40,0.0,0,0,359892,1,30,18.0,0,0,2,33,855.63,19.0,0.8048780487804879,42.7815,0.058823529411764705,2,2
48,0.0,0,0,359893,1,4,4.0,1,0,4,22,506.8,30.0,0.4489795918367347,16.348387096774193,0.17391304347826086,0,1
28,0.0,0,0,359894,1,24,15.0,0,1,2,15,846.09,14.0,0.5172413793103449,56.406,0.125,2,1
31,0.0,0,1,359895,0,6,13.0,0,1,2,27,573.64,30.0,0.84375,18.504516129032258,0.07142857142857142,0,2
24,0.0,0,0,359896,1,26,6.0,0,1,0,30,768.87,16.0,1.2,45.22764705882353,0.0,2,2
35,0.0,0,0,359897,1,15,13.0,0,0,0,42,548.35,29.0,1.1666666666666667,18.278333333333332,0.0,0,3
37,0.0,0,0,359898,1,16,10.0,1,0,1,18,782.54,18.0,0.47368421052631576,41.18631578947368,0.05263157894736842,2,1
40,0.0,0,1,359899,1,27,13.0,0,1,3,30,548.86,10.0,0.7317073170731707,49.89636363636364,0.0967741935483871,0,2
20,0.0,0,0,359900,1,21,13.0,1,0,1,55,511.57,26.0,2.619047619047619,18.94703703703704,0.017857142857142856,0,3
24,0.0,0,0,359901,1,22,18.0,0,1,0,36,973.14,25.0,1.44,37.42846153846154,0.0,3,2
19,0.0,0,0,359902,0,14,16.0,1,0,0,36,966.84,2.0,1.8,322.28000000000003,0.0,3,2
19,0.0,0,0,359903,1,28,15.0,0,1,0,14,579.65,22.0,0.7,25.202173913043477,0.0,0,1
45,0.0,0,1,359904,1,26,18.0,0,1,0,43,519.14,7.0,0.9347826086956522,64.8925,0.0,0,3
43,0.0,0,1,359905,1,24,4.0,1,0,3,25,667.29,11.0,0.5681818181818182,55.607499999999995,0.11538461538461539,1,2
47,0.0,0,0,359906,1,2,19.0,0,0,1,14,848.82,14.0,0.2916666666666667,56.588,0.06666666666666667,2,1
21,0.0,0,1,359907,1,8,14.0,0,0,2,35,971.11,11.0,1.5909090909090908,80.92583333333333,0.05555555555555555,3,2
40,0.0,0,0,359908,1,25,16.0,0,1,1,23,776.11,14.0,0.5609756097560976,51.74066666666667,0.041666666666666664,2,1
45,0.0,0,1,359909,1,22,4.0,1,0,3,42,809.41,26.0,0.9130434782608695,29.978148148148147,0.06976744186046512,2,3
27,0.0,0,1,359910,1,4,10.0,0,0,0,10,861.46,27.0,0.35714285714285715,30.766428571428573,0.0,2,0
28,0.0,0,0,359911,0,7,9.0,1,0,0,38,645.24,2.0,1.3103448275862069,215.08,0.0,1,3
34,0.0,0,0,359912,1,29,15.0,0,0,1,18,510.82,20.0,0.5142857142857142,24.324761904761903,0.05263157894736842,0,1
49,0.0,0,1,359913,1,12,16.0,1,0,1,26,594.72,20.0,0.52,28.32,0.037037037037037035,0,2
39,0.0,0,0,359914,1,14,6.0,1,0,1,50,629.85,20.0,1.25,29.992857142857144,0.0196078431372549,1,3
48,0.0,0,1,359915,1,7,13.0,0,0,2,57,741.63,5.0,1.163265306122449,123.605,0.034482758620689655,1,3
39,0.0,0,1,359916,1,22,14.0,0,0,1,55,954.13,18.0,1.375,50.21736842105263,0.017857142857142856,3,3
20,0.0,0,1,359917,1,16,6.0,1,0,0,8,795.7,16.0,0.38095238095238093,46.80588235294118,0.0,2,0
47,0.0,0,0,359918,1,25,4.0,0,1,0,43,827.28,16.0,0.8958333333333334,48.663529411764706,0.0,2,3
34,0.0,0,0,359919,0,13,20.0,0,0,2,55,901.34,28.0,1.5714285714285714,31.080689655172414,0.03571428571428571,3,3
43,0.0,0,1,359920,1,6,12.0,0,1,1,38,682.14,14.0,0.8636363636363636,45.476,0.02564102564102564,1,3
26,0.0,0,1,359921,1,3,10.0,0,0,0,44,530.27,14.0,1.6296296296296295,35.35133333333333,0.0,0,3
29,0.0,0,0,359922,1,20,12.0,0,1,0,43,958.78,14.0,1.4333333333333333,63.91866666666667,0.0,3,3
43,0.0,0,1,359923,1,3,18.0,0,1,4,30,621.53,3.0,0.6818181818181818,155.3825,0.12903225806451613,0,2
45,0.0,0,0,359924,0,4,12.0,0,1,0,24,656.76,19.0,0.5217391304347826,32.838,0.0,1,1
50,0.0,0,1,359925,1,16,17.0,0,0,1,41,672.4,13.0,0.803921568627451,48.028571428571425,0.023809523809523808,1,3
50,0.0,0,1,359926,1,27,6.0,0,1,4,31,757.73,7.0,0.6078431372549019,94.71625,0.125,2,2
38,0.0,0,1,359927,0,9,9.0,0,1,0,60,729.07,5.0,1.5384615384615385,121.51166666666667,0.0,1,3
48,0.0,0,1,359928,1,22,13.0,0,0,0,27,513.75,5.0,0.5510204081632653,85.625,0.0,0,2
26,0.0,0,0,359929,0,13,9.0,0,1,0,5,993.16,6.0,0.18518518518518517,141.88,0.0,3,0
22,0.0,0,0,359930,1,19,4.0,0,0,1,19,845.76,16.0,0.8260869565217391,49.75058823529412,0.05,2,1
37,0.0,0,1,359931,0,13,11.0,1,0,1,29,803.86,19.0,0.7631578947368421,40.193,0.03333333333333333,2,2
23,0.0,0,0,359932,1,28,4.0,1,0,2,38,524.34,6.0,1.5833333333333333,74.9057142857143,0.05128205128205128,0,3
29,0.0,0,1,359933,0,7,16.0,0,0,2,47,924.63,15.0,1.5666666666666667,57.789375,0.041666666666666664,3,3
45,0.0,0,0,359934,1,14,13.0,0,0,4,7,635.79,23.0,0.15217391304347827,26.491249999999997,0.5,1,0
27,0.0,0,1,359935,1,1,3.0,0,0,2,16,855.08,15.0,0.5714285714285714,53.4425,0.11764705882352941,2,1
36,0.0,0,1,359936,1,19,18.0,1,0,1,9,857.81,6.0,0.24324324324324326,122.5442857142857,0.1,2,0
24,0.0,0,1,359937,0,12,8.0,0,0,1,41,763.85,28.0,1.64,26.339655172413792,0.023809523809523808,2,3
34,0.0,0,0,359938,0,3,1.0,0,1,3,1,625.4,23.0,0.02857142857142857,26.058333333333334,1.5,1,0
31,0.0,0,0,359939,1,26,12.0,0,0,1,14,820.12,13.0,0.4375,58.58,0.06666666666666667,2,1
37,0.0,0,1,359940,0,10,17.0,0,0,1,30,878.05,10.0,0.7894736842105263,79.82272727272726,0.03225806451612903,3,2
30,0.0,0,0,359941,1,23,4.0,0,0,3,58,711.21,6.0,1.8709677419354838,101.60142857142857,0.05084745762711865,1,3
36,0.0,0,1,359942,0,2,9.0,1,0,0,5,641.38,9.0,0.13513513513513514,64.138,0.0,1,0
43,0.0,0,1,359943,1,2,10.0,0,1,0,13,955.19,12.0,0.29545454545454547,73.47615384615385,0.0,3,1
28,0.0,0,0,359944,0,1,10.0,0,0,1,28,997.12,7.0,0.9655172413793104,124.64,0.034482758620689655,3,2
50,0.0,0,0,359945,1,18,11.0,1,0,1,5,674.37,29.0,0.09803921568627451,22.479,0.16666666666666666,1,0
25,0.0,0,0,359946,1,14,11.0,0,0,1,57,630.92,14.0,2.1923076923076925,42.06133333333333,0.017241379310344827,1,3
49,0.0,0,0,359947,1,8,18.0,1,0,0,58,910.6,2.0,1.16,303.53333333333336,0.0,3,3
47,0.0,0,1,359948,1,6,14.0,1,0,4,22,568.13,21.0,0.4583333333333333,25.82409090909091,0.17391304347826086,0,1
22,0.0,0,0,359949,1,14,0.0,0,0,0,59,750.63,9.0,2.5652173913043477,75.063,0.0,2,3
35,0.0,0,1,359950,1,9,3.0,0,1,1,58,511.58,22.0,1.6111111111111112,22.242608695652173,0.01694915254237288,0,3
20,0.0,0,0,359951,0,13,9.0,0,0,2,26,509.03,21.0,1.2380952380952381,23.137727272727272,0.07407407407407407,0,2
20,0.0,0,1,359952,0,11,15.0,0,0,1,40,986.03,8.0,1.9047619047619047,109.55888888888889,0.024390243902439025,3,3
37,0.0,0,1,359953,1,8,0.0,0,1,1,41,654.31,11.0,1.0789473684210527,54.52583333333333,0.023809523809523808,1,3
41,0.0,0,0,359954,0,10,17.0,1,0,1,9,837.66,16.0,0.21428571428571427,49.27411764705882,0.1,2,0
38,0.0,0,0,359955,1,14,16.0,0,0,0,28,829.45,30.0,0.717948717948718,26.756451612903227,0.0,2,2
46,0.0,0,0,359956,1,12,16.0,1,0,1,50,868.06,15.0,1.0638297872340425,54.25375,0.0196078431372549,2,3
28,0.0,0,1,359957,1,12,1.0,0,0,1,54,619.8,13.0,1.8620689655172413,44.271428571428565,0.01818181818181818,0,3
43,0.0,0,0,359958,1,22,0.0,0,0,2,14,521.44,12.0,0.3181818181818182,40.110769230769236,0.13333333333333333,0,1
36,0.0,0,1,359959,1,9,8.0,1,0,0,2,573.12,29.0,0.05405405405405406,19.104,0.0,0,0
41,0.0,0,0,359960,1,25,6.0,1,0,0,4,994.54,13.0,0.09523809523809523,71.03857142857143,0.0,3,0
30,0.0,0,1,359961,1,4,6.0,1,0,0,5,562.23,20.0,0.16129032258064516,26.772857142857145,0.0,0,0
24,0.0,0,0,359962,1,18,17.0,0,0,1,19,580.89,19.0,0.76,29.0445,0.05,0,1
29,0.0,0,0,359963,1,3,7.0,0,0,1,58,866.57,28.0,1.9333333333333333,29.881724137931037,0.01694915254237288,2,3
48,0.0,0,1,359964,0,4,16.0,1,0,2,50,628.07,14.0,1.0204081632653061,41.87133333333334,0.0392156862745098,1,3
45,0.0,0,1,359965,1,3,14.0,1,0,2,41,816.0,15.0,0.8913043478260869,51.0,0.047619047619047616,2,3
43,0.0,0,0,359966,0,10,13.0,1,0,2,22,948.58,21.0,0.5,43.11727272727273,0.08695652173913043,3,1
43,0.0,0,0,359967,0,10,12.0,0,1,0,50,945.74,9.0,1.1363636363636365,94.574,0.0,3,3
21,0.0,0,0,359968,1,21,19.0,0,0,1,23,539.42,25.0,1.0454545454545454,20.746923076923075,0.041666666666666664,0,1
34,0.0,0,1,359969,0,10,15.0,0,1,1,45,952.81,24.0,1.2857142857142858,38.1124,0.021739130434782608,3,3
41,0.0,0,1,359970,0,8,19.0,0,0,0,24,858.49,29.0,0.5714285714285714,28.616333333333333,0.0,2,1
41,0.0,0,1,359971,0,13,1.0,0,1,1,44,608.08,10.0,1.0476190476190477,55.28,0.022222222222222223,0,3
39,0.0,0,0,359972,0,6,11.0,1,0,0,46,679.17,1.0,1.15,339.585,0.0,1,3
19,0.0,0,0,359973,1,14,1.0,0,1,1,39,654.49,30.0,1.95,21.11258064516129,0.025,1,3
50,0.0,0,0,359974,0,14,12.0,1,0,2,39,696.63,27.0,0.7647058823529411,24.87964285714286,0.05,1,3
49,0.0,0,0,359975,1,2,8.0,0,0,1,15,814.4,12.0,0.3,62.646153846153844,0.0625,2,1
42,0.0,0,1,359976,0,2,9.0,0,0,3,47,698.96,14.0,1.0930232558139534,46.59733333333334,0.0625,1,3
21,0.0,0,1,359977,1,12,5.0,0,1,0,17,562.12,15.0,0.7727272727272727,35.1325,0.0,0,1
23,0.0,0,0,359978,1,2,6.0,1,0,0,14,716.53,25.0,0.5833333333333334,27.558846153846154,0.0,1,1
41,0.0,0,0,359979,0,9,10.0,1,0,4,41,940.71,20.0,0.9761904761904762,44.79571428571429,0.09523809523809523,3,3
25,0.0,0,0,359980,1,13,4.0,0,0,1,40,976.03,23.0,1.5384615384615385,40.66791666666666,0.024390243902439025,3,3
29,0.0,0,1,359981,1,28,20.0,0,0,2,41,833.05,7.0,1.3666666666666667,104.13125,0.047619047619047616,2,3
24,0.0,0,0,359982,1,10,17.0,0,0,2,51,644.53,20.0,2.04,30.69190476190476,0.038461538461538464,1,3
49,0.0,0,1,359983,0,15,15.0,0,0,4,7,522.66,27.0,0.14,18.666428571428572,0.5,0,0
47,0.0,0,0,359984,0,4,3.0,0,0,2,26,816.04,17.0,0.5416666666666666,45.33555555555555,0.07407407407407407,2,2
20,0.0,0,1,359985,1,15,5.0,0,0,0,30,750.04,22.0,1.4285714285714286,32.61043478260869,0.0,2,2
36,0.0,0,1,359986,1,24,2.0,1,0,2,51,722.03,2.0,1.3783783783783783,240.67666666666665,0.038461538461538464,1,3
36,0.0,0,0,359987,1,20,4.0,0,1,3,41,509.67,7.0,1.1081081081081081,63.70875,0.07142857142857142,0,3
50,0.0,0,0,359988,0,14,18.0,0,1,2,60,700.76,30.0,1.1764705882352942,22.60516129032258,0.03278688524590164,1,3
22,0.0,0,1,359989,1,26,11.0,0,1,0,34,877.31,7.0,1.4782608695652173,109.66375,0.0,3,2
26,0.0,0,1,359990,1,11,15.0,1,0,2,5,923.74,6.0,0.18518518518518517,131.96285714285713,0.3333333333333333,3,0
27,0.0,0,1,359991,1,19,3.0,0,1,2,52,981.02,13.0,1.8571428571428572,70.07285714285715,0.03773584905660377,3,3
20,0.0,0,1,359992,0,2,13.0,1,0,2,60,570.19,4.0,2.857142857142857,114.03800000000001,0.03278688524590164,0,3
47,0.0,0,1,359993,0,15,20.0,1,0,2,38,791.97,14.0,0.7916666666666666,52.798,0.05128205128205128,2,3
40,0.0,0,1,359994,0,10,13.0,0,1,3,24,880.99,19.0,0.5853658536585366,44.0495,0.12,3,1
33,0.0,0,0,359995,1,12,14.0,1,0,3,46,521.22,8.0,1.3529411764705883,57.913333333333334,0.06382978723404255,0,3
40,0.0,0,1,359996,1,25,4.0,0,0,1,6,835.01,16.0,0.14634146341463414,49.118235294117646,0.14285714285714285,2,0
40,0.0,0,1,359997,1,12,10.0,1,0,4,41,865.03,22.0,1.0,37.61,0.09523809523809523,2,3
36,0.0,0,1,359998,0,11,10.0,0,1,1,18,618.72,15.0,0.4864864864864865,38.67,0.05263157894736842,0,1
