Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
27,1.0,1,0,26,0,19,3.0,0,1,7,52,434.0,8.0,1.8571428571428572,48.22222222222222,0.1320754716981132,1,3
59,1.0,1,0,27,1,17,10.0,1,0,0,26,822.0,21.0,0.43333333333333335,37.36363636363637,0.0,3,2
21,1.0,0,0,28,1,21,22.0,0,0,7,2,435.0,21.0,0.09090909090909091,19.772727272727273,2.3333333333333335,1,0
60,1.0,0,1,29,0,22,28.0,0,0,8,18,830.0,16.0,0.29508196721311475,48.8235294117647,0.42105263157894735,3,1
65,1.0,0,0,30,0,18,5.0,1,0,0,29,857.0,29.0,0.4393939393939394,28.566666666666666,0.0,3,2
35,1.0,0,0,31,0,19,2.0,1,0,6,38,574.0,20.0,1.0555555555555556,27.333333333333332,0.15384615384615385,2,3
18,1.0,1,0,32,1,29,6.0,1,0,8,37,800.0,15.0,1.9473684210526316,50.0,0.21052631578947367,3,3
56,1.0,0,1,33,0,2,27.0,0,1,10,59,424.0,5.0,1.0350877192982457,70.66666666666667,0.16666666666666666,1,3
35,1.0,1,0,35,1,17,28.0,1,0,8,40,232.0,27.0,1.1111111111111112,8.285714285714286,0.1951219512195122,0,3
29,1.0,0,0,36,1,6,10.0,1,0,2,43,289.0,12.0,1.4333333333333333,22.23076923076923,0.045454545454545456,0,3
20,1.0,0,0,37,1,20,5.0,0,1,7,37,371.0,24.0,1.7619047619047619,14.84,0.18421052631578946,1,3
63,1.0,0,0,38,0,15,12.0,0,1,5,51,288.0,3.0,0.796875,72.0,0.09615384615384616,0,3
22,1.0,0,0,39,0,21,4.0,0,1,2,39,939.0,8.0,1.6956521739130435,104.33333333333333,0.05,3,3
25,1.0,0,1,40,0,13,13.0,0,0,10,53,336.0,2.0,2.0384615384615383,112.0,0.18518518518518517,1,3
28,1.0,1,0,42,1,28,6.0,0,1,8,24,572.0,24.0,0.8275862068965517,22.88,0.32,2,1
51,1.0,1,0,43,1,23,29.0,1,0,10,30,770.0,4.0,0.5769230769230769,154.0,0.3225806451612903,2,2
32,1.0,1,0,44,1,20,12.0,0,0,3,6,413.0,22.0,0.18181818181818182,17.956521739130434,0.42857142857142855,1,0
38,1.0,0,1,45,0,28,17.0,0,0,6,28,993.0,23.0,0.717948717948718,41.375,0.20689655172413793,3,2
52,1.0,1,0,46,1,26,6.0,0,0,4,17,871.0,26.0,0.32075471698113206,32.25925925925926,0.2222222222222222,3,1
37,1.0,0,1,48,1,13,13.0,0,0,7,30,929.0,30.0,0.7894736842105263,29.967741935483872,0.22580645161290322,3,2
31,1.0,0,0,49,0,6,22.0,0,1,7,4,488.0,29.0,0.125,16.266666666666666,1.4,1,0
30,1.0,0,0,50,1,3,13.0,0,1,6,24,874.0,7.0,0.7741935483870968,109.25,0.24,3,1
23,1.0,0,1,51,0,20,24.0,0,0,7,26,988.0,21.0,1.0833333333333333,44.90909090909091,0.25925925925925924,3,2
35,1.0,1,0,52,1,7,13.0,0,1,7,37,631.0,11.0,1.0277777777777777,52.583333333333336,0.18421052631578946,2,3
21,1.0,0,1,53,0,1,9.0,0,0,9,56,626.0,11.0,2.5454545454545454,52.166666666666664,0.15789473684210525,2,3
56,1.0,0,0,54,0,9,11.0,0,1,2,44,583.0,11.0,0.7719298245614035,48.583333333333336,0.044444444444444446,2,3
53,1.0,0,1,55,0,15,23.0,0,0,1,18,717.0,21.0,0.3333333333333333,32.59090909090909,0.05263157894736842,2,1
41,1.0,1,0,56,0,19,3.0,0,0,10,18,111.0,27.0,0.42857142857142855,3.9642857142857144,0.5263157894736842,0,1
33,1.0,0,1,57,1,10,29.0,0,1,7,6,869.0,12.0,0.17647058823529413,66.84615384615384,1.0,3,0
18,1.0,0,1,58,1,22,21.0,0,1,9,55,296.0,29.0,2.8947368421052633,9.866666666666667,0.16071428571428573,0,3
26,1.0,1,0,59,1,2,1.0,0,1,10,60,643.0,9.0,2.2222222222222223,64.3,0.16393442622950818,2,3
42,1.0,0,0,60,0,18,11.0,0,0,1,7,196.0,9.0,0.16279069767441862,19.6,0.125,0,0
36,1.0,1,0,61,1,4,29.0,1,0,3,2,501.0,15.0,0.05405405405405406,31.3125,1.0,1,0
22,1.0,1,0,62,0,30,21.0,0,1,8,43,966.0,16.0,1.8695652173913044,56.8235294117647,0.18181818181818182,3,3
47,1.0,0,0,63,1,26,26.0,1,0,6,59,288.0,24.0,1.2291666666666667,11.52,0.1,0,3
30,1.0,0,0,64,1,20,27.0,0,0,1,52,400.0,23.0,1.6774193548387097,16.666666666666668,0.018867924528301886,1,3
21,1.0,0,0,66,0,13,6.0,1,0,8,51,618.0,1.0,2.3181818181818183,309.0,0.15384615384615385,2,3
27,1.0,0,0,67,0,17,1.0,0,0,3,40,999.0,17.0,1.4285714285714286,55.5,0.07317073170731707,3,3
27,1.0,0,1,68,1,6,26.0,0,0,4,34,214.0,13.0,1.2142857142857142,15.285714285714286,0.11428571428571428,0,2
32,1.0,0,0,69,1,20,6.0,0,1,1,3,282.0,5.0,0.09090909090909091,47.0,0.25,0,0
44,1.0,1,0,70,0,28,28.0,0,1,8,43,548.0,1.0,0.9555555555555556,274.0,0.18181818181818182,1,3
38,1.0,0,0,71,1,18,5.0,1,0,6,10,820.0,9.0,0.2564102564102564,82.0,0.5454545454545454,3,0
34,1.0,0,1,72,0,10,29.0,1,0,3,5,575.0,18.0,0.14285714285714285,30.263157894736842,0.5,2,0
42,1.0,1,0,73,1,5,6.0,1,0,0,29,736.0,23.0,0.6744186046511628,30.666666666666668,0.0,2,2
61,1.0,0,1,74,1,23,23.0,0,0,7,41,753.0,4.0,0.6612903225806451,150.6,0.16666666666666666,2,3
22,1.0,0,1,75,1,26,16.0,0,0,5,45,538.0,13.0,1.9565217391304348,38.42857142857143,0.10869565217391304,1,3
59,1.0,0,1,76,0,14,4.0,0,1,0,53,688.0,13.0,0.8833333333333333,49.142857142857146,0.0,2,3
53,1.0,1,0,77,1,1,0.0,0,0,10,54,679.0,18.0,1.0,35.73684210526316,0.18181818181818182,2,3
37,1.0,0,1,78,1,19,23.0,1,0,9,17,530.0,23.0,0.4473684210526316,22.083333333333332,0.5,1,1
65,1.0,1,0,79,0,17,22.0,1,0,9,33,383.0,28.0,0.5,13.206896551724139,0.2647058823529412,1,2
61,1.0,0,0,80,0,20,26.0,0,1,4,6,369.0,7.0,0.0967741935483871,46.125,0.5714285714285714,1,0
40,1.0,1,0,81,0,28,10.0,0,0,2,58,760.0,8.0,1.4146341463414633,84.44444444444444,0.03389830508474576,2,3
63,1.0,0,1,82,0,7,21.0,0,1,7,38,768.0,19.0,0.59375,38.4,0.1794871794871795,2,3
19,1.0,1,0,83,1,19,17.0,0,1,6,53,808.0,3.0,2.65,202.0,0.1111111111111111,3,3
45,1.0,0,1,84,0,26,13.0,1,0,8,25,681.0,4.0,0.5434782608695652,136.2,0.3076923076923077,2,2
59,1.0,0,1,85,1,2,24.0,0,1,1,17,858.0,21.0,0.2833333333333333,39.0,0.05555555555555555,3,1
55,1.0,1,0,86,0,29,0.0,0,1,5,54,159.0,2.0,0.9642857142857143,53.0,0.09090909090909091,0,3
44,1.0,1,0,87,1,15,7.0,0,1,7,13,624.0,12.0,0.28888888888888886,48.0,0.5,2,1
61,1.0,0,0,88,1,9,2.0,1,0,7,7,925.0,12.0,0.11290322580645161,71.15384615384616,0.875,3,0
46,1.0,0,0,89,1,11,25.0,1,0,3,41,531.0,12.0,0.8723404255319149,40.84615384615385,0.07142857142857142,1,3
22,1.0,0,1,90,1,3,28.0,0,0,3,45,769.0,17.0,1.9565217391304348,42.72222222222222,0.06521739130434782,2,3
46,1.0,0,0,92,0,5,10.0,0,1,5,47,299.0,4.0,1.0,59.8,0.10416666666666667,0,3
64,1.0,0,1,93,1,16,24.0,1,0,9,31,785.0,20.0,0.47692307692307695,37.38095238095238,0.28125,3,2
28,1.0,1,0,94,0,16,7.0,0,1,1,22,389.0,16.0,0.7586206896551724,22.88235294117647,0.043478260869565216,1,1
35,1.0,0,1,95,0,5,28.0,0,0,4,19,507.0,28.0,0.5277777777777778,17.482758620689655,0.2,1,1
55,1.0,0,0,96,0,5,7.0,0,0,2,34,392.0,6.0,0.6071428571428571,56.0,0.05714285714285714,1,2
35,1.0,0,0,97,1,7,23.0,0,0,6,3,392.0,17.0,0.08333333333333333,21.77777777777778,1.5,1,0
45,1.0,0,1,98,0,12,1.0,1,0,5,23,699.0,4.0,0.5,139.8,0.20833333333333334,2,1
24,1.0,0,1,99,1,4,17.0,0,0,0,1,268.0,20.0,0.04,12.761904761904763,0.0,0,0
44,1.0,1,0,100,0,3,26.0,1,0,7,8,139.0,11.0,0.17777777777777778,11.583333333333334,0.7777777777777778,0,0
60,1.0,1,0,102,1,4,18.0,0,1,3,55,871.0,7.0,0.9016393442622951,108.875,0.05357142857142857,3,3
40,1.0,1,0,103,0,28,1.0,0,0,3,46,404.0,24.0,1.1219512195121952,16.16,0.06382978723404255,1,3
26,1.0,0,0,104,1,1,20.0,0,0,0,15,269.0,11.0,0.5555555555555556,22.416666666666668,0.0,0,1
58,1.0,0,1,105,0,29,24.0,1,0,0,28,820.0,17.0,0.4745762711864407,45.55555555555556,0.0,3,2
56,1.0,1,0,106,0,27,18.0,1,0,5,16,590.0,11.0,0.2807017543859649,49.166666666666664,0.29411764705882354,2,1
42,1.0,1,0,107,0,11,25.0,0,0,8,12,566.0,6.0,0.27906976744186046,80.85714285714286,0.6153846153846154,2,0
52,1.0,0,0,108,1,27,4.0,0,0,2,29,435.0,2.0,0.5471698113207547,145.0,0.06666666666666667,1,2
32,1.0,0,0,109,1,8,11.0,0,0,4,13,649.0,6.0,0.3939393939393939,92.71428571428571,0.2857142857142857,2,1
38,1.0,0,1,110,0,4,16.0,0,1,5,3,212.0,11.0,0.07692307692307693,17.666666666666668,1.25,0,0
60,1.0,0,1,111,1,8,4.0,0,1,2,50,552.0,10.0,0.819672131147541,50.18181818181818,0.0392156862745098,2,3
48,1.0,0,1,112,1,4,29.0,0,1,9,4,421.0,7.0,0.08163265306122448,52.625,1.8,1,0
52,1.0,0,0,113,0,22,19.0,0,0,2,1,202.0,29.0,0.018867924528301886,6.733333333333333,1.0,0,0
55,1.0,0,0,114,1,22,3.0,0,1,3,59,236.0,15.0,1.0535714285714286,14.75,0.05,0,3
59,1.0,0,1,115,0,10,11.0,0,1,0,37,545.0,11.0,0.6166666666666667,45.416666666666664,0.0,1,3
26,1.0,1,0,116,1,1,13.0,0,1,4,37,414.0,30.0,1.3703703703703705,13.35483870967742,0.10526315789473684,1,3
53,1.0,1,0,117,0,18,5.0,1,0,2,14,336.0,2.0,0.25925925925925924,112.0,0.13333333333333333,1,1
60,1.0,1,0,118,0,29,16.0,0,0,10,35,882.0,26.0,0.5737704918032787,32.666666666666664,0.2777777777777778,3,2
28,1.0,1,0,119,1,6,29.0,0,0,7,33,856.0,14.0,1.1379310344827587,57.06666666666667,0.20588235294117646,3,2
60,1.0,0,1,120,0,7,6.0,0,1,2,52,382.0,6.0,0.8524590163934426,54.57142857142857,0.03773584905660377,1,3
30,1.0,1,0,121,0,9,14.0,0,1,10,8,365.0,6.0,0.25806451612903225,52.142857142857146,1.1111111111111112,1,0
27,1.0,0,0,122,1,8,27.0,1,0,4,48,330.0,1.0,1.7142857142857142,165.0,0.08163265306122448,1,3
21,1.0,1,0,123,1,29,17.0,1,0,7,34,867.0,10.0,1.5454545454545454,78.81818181818181,0.2,3,2
25,1.0,0,0,124,0,27,10.0,0,0,7,43,832.0,19.0,1.6538461538461537,41.6,0.1590909090909091,3,3
32,1.0,0,0,125,0,27,15.0,0,0,5,18,552.0,14.0,0.5454545454545454,36.8,0.2631578947368421,2,1
46,1.0,1,0,126,0,10,9.0,0,1,0,8,672.0,30.0,0.1702127659574468,21.677419354838708,0.0,2,0
44,1.0,0,0,127,0,13,4.0,0,0,7,22,866.0,7.0,0.4888888888888889,108.25,0.30434782608695654,3,1
27,1.0,0,1,128,0,21,1.0,0,1,1,49,604.0,19.0,1.75,30.2,0.02,2,3
60,1.0,0,1,129,0,12,10.0,0,1,1,53,917.0,23.0,0.8688524590163934,38.208333333333336,0.018518518518518517,3,3
57,1.0,1,0,130,1,2,6.0,0,1,0,58,801.0,20.0,1.0,38.142857142857146,0.0,3,3
42,1.0,0,0,131,0,23,21.0,1,0,8,37,985.0,12.0,0.8604651162790697,75.76923076923077,0.21052631578947367,3,3
31,1.0,0,0,132,0,7,0.0,1,0,5,40,295.0,7.0,1.25,36.875,0.12195121951219512,0,3
38,1.0,0,1,133,0,12,16.0,0,1,10,55,153.0,25.0,1.4102564102564104,5.884615384615385,0.17857142857142858,0,3
27,1.0,0,0,134,1,12,28.0,0,1,8,28,326.0,27.0,1.0,11.642857142857142,0.27586206896551724,1,2
18,1.0,0,1,135,0,10,5.0,0,0,0,46,269.0,30.0,2.4210526315789473,8.67741935483871,0.0,0,3
40,1.0,0,0,136,0,27,18.0,0,0,9,31,537.0,30.0,0.7560975609756098,17.322580645161292,0.28125,1,2
58,1.0,0,0,137,1,28,5.0,1,0,4,32,684.0,6.0,0.5423728813559322,97.71428571428571,0.12121212121212122,2,2
24,1.0,0,1,138,1,10,0.0,0,0,10,44,341.0,11.0,1.76,28.416666666666668,0.2222222222222222,1,3
60,1.0,1,0,139,1,15,27.0,0,1,8,11,344.0,14.0,0.18032786885245902,22.933333333333334,0.6666666666666666,1,0
39,1.0,0,1,140,0,20,1.0,0,1,10,8,890.0,19.0,0.2,44.5,1.1111111111111112,3,0
51,1.0,0,1,141,1,23,23.0,0,1,1,2,959.0,6.0,0.038461538461538464,137.0,0.3333333333333333,3,0
49,1.0,0,1,142,1,1,20.0,0,0,8,18,517.0,18.0,0.36,27.210526315789473,0.42105263157894735,1,1
52,1.0,0,1,143,1,1,17.0,0,1,9,25,658.0,26.0,0.4716981132075472,24.37037037037037,0.34615384615384615,2,2
36,0.0,0,1,144,0,9,6.0,1,0,0,5,787.0,6.0,0.13513513513513514,112.42857142857143,0.0,3,0
40,1.0,0,1,145,0,26,28.0,0,1,6,46,833.0,3.0,1.1219512195121952,208.25,0.1276595744680851,3,3
21,1.0,0,0,146,0,12,28.0,0,0,5,42,877.0,24.0,1.9090909090909092,35.08,0.11627906976744186,3,3
56,1.0,1,0,147,0,3,15.0,0,0,7,7,584.0,22.0,0.12280701754385964,25.391304347826086,0.875,2,0
63,1.0,0,0,148,1,10,9.0,1,0,5,35,947.0,13.0,0.546875,67.64285714285714,0.1388888888888889,3,2
53,1.0,0,1,149,0,18,1.0,0,0,9,51,325.0,4.0,0.9444444444444444,65.0,0.17307692307692307,0,3
30,1.0,1,0,150,1,18,9.0,0,1,5,55,376.0,26.0,1.7741935483870968,13.925925925925926,0.08928571428571429,1,3
54,1.0,1,0,151,0,27,15.0,0,1,4,54,855.0,4.0,0.9818181818181818,171.0,0.07272727272727272,3,3
55,1.0,0,1,152,0,26,22.0,0,1,6,10,860.0,15.0,0.17857142857142858,53.75,0.5454545454545454,3,0
28,1.0,0,0,153,1,16,12.0,0,0,2,54,288.0,26.0,1.8620689655172413,10.666666666666666,0.03636363636363636,0,3
56,1.0,1,0,154,0,26,26.0,0,0,2,22,398.0,19.0,0.38596491228070173,19.9,0.08695652173913043,1,1
48,0.0,0,1,155,1,30,7.0,0,1,1,49,953.0,20.0,1.0,45.38095238095238,0.02,3,3
40,1.0,0,1,156,0,30,4.0,0,0,1,17,761.0,2.0,0.4146341463414634,253.66666666666666,0.05555555555555555,2,1
63,1.0,0,1,157,0,3,17.0,0,1,4,15,770.0,16.0,0.234375,45.294117647058826,0.25,2,1
59,1.0,1,0,158,0,27,5.0,0,1,6,16,183.0,2.0,0.26666666666666666,61.0,0.35294117647058826,0,1
56,1.0,0,1,159,1,18,25.0,0,0,3,14,374.0,21.0,0.24561403508771928,17.0,0.2,1,1
29,1.0,1,0,160,0,21,1.0,0,1,2,42,285.0,13.0,1.4,20.357142857142858,0.046511627906976744,0,3
22,1.0,0,0,161,1,28,17.0,0,0,10,23,294.0,29.0,1.0,9.8,0.4166666666666667,0,1
24,0.0,0,1,162,1,18,17.0,0,0,2,14,594.0,22.0,0.56,25.82608695652174,0.13333333333333333,2,1
55,1.0,0,1,163,1,19,6.0,0,1,5,33,505.0,27.0,0.5892857142857143,18.035714285714285,0.14705882352941177,1,2
32,1.0,0,1,164,0,1,23.0,0,1,6,59,616.0,9.0,1.7878787878787878,61.6,0.1,2,3
61,1.0,1,0,165,1,25,2.0,0,0,0,49,937.0,27.0,0.7903225806451613,33.464285714285715,0.0,3,3
63,1.0,0,1,166,1,3,9.0,1,0,7,58,109.0,26.0,0.90625,4.037037037037037,0.11864406779661017,0,3
56,1.0,1,0,167,0,17,15.0,0,0,2,18,411.0,23.0,0.3157894736842105,17.125,0.10526315789473684,1,1
63,1.0,1,0,168,1,8,6.0,0,1,10,13,890.0,17.0,0.203125,49.44444444444444,0.7142857142857143,3,1
51,1.0,0,0,169,1,18,16.0,1,0,6,49,338.0,9.0,0.9423076923076923,33.8,0.12,1,3
64,1.0,0,1,170,1,3,8.0,1,0,10,26,609.0,24.0,0.4,24.36,0.37037037037037035,2,2
54,1.0,1,0,171,0,8,4.0,1,0,4,27,226.0,9.0,0.4909090909090909,22.6,0.14285714285714285,0,2
43,1.0,0,1,172,1,11,29.0,0,0,8,49,261.0,22.0,1.1136363636363635,11.347826086956522,0.16,0,3
24,1.0,0,0,173,1,1,25.0,1,0,9,31,900.0,24.0,1.24,36.0,0.28125,3,2
44,1.0,0,0,174,1,25,4.0,0,0,10,40,503.0,8.0,0.8888888888888888,55.888888888888886,0.24390243902439024,1,3
22,1.0,0,0,175,1,4,16.0,0,1,4,39,443.0,3.0,1.6956521739130435,110.75,0.1,1,3
50,1.0,0,1,176,0,25,8.0,1,0,2,9,537.0,30.0,0.17647058823529413,17.322580645161292,0.2,1,0
43,1.0,1,0,177,1,22,27.0,1,0,9,59,535.0,8.0,1.3409090909090908,59.44444444444444,0.15,1,3
46,1.0,1,0,178,1,21,7.0,0,1,3,55,971.0,7.0,1.1702127659574468,121.375,0.05357142857142857,3,3
40,1.0,0,1,179,0,12,19.0,1,0,8,51,351.0,30.0,1.2439024390243902,11.32258064516129,0.15384615384615385,1,3
34,1.0,0,1,180,0,1,5.0,1,0,1,19,201.0,17.0,0.5428571428571428,11.166666666666666,0.05,0,1
64,1.0,1,0,181,1,15,3.0,0,0,10,17,966.0,7.0,0.26153846153846155,120.75,0.5555555555555556,3,1
23,1.0,1,0,182,1,29,20.0,0,1,1,49,875.0,23.0,2.0416666666666665,36.458333333333336,0.02,3,3
18,1.0,0,0,183,1,5,25.0,0,1,4,3,228.0,2.0,0.15789473684210525,76.0,1.0,0,0
47,1.0,1,0,184,0,15,15.0,1,0,8,14,165.0,21.0,0.2916666666666667,7.5,0.5333333333333333,0,1
48,0.0,0,0,185,1,29,10.0,1,0,1,3,850.0,30.0,0.061224489795918366,27.419354838709676,0.25,3,0
18,1.0,0,0,186,0,19,11.0,1,0,1,27,729.0,23.0,1.4210526315789473,30.375,0.03571428571428571,2,2
55,1.0,0,0,187,0,11,7.0,0,1,1,12,167.0,13.0,0.21428571428571427,11.928571428571429,0.07692307692307693,0,0
56,1.0,0,1,188,1,9,29.0,0,0,1,39,693.0,20.0,0.6842105263157895,33.0,0.025,2,3
21,1.0,0,0,189,0,6,19.0,0,1,8,11,854.0,14.0,0.5,56.93333333333333,0.6666666666666666,3,0
47,1.0,0,1,190,1,1,11.0,0,1,8,2,426.0,4.0,0.041666666666666664,85.2,2.6666666666666665,1,0
40,1.0,0,1,191,0,10,17.0,0,0,7,16,868.0,19.0,0.3902439024390244,43.4,0.4117647058823529,3,1
48,1.0,1,0,192,0,8,19.0,1,0,1,2,408.0,30.0,0.04081632653061224,13.161290322580646,0.3333333333333333,1,0
37,1.0,1,0,193,1,15,7.0,1,0,10,41,152.0,19.0,1.0789473684210527,7.6,0.23809523809523808,0,3
63,1.0,1,0,194,1,18,9.0,0,0,3,48,448.0,10.0,0.75,40.72727272727273,0.061224489795918366,1,3
51,1.0,1,0,195,0,4,24.0,1,0,5,37,326.0,4.0,0.7115384615384616,65.2,0.13157894736842105,1,3
32,0.0,0,1,196,0,4,15.0,1,0,1,35,951.0,9.0,1.0606060606060606,95.1,0.027777777777777776,3,2
51,1.0,1,0,197,0,16,14.0,0,1,9,5,195.0,17.0,0.09615384615384616,10.833333333333334,1.5,0,0
54,1.0,0,1,198,1,8,14.0,0,0,7,38,715.0,7.0,0.6909090909090909,89.375,0.1794871794871795,2,3
18,1.0,0,1,199,0,28,2.0,0,0,0,55,101.0,30.0,2.8947368421052633,3.2580645161290325,0.0,0,3
46,1.0,0,1,200,1,24,17.0,0,0,8,38,495.0,16.0,0.8085106382978723,29.11764705882353,0.20512820512820512,1,3
39,1.0,1,0,201,0,11,27.0,0,0,4,7,536.0,21.0,0.175,24.363636363636363,0.5,1,0
59,1.0,0,0,202,0,25,3.0,0,0,2,24,516.0,24.0,0.4,20.64,0.08,1,1
42,1.0,0,1,203,0,21,7.0,1,0,6,12,969.0,19.0,0.27906976744186046,48.45,0.46153846153846156,3,0
56,1.0,0,0,204,1,12,11.0,1,0,3,15,471.0,18.0,0.2631578947368421,24.789473684210527,0.1875,1,1
50,1.0,1,0,205,1,12,11.0,1,0,4,38,902.0,7.0,0.7450980392156863,112.75,0.10256410256410256,3,3
62,1.0,0,0,206,1,28,3.0,0,1,8,6,499.0,27.0,0.09523809523809523,17.821428571428573,1.1428571428571428,1,0
49,1.0,0,1,207,1,4,26.0,0,0,8,44,378.0,6.0,0.88,54.0,0.17777777777777778,1,3
57,1.0,1,0,208,0,30,5.0,1,0,3,46,553.0,19.0,0.7931034482758621,27.65,0.06382978723404255,2,3
63,1.0,0,0,209,1,27,8.0,1,0,3,39,165.0,20.0,0.609375,7.857142857142857,0.075,0,3
42,0.0,0,1,210,0,2,10.0,0,1,3,58,733.0,1.0,1.3488372093023255,366.5,0.05084745762711865,2,3
32,1.0,0,1,211,0,3,16.0,0,0,3,2,103.0,10.0,0.06060606060606061,9.363636363636363,1.0,0,0
42,1.0,1,0,212,1,6,30.0,1,0,4,45,335.0,28.0,1.0465116279069768,11.551724137931034,0.08695652173913043,1,3
52,1.0,0,1,213,0,4,29.0,0,1,10,56,719.0,14.0,1.0566037735849056,47.93333333333333,0.17543859649122806,2,3
37,1.0,0,1,214,1,11,29.0,0,1,7,45,460.0,9.0,1.1842105263157894,46.0,0.15217391304347827,1,3
37,1.0,0,1,215,0,16,15.0,0,0,9,55,272.0,10.0,1.4473684210526316,24.727272727272727,0.16071428571428573,0,3
51,1.0,1,0,216,0,30,19.0,0,1,6,9,995.0,16.0,0.17307692307692307,58.529411764705884,0.6,3,0
50,1.0,0,1,217,0,14,10.0,1,0,8,55,777.0,27.0,1.0784313725490196,27.75,0.14285714285714285,3,3
61,1.0,0,1,218,0,18,27.0,0,0,8,10,836.0,20.0,0.16129032258064516,39.80952380952381,0.7272727272727273,3,0
65,1.0,0,1,219,1,15,28.0,0,1,10,44,890.0,4.0,0.6666666666666666,178.0,0.2222222222222222,3,3
35,1.0,1,0,220,1,17,13.0,0,0,7,21,570.0,26.0,0.5833333333333334,21.11111111111111,0.3181818181818182,2,1
33,1.0,0,0,221,0,9,13.0,0,1,10,43,204.0,12.0,1.2647058823529411,15.692307692307692,0.22727272727272727,0,3
27,1.0,0,0,222,0,10,2.0,0,0,6,40,595.0,6.0,1.4285714285714286,85.0,0.14634146341463414,2,3
38,1.0,1,0,223,0,4,5.0,0,0,3,47,788.0,11.0,1.205128205128205,65.66666666666667,0.0625,3,3
65,1.0,0,0,224,1,27,23.0,0,1,2,33,142.0,13.0,0.5,10.142857142857142,0.058823529411764705,0,2
47,1.0,0,1,225,0,19,8.0,1,0,5,37,798.0,1.0,0.7708333333333334,399.0,0.13157894736842105,3,3
20,0.0,0,1,226,1,24,16.0,0,0,2,7,867.0,7.0,0.3333333333333333,108.375,0.25,3,0
60,1.0,0,1,227,1,6,21.0,0,1,1,14,904.0,13.0,0.22950819672131148,64.57142857142857,0.06666666666666667,3,1
44,1.0,0,1,228,1,3,12.0,1,0,7,2,936.0,27.0,0.044444444444444446,33.42857142857143,2.3333333333333335,3,0
25,1.0,0,1,229,1,4,1.0,0,1,9,19,759.0,6.0,0.7307692307692307,108.42857142857143,0.45,2,1
