Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
47,1.0,1,0,90638,0,15,29.0,0,1,5,22,956.0,22.0,0.4583333333333333,41.56521739130435,0.21739130434782608,3,1
56,1.0,0,1,90639,0,10,28.0,1,0,3,40,667.0,11.0,0.7017543859649122,55.583333333333336,0.07317073170731707,2,3
60,1.0,0,0,90640,0,24,2.0,0,0,6,7,924.0,15.0,0.11475409836065574,57.75,0.75,3,0
32,1.0,0,1,90641,0,18,26.0,0,1,2,6,347.0,10.0,0.18181818181818182,31.545454545454547,0.2857142857142857,1,0
18,1.0,1,0,90642,0,15,20.0,0,1,2,40,518.0,23.0,2.1052631578947367,21.583333333333332,0.04878048780487805,1,3
37,1.0,0,1,90643,0,4,19.0,0,1,9,1,539.0,2.0,0.02631578947368421,179.66666666666666,4.5,2,0
28,1.0,0,0,90644,1,9,30.0,0,0,0,53,167.0,18.0,1.8275862068965518,8.789473684210526,0.0,0,3
32,1.0,0,1,90645,0,21,21.0,1,0,3,11,658.0,24.0,0.3333333333333333,26.32,0.25,2,0
26,1.0,0,1,90646,1,22,29.0,0,0,4,22,793.0,25.0,0.8148148148148148,30.5,0.17391304347826086,3,1
59,1.0,0,0,90647,0,27,15.0,0,0,4,36,226.0,6.0,0.6,32.285714285714285,0.10810810810810811,0,2
24,1.0,0,0,90648,0,8,11.0,0,1,7,23,397.0,10.0,0.92,36.09090909090909,0.2916666666666667,1,1
52,1.0,1,0,90649,1,22,9.0,0,0,9,19,768.0,21.0,0.3584905660377358,34.90909090909091,0.45,3,1
27,1.0,1,0,90650,1,24,9.0,1,0,0,7,551.0,4.0,0.25,110.2,0.0,2,0
58,1.0,1,0,90651,1,21,24.0,1,0,1,24,366.0,24.0,0.4067796610169492,14.64,0.04,1,1
25,1.0,0,0,90652,1,10,28.0,0,1,1,2,260.0,19.0,0.07692307692307693,13.0,0.3333333333333333,0,0
25,1.0,1,0,90653,1,11,2.0,0,1,1,58,326.0,20.0,2.230769230769231,15.523809523809524,0.01694915254237288,1,3
26,1.0,1,0,90654,0,28,25.0,0,1,4,46,512.0,23.0,1.7037037037037037,21.333333333333332,0.0851063829787234,1,3
38,1.0,1,0,90655,1,28,6.0,0,1,6,21,687.0,6.0,0.5384615384615384,98.14285714285714,0.2727272727272727,2,1
31,1.0,1,0,90656,0,30,15.0,0,0,2,28,911.0,15.0,0.875,56.9375,0.06896551724137931,3,2
22,1.0,0,1,90657,0,6,26.0,1,0,9,4,172.0,12.0,0.17391304347826086,13.23076923076923,1.8,0,0
42,1.0,1,0,90658,1,27,23.0,0,0,6,59,531.0,15.0,1.372093023255814,33.1875,0.1,2,3
44,1.0,0,0,90660,1,26,9.0,1,0,8,34,230.0,25.0,0.7555555555555555,8.846153846153847,0.22857142857142856,0,2
23,1.0,0,0,90661,1,3,9.0,0,0,0,40,343.0,30.0,1.6666666666666667,11.064516129032258,0.0,1,3
59,1.0,1,0,90662,0,8,27.0,0,0,6,16,740.0,9.0,0.26666666666666666,74.0,0.35294117647058826,2,1
65,1.0,0,1,90663,1,10,6.0,0,0,0,16,410.0,10.0,0.24242424242424243,37.27272727272727,0.0,1,1
59,1.0,1,0,90664,1,7,14.0,0,1,4,47,225.0,3.0,0.7833333333333333,56.25,0.08333333333333333,0,3
19,1.0,0,0,90665,1,16,30.0,1,0,2,26,411.0,13.0,1.3,29.357142857142858,0.07407407407407407,1,2
48,1.0,1,0,90667,0,24,3.0,1,0,8,28,422.0,11.0,0.5714285714285714,35.166666666666664,0.27586206896551724,1,2
63,1.0,0,0,90668,0,14,23.0,0,1,3,22,407.0,29.0,0.34375,13.566666666666666,0.13043478260869565,1,1
36,1.0,0,0,90669,0,22,7.0,1,0,8,42,157.0,13.0,1.135135135135135,11.214285714285714,0.18604651162790697,0,3
22,1.0,1,0,90670,0,27,13.0,1,0,0,56,399.0,25.0,2.4347826086956523,15.346153846153847,0.0,1,3
44,1.0,0,0,90671,0,24,15.0,0,1,4,2,729.0,21.0,0.044444444444444446,33.13636363636363,1.3333333333333333,2,0
39,1.0,0,1,90672,0,27,30.0,1,0,4,17,991.0,12.0,0.425,76.23076923076923,0.2222222222222222,3,1
65,1.0,0,1,90673,1,20,28.0,1,0,6,44,842.0,15.0,0.6666666666666666,52.625,0.13333333333333333,3,3
62,1.0,0,1,90674,1,30,12.0,1,0,10,49,620.0,15.0,0.7777777777777778,38.75,0.2,2,3
61,1.0,0,0,90675,1,24,27.0,0,1,4,36,472.0,18.0,0.5806451612903226,24.842105263157894,0.10810810810810811,1,2
25,1.0,1,0,90676,0,11,28.0,0,1,1,40,973.0,15.0,1.5384615384615385,60.8125,0.024390243902439025,3,3
52,1.0,1,0,90677,0,17,3.0,0,1,4,42,411.0,20.0,0.7924528301886793,19.571428571428573,0.09302325581395349,1,3
59,1.0,0,1,90678,0,4,17.0,0,1,5,24,230.0,11.0,0.4,19.166666666666668,0.2,0,1
48,1.0,0,1,90679,0,23,20.0,0,1,10,18,689.0,30.0,0.3673469387755102,22.225806451612904,0.5263157894736842,2,1
46,1.0,1,0,90680,0,25,29.0,1,0,6,50,176.0,11.0,1.0638297872340425,14.666666666666666,0.11764705882352941,0,3
59,1.0,0,0,90681,0,10,25.0,0,1,6,2,657.0,18.0,0.03333333333333333,34.578947368421055,2.0,2,0
39,1.0,0,1,90682,1,18,28.0,1,0,1,51,163.0,26.0,1.275,6.037037037037037,0.019230769230769232,0,3
63,1.0,0,1,90683,1,4,0.0,0,1,0,32,362.0,1.0,0.5,181.0,0.0,1,2
46,1.0,0,1,90684,0,18,15.0,0,1,1,28,339.0,2.0,0.5957446808510638,113.0,0.034482758620689655,1,2
65,1.0,1,0,90685,1,12,15.0,0,0,7,44,857.0,10.0,0.6666666666666666,77.9090909090909,0.15555555555555556,3,3
35,1.0,0,1,90686,1,26,19.0,0,1,3,58,243.0,2.0,1.6111111111111112,81.0,0.05084745762711865,0,3
40,1.0,1,0,90687,0,7,8.0,0,1,4,7,907.0,4.0,0.17073170731707318,181.4,0.5,3,0
33,1.0,1,0,90688,1,25,19.0,0,1,8,47,108.0,1.0,1.3823529411764706,54.0,0.16666666666666666,0,3
38,1.0,1,0,90689,1,15,0.0,0,1,0,20,502.0,19.0,0.5128205128205128,25.1,0.0,1,1
36,1.0,1,0,90690,0,9,18.0,0,1,9,4,480.0,19.0,0.10810810810810811,24.0,1.8,1,0
62,1.0,0,0,90691,0,29,28.0,0,0,0,27,348.0,18.0,0.42857142857142855,18.31578947368421,0.0,1,2
49,1.0,0,1,90692,0,26,22.0,1,0,7,55,122.0,20.0,1.1,5.809523809523809,0.125,0,3
23,1.0,0,1,90693,1,10,7.0,0,0,8,45,439.0,4.0,1.875,87.8,0.17391304347826086,1,3
24,1.0,1,0,90694,0,13,6.0,0,1,1,56,985.0,22.0,2.24,42.82608695652174,0.017543859649122806,3,3
47,1.0,0,1,90695,1,6,19.0,0,1,9,57,331.0,8.0,1.1875,36.77777777777778,0.15517241379310345,1,3
57,1.0,0,0,90696,0,28,15.0,0,0,2,27,445.0,9.0,0.46551724137931033,44.5,0.07142857142857142,1,2
58,1.0,1,0,90697,1,12,6.0,1,0,10,11,588.0,15.0,0.1864406779661017,36.75,0.8333333333333334,2,0
18,1.0,0,1,90698,0,18,20.0,0,0,5,33,370.0,13.0,1.736842105263158,26.428571428571427,0.14705882352941177,1,2
45,1.0,1,0,90699,0,19,25.0,0,1,10,8,242.0,30.0,0.17391304347826086,7.806451612903226,1.1111111111111112,0,0
64,1.0,1,0,90700,0,7,10.0,1,0,2,4,827.0,20.0,0.06153846153846154,39.38095238095238,0.4,3,0
34,1.0,0,1,90702,0,26,1.0,1,0,9,22,588.0,22.0,0.6285714285714286,25.565217391304348,0.391304347826087,2,1
57,1.0,1,0,90703,0,21,24.0,1,0,8,49,347.0,11.0,0.8448275862068966,28.916666666666668,0.16,1,3
41,1.0,1,0,90704,0,27,14.0,1,0,5,56,699.0,13.0,1.3333333333333333,49.92857142857143,0.08771929824561403,2,3
29,1.0,1,0,90705,0,15,5.0,1,0,1,37,895.0,16.0,1.2333333333333334,52.64705882352941,0.02631578947368421,3,3
47,1.0,1,0,90706,1,10,19.0,1,0,7,17,734.0,23.0,0.3541666666666667,30.583333333333332,0.3888888888888889,2,1
52,1.0,0,1,90707,1,29,3.0,1,0,0,10,953.0,12.0,0.18867924528301888,73.3076923076923,0.0,3,0
46,1.0,0,0,90708,0,1,13.0,0,0,9,43,886.0,11.0,0.9148936170212766,73.83333333333333,0.20454545454545456,3,3
32,1.0,1,0,90709,0,1,8.0,0,1,8,56,384.0,6.0,1.696969696969697,54.857142857142854,0.14035087719298245,1,3
20,1.0,1,0,90710,0,22,9.0,1,0,0,17,783.0,9.0,0.8095238095238095,78.3,0.0,3,1
56,1.0,0,1,90711,1,11,18.0,1,0,4,53,119.0,22.0,0.9298245614035088,5.173913043478261,0.07407407407407407,0,3
64,1.0,1,0,90712,0,17,6.0,1,0,6,43,378.0,4.0,0.6615384615384615,75.6,0.13636363636363635,1,3
50,1.0,0,0,90713,0,27,14.0,0,1,0,59,941.0,14.0,1.1568627450980393,62.733333333333334,0.0,3,3
23,1.0,0,1,90714,1,20,20.0,0,1,0,6,202.0,7.0,0.25,25.25,0.0,0,0
60,1.0,1,0,90715,1,20,13.0,1,0,10,7,526.0,6.0,0.11475409836065574,75.14285714285714,1.25,1,0
48,1.0,0,0,90716,1,2,20.0,1,0,5,9,241.0,11.0,0.1836734693877551,20.083333333333332,0.5,0,0
23,1.0,0,0,90717,1,6,12.0,0,0,8,8,989.0,25.0,0.3333333333333333,38.03846153846154,0.8888888888888888,3,0
37,1.0,1,0,90718,1,28,11.0,1,0,3,28,593.0,25.0,0.7368421052631579,22.807692307692307,0.10344827586206896,2,2
38,1.0,0,0,90719,1,19,3.0,0,1,9,37,883.0,16.0,0.9487179487179487,51.94117647058823,0.23684210526315788,3,3
40,1.0,0,1,90721,1,1,18.0,0,0,4,2,625.0,10.0,0.04878048780487805,56.81818181818182,1.3333333333333333,2,0
64,1.0,0,0,90722,0,18,29.0,1,0,6,36,341.0,26.0,0.5538461538461539,12.62962962962963,0.16216216216216217,1,2
23,1.0,0,1,90723,1,27,24.0,0,0,3,42,499.0,19.0,1.75,24.95,0.06976744186046512,1,3
43,1.0,1,0,90724,1,15,25.0,0,1,8,40,545.0,15.0,0.9090909090909091,34.0625,0.1951219512195122,2,3
21,1.0,1,0,90725,0,13,1.0,0,0,0,5,557.0,26.0,0.22727272727272727,20.62962962962963,0.0,2,0
61,1.0,0,1,90726,1,25,30.0,1,0,4,46,684.0,10.0,0.7419354838709677,62.18181818181818,0.0851063829787234,2,3
61,1.0,0,1,90727,0,3,4.0,1,0,6,11,430.0,6.0,0.1774193548387097,61.42857142857143,0.5,1,0
64,1.0,1,0,90728,0,10,18.0,0,1,6,27,390.0,24.0,0.4153846153846154,15.6,0.21428571428571427,1,2
53,1.0,1,0,90729,1,24,21.0,0,0,2,32,324.0,10.0,0.5925925925925926,29.454545454545453,0.06060606060606061,1,2
41,1.0,0,1,90730,1,15,8.0,1,0,6,10,676.0,8.0,0.23809523809523808,75.11111111111111,0.5454545454545454,2,0
47,1.0,1,0,90731,1,5,23.0,0,0,2,38,198.0,7.0,0.7916666666666666,24.75,0.05128205128205128,0,3
39,1.0,0,0,90733,0,6,21.0,0,0,4,12,346.0,4.0,0.3,69.2,0.3076923076923077,1,0
22,1.0,0,1,90734,1,1,15.0,0,1,4,3,821.0,25.0,0.13043478260869565,31.576923076923077,1.0,3,0
43,1.0,0,0,90735,0,10,29.0,0,1,7,6,868.0,18.0,0.13636363636363635,45.68421052631579,1.0,3,0
32,1.0,0,0,90736,1,3,6.0,1,0,4,18,676.0,27.0,0.5454545454545454,24.142857142857142,0.21052631578947367,2,1
33,1.0,1,0,90737,1,5,21.0,1,0,8,54,372.0,21.0,1.588235294117647,16.90909090909091,0.14545454545454545,1,3
24,1.0,1,0,90738,1,20,4.0,1,0,4,12,983.0,19.0,0.48,49.15,0.3076923076923077,3,0
38,1.0,0,0,90739,0,1,6.0,0,1,8,21,649.0,9.0,0.5384615384615384,64.9,0.36363636363636365,2,1
53,1.0,0,0,90740,1,28,22.0,0,0,0,24,385.0,6.0,0.4444444444444444,55.0,0.0,1,1
52,1.0,0,1,90741,0,1,8.0,0,0,0,38,350.0,7.0,0.7169811320754716,43.75,0.0,1,3
63,1.0,0,0,90742,1,1,0.0,0,0,7,43,260.0,9.0,0.671875,26.0,0.1590909090909091,0,3
32,1.0,0,0,90743,1,4,7.0,1,0,6,10,392.0,11.0,0.30303030303030304,32.666666666666664,0.5454545454545454,1,0
41,1.0,0,1,90744,0,29,6.0,0,0,3,48,149.0,8.0,1.1428571428571428,16.555555555555557,0.061224489795918366,0,3
20,1.0,1,0,90745,0,14,11.0,0,1,5,51,401.0,12.0,2.4285714285714284,30.846153846153847,0.09615384615384616,1,3
25,1.0,1,0,90746,1,2,25.0,0,0,7,51,971.0,25.0,1.9615384615384615,37.34615384615385,0.1346153846153846,3,3
43,1.0,1,0,90747,0,14,23.0,0,1,5,5,485.0,27.0,0.11363636363636363,17.321428571428573,0.8333333333333334,1,0
42,1.0,0,0,90748,1,15,16.0,1,0,10,17,199.0,22.0,0.3953488372093023,8.652173913043478,0.5555555555555556,0,1
41,1.0,1,0,90749,1,8,24.0,0,0,3,44,199.0,20.0,1.0476190476190477,9.476190476190476,0.06666666666666667,0,3
59,1.0,0,1,90750,1,26,23.0,0,1,9,17,520.0,9.0,0.2833333333333333,52.0,0.5,1,1
39,1.0,0,0,90751,0,19,7.0,1,0,3,51,919.0,25.0,1.275,35.34615384615385,0.057692307692307696,3,3
31,1.0,1,0,90752,1,8,23.0,0,1,1,13,926.0,3.0,0.40625,231.5,0.07142857142857142,3,1
56,1.0,0,0,90753,0,6,16.0,0,1,7,43,856.0,28.0,0.7543859649122807,29.517241379310345,0.1590909090909091,3,3
49,1.0,1,0,90754,1,29,0.0,0,1,5,20,840.0,19.0,0.4,42.0,0.23809523809523808,3,1
22,1.0,1,0,90755,0,14,28.0,0,1,0,19,509.0,28.0,0.8260869565217391,17.551724137931036,0.0,1,1
23,1.0,0,1,90756,1,30,12.0,0,0,8,35,688.0,5.0,1.4583333333333333,114.66666666666667,0.2222222222222222,2,2
32,1.0,0,1,90757,0,21,6.0,0,1,4,52,416.0,7.0,1.5757575757575757,52.0,0.07547169811320754,1,3
28,1.0,0,0,90758,1,20,29.0,0,1,1,17,160.0,28.0,0.5862068965517241,5.517241379310345,0.05555555555555555,0,1
49,1.0,0,1,90759,1,27,18.0,0,1,8,13,726.0,1.0,0.26,363.0,0.5714285714285714,2,1
20,1.0,1,0,90760,0,1,26.0,0,0,8,7,699.0,22.0,0.3333333333333333,30.391304347826086,1.0,2,0
26,1.0,1,0,90761,0,11,13.0,0,0,7,4,380.0,24.0,0.14814814814814814,15.2,1.4,1,0
19,1.0,0,0,90762,0,22,20.0,1,0,10,14,559.0,29.0,0.7,18.633333333333333,0.6666666666666666,2,1
50,1.0,1,0,90763,1,19,30.0,0,1,10,48,286.0,26.0,0.9411764705882353,10.592592592592593,0.20408163265306123,0,3
44,1.0,1,0,90764,1,28,14.0,1,0,8,36,907.0,16.0,0.8,53.35294117647059,0.21621621621621623,3,2
34,1.0,0,0,90765,0,27,7.0,1,0,10,44,716.0,1.0,1.2571428571428571,358.0,0.2222222222222222,2,3
46,1.0,1,0,90766,1,20,5.0,0,0,10,44,214.0,9.0,0.9361702127659575,21.4,0.2222222222222222,0,3
27,1.0,1,0,90767,1,27,2.0,0,1,3,27,879.0,24.0,0.9642857142857143,35.16,0.10714285714285714,3,2
20,1.0,1,0,90768,1,3,22.0,0,1,9,34,119.0,12.0,1.619047619047619,9.153846153846153,0.2571428571428571,0,2
41,1.0,0,1,90769,0,28,15.0,0,0,9,20,320.0,2.0,0.47619047619047616,106.66666666666667,0.42857142857142855,1,1
53,1.0,0,1,90770,0,15,24.0,1,0,8,52,807.0,18.0,0.9629629629629629,42.473684210526315,0.1509433962264151,3,3
62,1.0,1,0,90771,0,5,30.0,1,0,5,28,320.0,26.0,0.4444444444444444,11.851851851851851,0.1724137931034483,1,2
58,1.0,0,1,90772,0,28,13.0,0,0,9,50,907.0,7.0,0.847457627118644,113.375,0.17647058823529413,3,3
39,1.0,0,1,90773,0,6,6.0,0,0,3,58,332.0,19.0,1.45,16.6,0.05084745762711865,1,3
46,1.0,0,1,90774,1,4,8.0,0,0,9,38,399.0,11.0,0.8085106382978723,33.25,0.23076923076923078,1,3
35,1.0,0,0,90775,0,5,15.0,0,1,10,20,698.0,25.0,0.5555555555555556,26.846153846153847,0.47619047619047616,2,1
65,1.0,0,0,90776,0,12,1.0,1,0,7,9,257.0,25.0,0.13636363636363635,9.884615384615385,0.7,0,0
35,1.0,1,0,90777,0,22,24.0,0,1,6,42,973.0,19.0,1.1666666666666667,48.65,0.13953488372093023,3,3
44,1.0,0,1,90778,0,23,17.0,0,1,10,50,335.0,27.0,1.1111111111111112,11.964285714285714,0.19607843137254902,1,3
61,1.0,1,0,90779,0,3,15.0,1,0,2,29,697.0,25.0,0.46774193548387094,26.807692307692307,0.06666666666666667,2,2
23,1.0,1,0,90780,1,2,11.0,0,1,6,22,797.0,13.0,0.9166666666666666,56.92857142857143,0.2608695652173913,3,1
63,1.0,0,1,90781,1,13,1.0,0,1,9,55,598.0,11.0,0.859375,49.833333333333336,0.16071428571428573,2,3
60,1.0,0,0,90782,1,5,11.0,0,1,9,35,658.0,29.0,0.5737704918032787,21.933333333333334,0.25,2,2
60,1.0,0,1,90783,1,2,1.0,0,0,2,50,387.0,10.0,0.819672131147541,35.18181818181818,0.0392156862745098,1,3
37,1.0,0,1,90784,0,9,30.0,0,0,7,50,465.0,4.0,1.3157894736842106,93.0,0.13725490196078433,1,3
34,1.0,0,1,90785,1,18,26.0,0,0,2,52,113.0,25.0,1.4857142857142858,4.346153846153846,0.03773584905660377,0,3
33,1.0,1,0,90786,0,1,13.0,1,0,5,40,759.0,13.0,1.1764705882352942,54.214285714285715,0.12195121951219512,2,3
39,1.0,1,0,90787,1,26,7.0,1,0,8,28,194.0,30.0,0.7,6.258064516129032,0.27586206896551724,0,2
19,1.0,0,1,90788,1,2,21.0,0,1,8,22,363.0,11.0,1.1,30.25,0.34782608695652173,1,1
36,1.0,0,0,90789,1,17,25.0,0,1,5,45,522.0,25.0,1.2162162162162162,20.076923076923077,0.10869565217391304,1,3
61,1.0,0,0,90791,0,28,20.0,0,0,5,26,377.0,19.0,0.41935483870967744,18.85,0.18518518518518517,1,2
28,1.0,0,1,90793,0,1,20.0,0,1,6,47,463.0,28.0,1.6206896551724137,15.96551724137931,0.125,1,3
46,1.0,0,1,90794,0,6,23.0,0,0,4,49,885.0,25.0,1.0425531914893618,34.03846153846154,0.08,3,3
40,1.0,1,0,90795,0,7,16.0,0,1,8,60,335.0,25.0,1.4634146341463414,12.884615384615385,0.13114754098360656,1,3
25,1.0,0,1,90796,0,19,5.0,1,0,5,4,198.0,24.0,0.15384615384615385,7.92,1.0,0,0
34,1.0,0,1,90798,0,17,4.0,0,1,7,16,237.0,19.0,0.45714285714285713,11.85,0.4117647058823529,0,1
63,1.0,0,0,90799,0,21,15.0,1,0,2,11,702.0,18.0,0.171875,36.94736842105263,0.16666666666666666,2,0
21,1.0,0,0,90800,1,19,30.0,1,0,2,27,973.0,25.0,1.2272727272727273,37.42307692307692,0.07142857142857142,3,2
23,1.0,0,1,90801,1,11,14.0,0,0,2,4,484.0,9.0,0.16666666666666666,48.4,0.4,1,0
64,1.0,0,1,90802,0,6,2.0,0,0,8,24,686.0,12.0,0.36923076923076925,52.76923076923077,0.32,2,1
45,1.0,0,1,90803,0,17,10.0,1,0,7,35,242.0,27.0,0.7608695652173914,8.642857142857142,0.19444444444444445,0,2
41,1.0,1,0,90804,1,1,1.0,0,1,0,4,199.0,2.0,0.09523809523809523,66.33333333333333,0.0,0,0
48,1.0,0,1,90805,1,7,18.0,0,1,9,7,590.0,3.0,0.14285714285714285,147.5,1.125,2,0
21,1.0,0,0,90806,0,8,4.0,0,1,5,41,586.0,18.0,1.8636363636363635,30.842105263157894,0.11904761904761904,2,3
40,1.0,0,0,90807,1,25,15.0,0,0,10,32,673.0,7.0,0.7804878048780488,84.125,0.30303030303030304,2,2
19,1.0,1,0,90808,1,27,18.0,1,0,3,1,228.0,9.0,0.05,22.8,1.5,0,0
22,1.0,0,1,90809,1,24,29.0,0,1,7,21,869.0,18.0,0.9130434782608695,45.73684210526316,0.3181818181818182,3,1
50,1.0,0,0,90810,0,26,11.0,1,0,3,21,281.0,22.0,0.4117647058823529,12.217391304347826,0.13636363636363635,0,1
31,1.0,0,1,90811,1,7,24.0,1,0,5,52,247.0,20.0,1.625,11.761904761904763,0.09433962264150944,0,3
57,1.0,0,0,90812,0,7,4.0,0,0,8,10,740.0,5.0,0.1724137931034483,123.33333333333333,0.7272727272727273,2,0
64,1.0,0,0,90813,0,30,7.0,0,1,0,25,870.0,2.0,0.38461538461538464,290.0,0.0,3,2
31,1.0,1,0,90814,0,8,10.0,1,0,9,52,722.0,5.0,1.625,120.33333333333333,0.16981132075471697,2,3
40,1.0,0,1,90815,0,6,22.0,0,0,6,37,244.0,2.0,0.9024390243902439,81.33333333333333,0.15789473684210525,0,3
26,1.0,0,0,90816,1,26,24.0,0,0,0,56,393.0,5.0,2.074074074074074,65.5,0.0,1,3
19,1.0,0,0,90817,0,22,4.0,0,1,6,23,206.0,9.0,1.15,20.6,0.25,0,1
60,1.0,0,1,90818,0,21,29.0,1,0,4,27,434.0,27.0,0.4426229508196721,15.5,0.14285714285714285,1,2
39,1.0,0,1,90819,1,13,1.0,0,0,4,52,109.0,20.0,1.3,5.190476190476191,0.07547169811320754,0,3
39,1.0,1,0,90820,0,9,3.0,0,1,8,11,202.0,13.0,0.275,14.428571428571429,0.6666666666666666,0,0
44,1.0,0,1,90821,0,26,21.0,0,0,3,23,331.0,14.0,0.5111111111111111,22.066666666666666,0.125,1,1
47,1.0,0,0,90822,0,3,14.0,1,0,10,38,402.0,11.0,0.7916666666666666,33.5,0.2564102564102564,1,3
25,1.0,0,0,90823,0,30,15.0,1,0,1,17,362.0,14.0,0.6538461538461539,24.133333333333333,0.05555555555555555,1,1
62,1.0,0,0,90824,0,1,9.0,0,0,7,11,795.0,13.0,0.1746031746031746,56.785714285714285,0.5833333333333334,3,0
55,1.0,1,0,90825,1,12,19.0,1,0,6,41,370.0,17.0,0.7321428571428571,20.555555555555557,0.14285714285714285,1,3
26,1.0,1,0,90826,1,11,2.0,1,0,4,29,531.0,15.0,1.0740740740740742,33.1875,0.13333333333333333,2,2
53,1.0,0,1,90827,0,17,16.0,1,0,1,45,134.0,17.0,0.8333333333333334,7.444444444444445,0.021739130434782608,0,3
43,1.0,0,0,90828,1,8,3.0,1,0,8,40,446.0,16.0,0.9090909090909091,26.235294117647058,0.1951219512195122,1,3
44,1.0,0,1,90829,0,17,6.0,1,0,1,35,322.0,9.0,0.7777777777777778,32.2,0.027777777777777776,1,2
55,1.0,1,0,90830,1,5,8.0,1,0,10,2,567.0,10.0,0.03571428571428571,51.54545454545455,3.3333333333333335,2,0
47,1.0,1,0,90831,0,30,18.0,0,1,3,37,955.0,29.0,0.7708333333333334,31.833333333333332,0.07894736842105263,3,3
36,1.0,0,0,90832,0,17,19.0,1,0,8,33,140.0,17.0,0.8918918918918919,7.777777777777778,0.23529411764705882,0,2
32,1.0,1,0,90833,0,16,2.0,1,0,7,28,527.0,23.0,0.8484848484848485,21.958333333333332,0.2413793103448276,1,2
58,1.0,1,0,90834,1,30,18.0,0,1,2,54,888.0,29.0,0.9152542372881356,29.6,0.03636363636363636,3,3
35,1.0,1,0,90835,0,28,11.0,1,0,5,57,701.0,18.0,1.5833333333333333,36.89473684210526,0.08620689655172414,2,3
22,1.0,1,0,90836,0,13,15.0,0,1,3,32,347.0,29.0,1.391304347826087,11.566666666666666,0.09090909090909091,1,2
59,1.0,0,0,90837,0,19,26.0,1,0,4,24,760.0,26.0,0.4,28.14814814814815,0.16,2,1
45,1.0,0,0,90838,0,22,24.0,1,0,4,37,404.0,28.0,0.8043478260869565,13.931034482758621,0.10526315789473684,1,3
57,1.0,0,1,90839,1,25,21.0,0,1,5,34,720.0,3.0,0.5862068965517241,180.0,0.14285714285714285,2,2
32,1.0,0,1,90840,1,26,15.0,0,0,4,8,879.0,3.0,0.24242424242424243,219.75,0.4444444444444444,3,0
31,1.0,0,1,90841,0,22,16.0,1,0,1,52,628.0,13.0,1.625,44.857142857142854,0.018867924528301886,2,3
30,1.0,1,0,90842,1,19,0.0,1,0,5,14,637.0,29.0,0.45161290322580644,21.233333333333334,0.3333333333333333,2,1
31,1.0,1,0,90843,1,11,0.0,0,0,1,10,156.0,2.0,0.3125,52.0,0.09090909090909091,0,0
41,1.0,0,0,90844,0,28,20.0,0,1,9,47,994.0,7.0,1.119047619047619,124.25,0.1875,3,3
