Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
45,1.0,0,1,136621,1,29,5.0,1,0,4,46,464.0,30.0,1.0,14.96774193548387,0.0851063829787234,1,3
53,1.0,1,0,136622,1,15,7.0,1,0,3,40,418.0,1.0,0.7407407407407407,209.0,0.07317073170731707,1,3
24,1.0,0,0,136623,1,13,30.0,0,1,6,7,261.0,23.0,0.28,10.875,0.75,0,0
50,1.0,1,0,136624,0,17,2.0,0,1,2,6,894.0,3.0,0.11764705882352941,223.5,0.2857142857142857,3,0
30,1.0,0,0,136625,0,8,9.0,0,1,8,7,559.0,24.0,0.22580645161290322,22.36,1.0,2,0
34,1.0,0,1,136626,1,2,30.0,0,0,10,47,652.0,18.0,1.3428571428571427,34.31578947368421,0.20833333333333334,2,3
65,1.0,1,0,136628,1,12,12.0,0,0,9,55,319.0,18.0,0.8333333333333334,16.789473684210527,0.16071428571428573,0,3
37,1.0,1,0,136629,0,5,12.0,0,1,6,9,586.0,27.0,0.23684210526315788,20.928571428571427,0.6,2,0
36,1.0,0,0,136630,1,23,6.0,0,1,6,11,934.0,9.0,0.2972972972972973,93.4,0.5,3,0
44,1.0,1,0,136631,1,30,13.0,1,0,2,35,736.0,9.0,0.7777777777777778,73.6,0.05555555555555555,2,2
40,1.0,0,0,136632,1,15,1.0,0,1,6,60,655.0,5.0,1.4634146341463414,109.16666666666667,0.09836065573770492,2,3
19,1.0,0,1,136633,0,3,4.0,1,0,2,48,372.0,21.0,2.4,16.90909090909091,0.04081632653061224,1,3
31,1.0,0,1,136634,1,5,24.0,0,0,5,40,181.0,12.0,1.25,13.923076923076923,0.12195121951219512,0,3
34,1.0,0,0,136635,0,15,25.0,0,0,4,15,524.0,4.0,0.42857142857142855,104.8,0.25,1,1
48,1.0,0,1,136636,1,16,24.0,1,0,3,29,420.0,1.0,0.5918367346938775,210.0,0.1,1,2
55,1.0,0,0,136637,0,27,3.0,0,0,2,36,408.0,2.0,0.6428571428571429,136.0,0.05405405405405406,1,2
30,1.0,0,0,136638,1,26,10.0,1,0,8,40,107.0,20.0,1.2903225806451613,5.095238095238095,0.1951219512195122,0,3
51,1.0,0,0,136639,0,13,15.0,1,0,0,1,346.0,7.0,0.019230769230769232,43.25,0.0,1,0
41,1.0,1,0,136640,1,9,4.0,0,1,8,50,483.0,18.0,1.1904761904761905,25.42105263157895,0.1568627450980392,1,3
40,1.0,0,1,136641,0,18,21.0,0,0,8,4,159.0,15.0,0.0975609756097561,9.9375,1.6,0,0
39,1.0,1,0,136642,1,21,20.0,0,1,10,48,694.0,23.0,1.2,28.916666666666668,0.20408163265306123,2,3
42,1.0,0,1,136643,1,22,22.0,0,1,6,12,674.0,1.0,0.27906976744186046,337.0,0.46153846153846156,2,0
35,1.0,0,0,136644,1,12,28.0,0,1,5,52,842.0,15.0,1.4444444444444444,52.625,0.09433962264150944,3,3
59,1.0,1,0,136645,0,13,24.0,0,0,3,41,546.0,6.0,0.6833333333333333,78.0,0.07142857142857142,1,3
29,1.0,1,0,136647,1,6,21.0,0,0,9,48,529.0,15.0,1.6,33.0625,0.1836734693877551,1,3
50,1.0,0,1,136648,0,18,12.0,0,0,3,45,145.0,23.0,0.8823529411764706,6.041666666666667,0.06521739130434782,0,3
35,1.0,1,0,136649,0,18,20.0,0,0,1,48,534.0,11.0,1.3333333333333333,44.5,0.02040816326530612,1,3
47,1.0,1,0,136650,0,23,10.0,1,0,4,53,288.0,15.0,1.1041666666666667,18.0,0.07407407407407407,0,3
29,1.0,1,0,136651,1,12,30.0,1,0,9,58,619.0,11.0,1.9333333333333333,51.583333333333336,0.15254237288135594,2,3
34,1.0,0,0,136652,0,19,5.0,0,0,3,53,658.0,12.0,1.5142857142857142,50.61538461538461,0.05555555555555555,2,3
36,1.0,0,0,136653,1,12,22.0,0,1,10,9,693.0,12.0,0.24324324324324326,53.30769230769231,1.0,2,0
64,1.0,0,0,136654,0,5,11.0,0,0,0,4,491.0,2.0,0.06153846153846154,163.66666666666666,0.0,1,0
56,1.0,0,0,136655,0,6,19.0,0,1,2,52,845.0,20.0,0.9122807017543859,40.23809523809524,0.03773584905660377,3,3
21,1.0,0,0,136656,1,30,28.0,0,1,7,36,436.0,6.0,1.6363636363636365,62.285714285714285,0.1891891891891892,1,2
39,1.0,1,0,136657,0,27,14.0,0,1,2,23,779.0,14.0,0.575,51.93333333333333,0.08333333333333333,3,1
61,1.0,0,0,136658,1,3,21.0,0,1,8,28,537.0,12.0,0.45161290322580644,41.30769230769231,0.27586206896551724,1,2
56,1.0,0,1,136659,0,11,10.0,0,1,6,27,200.0,12.0,0.47368421052631576,15.384615384615385,0.21428571428571427,0,2
42,1.0,0,0,136661,1,18,7.0,1,0,1,17,637.0,7.0,0.3953488372093023,79.625,0.05555555555555555,2,1
62,1.0,1,0,136662,1,8,4.0,1,0,2,44,449.0,29.0,0.6984126984126984,14.966666666666667,0.044444444444444446,1,3
19,1.0,0,1,136663,0,26,19.0,0,1,5,49,643.0,29.0,2.45,21.433333333333334,0.1,2,3
28,1.0,1,0,136664,1,1,9.0,0,1,7,32,640.0,22.0,1.103448275862069,27.82608695652174,0.21212121212121213,2,2
37,1.0,1,0,136665,1,28,4.0,0,0,5,59,687.0,19.0,1.5526315789473684,34.35,0.08333333333333333,2,3
63,1.0,0,0,136666,0,29,10.0,1,0,1,35,312.0,9.0,0.546875,31.2,0.027777777777777776,0,2
56,1.0,0,1,136667,1,28,3.0,0,0,8,44,308.0,2.0,0.7719298245614035,102.66666666666667,0.17777777777777778,0,3
25,1.0,0,1,136668,1,20,3.0,0,1,8,28,620.0,30.0,1.0769230769230769,20.0,0.27586206896551724,2,2
45,1.0,0,1,136669,0,19,20.0,1,0,1,28,899.0,13.0,0.6086956521739131,64.21428571428571,0.034482758620689655,3,2
50,1.0,0,0,136670,1,21,8.0,0,1,7,38,716.0,16.0,0.7450980392156863,42.11764705882353,0.1794871794871795,2,3
39,1.0,0,0,136671,1,15,30.0,1,0,10,10,578.0,3.0,0.25,144.5,0.9090909090909091,2,0
38,1.0,0,1,136672,1,23,26.0,0,1,10,18,796.0,1.0,0.46153846153846156,398.0,0.5263157894736842,3,1
60,1.0,1,0,136673,1,18,18.0,0,0,2,29,644.0,8.0,0.47540983606557374,71.55555555555556,0.06666666666666667,2,2
60,1.0,0,0,136674,0,29,18.0,1,0,5,57,181.0,7.0,0.9344262295081968,22.625,0.08620689655172414,0,3
29,1.0,0,1,136675,1,27,10.0,1,0,5,31,387.0,22.0,1.0333333333333334,16.82608695652174,0.15625,1,2
41,1.0,0,1,136676,0,17,21.0,0,1,3,19,897.0,3.0,0.4523809523809524,224.25,0.15,3,1
45,1.0,0,0,136677,0,11,10.0,1,0,4,15,248.0,20.0,0.32608695652173914,11.80952380952381,0.25,0,1
24,1.0,0,1,136678,0,25,29.0,1,0,6,11,727.0,5.0,0.44,121.16666666666667,0.5,2,0
62,1.0,1,0,136679,0,19,30.0,0,0,1,29,439.0,23.0,0.4603174603174603,18.291666666666668,0.03333333333333333,1,2
20,1.0,1,0,136680,0,3,15.0,0,0,2,52,885.0,30.0,2.4761904761904763,28.548387096774192,0.03773584905660377,3,3
47,1.0,0,1,136681,1,7,16.0,0,0,7,57,513.0,30.0,1.1875,16.548387096774192,0.1206896551724138,1,3
20,1.0,0,1,136682,0,15,6.0,0,0,10,51,596.0,1.0,2.4285714285714284,298.0,0.19230769230769232,2,3
52,1.0,0,1,136683,1,30,14.0,1,0,2,1,808.0,2.0,0.018867924528301886,269.3333333333333,1.0,3,0
39,1.0,0,1,136684,0,19,23.0,0,1,1,47,414.0,23.0,1.175,17.25,0.020833333333333332,1,3
54,1.0,1,0,136685,1,12,30.0,1,0,2,12,812.0,8.0,0.21818181818181817,90.22222222222223,0.15384615384615385,3,0
45,1.0,0,0,136686,0,1,25.0,0,0,4,16,137.0,8.0,0.34782608695652173,15.222222222222221,0.23529411764705882,0,1
65,1.0,1,0,136687,0,8,19.0,0,1,10,2,134.0,8.0,0.030303030303030304,14.88888888888889,3.3333333333333335,0,0
31,1.0,1,0,136688,1,4,26.0,0,1,8,48,586.0,25.0,1.5,22.53846153846154,0.16326530612244897,2,3
52,1.0,0,1,136689,0,26,3.0,1,0,9,45,218.0,9.0,0.8490566037735849,21.8,0.1956521739130435,0,3
47,1.0,1,0,136690,1,29,15.0,0,0,9,17,360.0,23.0,0.3541666666666667,15.0,0.5,1,1
35,1.0,0,1,136691,0,24,4.0,0,1,8,25,917.0,5.0,0.6944444444444444,152.83333333333334,0.3076923076923077,3,2
59,1.0,0,0,136692,0,5,16.0,0,1,2,39,712.0,21.0,0.65,32.36363636363637,0.05,2,3
57,1.0,0,0,136693,1,5,16.0,0,0,8,16,714.0,8.0,0.27586206896551724,79.33333333333333,0.47058823529411764,2,1
30,1.0,0,1,136694,1,7,23.0,1,0,9,19,891.0,27.0,0.6129032258064516,31.821428571428573,0.45,3,1
46,1.0,1,0,136695,0,15,13.0,0,1,5,47,498.0,16.0,1.0,29.294117647058822,0.10416666666666667,1,3
50,1.0,1,0,136696,1,25,18.0,0,0,6,36,704.0,18.0,0.7058823529411765,37.05263157894737,0.16216216216216217,2,2
57,1.0,1,0,136697,1,17,16.0,0,1,1,42,183.0,8.0,0.7241379310344828,20.333333333333332,0.023255813953488372,0,3
19,1.0,0,1,136698,1,4,2.0,1,0,5,39,427.0,17.0,1.95,23.72222222222222,0.125,1,3
60,1.0,0,0,136699,1,27,28.0,1,0,7,35,590.0,23.0,0.5737704918032787,24.583333333333332,0.19444444444444445,2,2
33,1.0,0,0,136701,1,28,2.0,0,0,5,29,536.0,19.0,0.8529411764705882,26.8,0.16666666666666666,1,2
20,1.0,0,0,136702,1,29,2.0,0,0,3,12,205.0,19.0,0.5714285714285714,10.25,0.23076923076923078,0,0
51,1.0,1,0,136703,0,22,24.0,0,1,2,51,267.0,3.0,0.9807692307692307,66.75,0.038461538461538464,0,3
44,1.0,0,1,136704,1,17,0.0,0,1,2,19,578.0,2.0,0.4222222222222222,192.66666666666666,0.1,2,1
65,1.0,1,0,136705,1,15,28.0,1,0,3,41,720.0,28.0,0.6212121212121212,24.82758620689655,0.07142857142857142,2,3
34,1.0,1,0,136706,1,24,2.0,1,0,1,5,907.0,4.0,0.14285714285714285,181.4,0.16666666666666666,3,0
62,1.0,1,0,136707,1,18,17.0,0,0,6,16,853.0,3.0,0.25396825396825395,213.25,0.35294117647058826,3,1
46,1.0,1,0,136708,0,15,20.0,0,1,7,29,625.0,18.0,0.6170212765957447,32.89473684210526,0.23333333333333334,2,2
48,1.0,1,0,136709,1,19,22.0,1,0,5,19,688.0,8.0,0.3877551020408163,76.44444444444444,0.25,2,1
39,1.0,0,1,136710,1,17,11.0,1,0,10,37,757.0,10.0,0.925,68.81818181818181,0.2631578947368421,2,3
18,1.0,0,1,136711,0,29,16.0,0,1,2,11,476.0,26.0,0.5789473684210527,17.62962962962963,0.16666666666666666,1,0
59,1.0,0,1,136712,0,17,27.0,0,0,8,9,138.0,13.0,0.15,9.857142857142858,0.8,0,0
65,1.0,1,0,136713,1,22,23.0,0,0,0,15,576.0,15.0,0.22727272727272727,36.0,0.0,2,1
29,1.0,0,1,136714,1,23,4.0,0,0,0,49,469.0,29.0,1.6333333333333333,15.633333333333333,0.0,1,3
56,1.0,0,0,136715,1,25,8.0,0,0,10,35,344.0,11.0,0.6140350877192983,28.666666666666668,0.2777777777777778,1,2
34,1.0,0,1,136716,1,7,3.0,0,1,10,35,468.0,16.0,1.0,27.529411764705884,0.2777777777777778,1,2
54,1.0,0,1,136717,1,19,12.0,1,0,4,56,205.0,27.0,1.018181818181818,7.321428571428571,0.07017543859649122,0,3
28,1.0,1,0,136718,0,16,7.0,0,1,2,39,241.0,9.0,1.3448275862068966,24.1,0.05,0,3
43,1.0,1,0,136719,1,14,26.0,1,0,9,57,380.0,28.0,1.2954545454545454,13.10344827586207,0.15517241379310345,1,3
49,1.0,1,0,136720,0,5,1.0,1,0,2,34,136.0,30.0,0.68,4.387096774193548,0.05714285714285714,0,2
57,1.0,0,0,136721,1,19,20.0,0,1,5,13,774.0,21.0,0.22413793103448276,35.18181818181818,0.35714285714285715,2,1
41,1.0,1,0,136722,1,4,28.0,1,0,8,22,816.0,24.0,0.5238095238095238,32.64,0.34782608695652173,3,1
60,1.0,1,0,136723,0,26,12.0,1,0,6,53,310.0,2.0,0.8688524590163934,103.33333333333333,0.1111111111111111,0,3
58,1.0,0,1,136724,1,5,24.0,1,0,9,30,110.0,24.0,0.5084745762711864,4.4,0.2903225806451613,0,2
61,1.0,1,0,136725,1,15,13.0,0,1,3,29,441.0,26.0,0.46774193548387094,16.333333333333332,0.1,1,2
36,1.0,1,0,136726,1,3,24.0,0,1,5,10,309.0,29.0,0.2702702702702703,10.3,0.45454545454545453,0,0
40,1.0,0,1,136727,0,3,5.0,0,0,10,8,943.0,26.0,0.1951219512195122,34.925925925925924,1.1111111111111112,3,0
43,1.0,0,1,136728,1,6,26.0,0,0,2,49,274.0,8.0,1.1136363636363635,30.444444444444443,0.04,0,3
42,1.0,0,1,136729,0,22,22.0,0,1,1,28,297.0,29.0,0.6511627906976745,9.9,0.034482758620689655,0,2
51,1.0,1,0,136730,0,5,29.0,1,0,4,29,180.0,3.0,0.5576923076923077,45.0,0.13333333333333333,0,2
36,1.0,1,0,136731,1,24,10.0,1,0,1,28,212.0,14.0,0.7567567567567568,14.133333333333333,0.034482758620689655,0,2
27,1.0,1,0,136732,0,3,22.0,0,1,10,59,478.0,23.0,2.107142857142857,19.916666666666668,0.16666666666666666,1,3
52,1.0,0,1,136733,1,11,10.0,1,0,5,44,415.0,21.0,0.8301886792452831,18.863636363636363,0.1111111111111111,1,3
60,1.0,1,0,136734,0,16,19.0,0,1,2,20,333.0,1.0,0.32786885245901637,166.5,0.09523809523809523,1,1
38,1.0,0,0,136736,1,10,17.0,0,1,4,25,513.0,18.0,0.6410256410256411,27.0,0.15384615384615385,1,2
41,1.0,0,1,136737,1,7,25.0,0,1,10,40,469.0,28.0,0.9523809523809523,16.17241379310345,0.24390243902439024,1,3
31,1.0,0,0,136738,0,6,2.0,1,0,8,24,795.0,16.0,0.75,46.76470588235294,0.32,3,1
63,1.0,0,1,136739,0,22,7.0,0,0,8,17,721.0,12.0,0.265625,55.46153846153846,0.4444444444444444,2,1
49,1.0,0,0,136740,0,5,18.0,0,1,7,2,835.0,22.0,0.04,36.30434782608695,2.3333333333333335,3,0
63,1.0,1,0,136741,0,3,8.0,1,0,5,34,763.0,17.0,0.53125,42.388888888888886,0.14285714285714285,2,2
45,1.0,0,1,136742,0,23,30.0,0,0,4,56,487.0,22.0,1.2173913043478262,21.17391304347826,0.07017543859649122,1,3
33,1.0,1,0,136743,1,16,23.0,0,0,8,52,348.0,19.0,1.5294117647058822,17.4,0.1509433962264151,1,3
20,1.0,0,0,136744,1,28,8.0,0,0,2,41,291.0,27.0,1.9523809523809523,10.392857142857142,0.047619047619047616,0,3
63,1.0,0,0,136745,0,13,25.0,0,1,3,2,530.0,5.0,0.03125,88.33333333333333,1.0,1,0
49,1.0,0,1,136746,1,21,14.0,0,1,5,4,859.0,18.0,0.08,45.21052631578947,1.0,3,0
34,1.0,0,0,136747,0,14,4.0,1,0,9,44,765.0,17.0,1.2571428571428571,42.5,0.2,2,3
62,1.0,0,1,136748,1,24,25.0,0,0,3,54,794.0,29.0,0.8571428571428571,26.466666666666665,0.05454545454545454,3,3
45,1.0,1,0,136749,0,21,29.0,0,1,0,41,964.0,8.0,0.8913043478260869,107.11111111111111,0.0,3,3
55,1.0,0,0,136750,0,1,20.0,0,1,10,8,894.0,30.0,0.14285714285714285,28.838709677419356,1.1111111111111112,3,0
26,1.0,0,1,136751,0,2,7.0,0,0,9,43,760.0,1.0,1.5925925925925926,380.0,0.20454545454545456,2,3
58,1.0,1,0,136752,0,30,17.0,0,1,5,6,221.0,27.0,0.1016949152542373,7.892857142857143,0.7142857142857143,0,0
44,1.0,0,0,136753,0,16,5.0,0,0,10,51,858.0,15.0,1.1333333333333333,53.625,0.19230769230769232,3,3
39,1.0,1,0,136754,0,14,29.0,0,0,7,12,532.0,14.0,0.3,35.46666666666667,0.5384615384615384,1,0
36,1.0,1,0,136755,0,14,16.0,0,1,10,7,716.0,6.0,0.1891891891891892,102.28571428571429,1.25,2,0
53,1.0,0,1,136756,0,7,28.0,1,0,0,56,188.0,26.0,1.037037037037037,6.962962962962963,0.0,0,3
65,1.0,1,0,136757,1,1,14.0,1,0,10,59,547.0,8.0,0.8939393939393939,60.77777777777778,0.16666666666666666,1,3
22,1.0,1,0,136758,1,7,27.0,0,0,2,16,819.0,2.0,0.6956521739130435,273.0,0.11764705882352941,3,1
65,1.0,0,0,136759,0,5,22.0,0,1,1,7,558.0,3.0,0.10606060606060606,139.5,0.125,2,0
63,1.0,1,0,136760,0,7,28.0,0,0,1,57,180.0,27.0,0.890625,6.428571428571429,0.017241379310344827,0,3
28,1.0,0,0,136761,1,2,5.0,1,0,8,20,346.0,3.0,0.6896551724137931,86.5,0.38095238095238093,1,1
57,1.0,0,1,136762,1,1,0.0,0,1,1,44,142.0,11.0,0.7586206896551724,11.833333333333334,0.022222222222222223,0,3
45,1.0,1,0,136763,0,6,27.0,0,1,1,48,199.0,22.0,1.0434782608695652,8.652173913043478,0.02040816326530612,0,3
23,1.0,0,1,136764,0,17,15.0,1,0,8,8,188.0,13.0,0.3333333333333333,13.428571428571429,0.8888888888888888,0,0
65,1.0,0,0,136765,0,1,13.0,1,0,0,6,688.0,4.0,0.09090909090909091,137.6,0.0,2,0
61,1.0,1,0,136766,0,4,20.0,1,0,3,45,106.0,21.0,0.7258064516129032,4.818181818181818,0.06521739130434782,0,3
62,1.0,1,0,136767,1,25,0.0,0,1,7,34,866.0,26.0,0.5396825396825397,32.074074074074076,0.2,3,2
60,1.0,0,1,136768,0,28,1.0,1,0,4,34,504.0,29.0,0.5573770491803278,16.8,0.11428571428571428,1,2
35,1.0,0,0,136769,0,30,24.0,0,1,6,13,746.0,9.0,0.3611111111111111,74.6,0.42857142857142855,2,1
20,1.0,0,1,136770,0,7,9.0,1,0,10,40,842.0,12.0,1.9047619047619047,64.76923076923077,0.24390243902439024,3,3
30,1.0,0,0,136771,1,19,24.0,0,0,8,6,641.0,4.0,0.1935483870967742,128.2,1.1428571428571428,2,0
56,1.0,0,0,136772,1,12,12.0,0,0,3,44,544.0,8.0,0.7719298245614035,60.44444444444444,0.06666666666666667,1,3
48,1.0,1,0,136773,1,30,22.0,0,1,10,32,694.0,26.0,0.6530612244897959,25.703703703703702,0.30303030303030304,2,2
58,1.0,0,0,136774,0,11,26.0,0,1,2,38,394.0,4.0,0.6440677966101694,78.8,0.05128205128205128,1,3
63,1.0,1,0,136775,0,6,10.0,0,0,1,39,762.0,18.0,0.609375,40.10526315789474,0.025,2,3
34,1.0,0,0,136776,1,17,9.0,0,1,0,43,257.0,19.0,1.2285714285714286,12.85,0.0,0,3
43,1.0,0,1,136777,0,19,14.0,1,0,6,60,748.0,15.0,1.3636363636363635,46.75,0.09836065573770492,2,3
62,1.0,1,0,136778,1,26,11.0,1,0,2,26,734.0,8.0,0.4126984126984127,81.55555555555556,0.07407407407407407,2,2
46,1.0,1,0,136779,0,3,11.0,0,0,0,12,882.0,19.0,0.2553191489361702,44.1,0.0,3,0
28,1.0,1,0,136780,0,27,11.0,0,0,10,13,293.0,11.0,0.4482758620689655,24.416666666666668,0.7142857142857143,0,1
34,1.0,0,1,136781,0,14,17.0,0,1,5,56,257.0,29.0,1.6,8.566666666666666,0.08771929824561403,0,3
25,1.0,1,0,136782,1,13,24.0,1,0,9,43,839.0,13.0,1.6538461538461537,59.92857142857143,0.20454545454545456,3,3
28,1.0,0,1,136783,0,8,3.0,1,0,10,34,206.0,29.0,1.1724137931034482,6.866666666666666,0.2857142857142857,0,2
22,1.0,0,1,136784,0,29,30.0,0,0,1,27,811.0,9.0,1.173913043478261,81.1,0.03571428571428571,3,2
59,1.0,0,1,136785,0,6,28.0,1,0,0,19,526.0,7.0,0.31666666666666665,65.75,0.0,1,1
60,1.0,0,0,136786,1,29,14.0,0,0,4,15,604.0,27.0,0.2459016393442623,21.571428571428573,0.25,2,1
60,1.0,0,1,136787,0,17,14.0,0,0,3,59,186.0,26.0,0.9672131147540983,6.888888888888889,0.05,0,3
40,1.0,1,0,136788,0,22,25.0,0,0,8,10,638.0,16.0,0.24390243902439024,37.529411764705884,0.7272727272727273,2,0
61,1.0,1,0,136789,0,17,4.0,0,1,4,27,838.0,21.0,0.43548387096774194,38.09090909090909,0.14285714285714285,3,2
19,1.0,1,0,136790,1,25,24.0,0,1,0,31,291.0,3.0,1.55,72.75,0.0,0,2
28,1.0,0,1,136791,1,23,11.0,1,0,1,24,155.0,30.0,0.8275862068965517,5.0,0.04,0,1
22,1.0,1,0,136792,0,10,12.0,0,1,6,57,754.0,20.0,2.4782608695652173,35.904761904761905,0.10344827586206896,2,3
36,1.0,1,0,136793,1,25,16.0,0,0,0,5,147.0,27.0,0.13513513513513514,5.25,0.0,0,0
51,1.0,0,0,136794,0,2,19.0,0,1,7,40,302.0,1.0,0.7692307692307693,151.0,0.17073170731707318,0,3
47,1.0,0,1,136795,0,30,9.0,1,0,4,17,330.0,14.0,0.3541666666666667,22.0,0.2222222222222222,1,1
65,1.0,1,0,136796,0,7,19.0,1,0,3,45,338.0,15.0,0.6818181818181818,21.125,0.06521739130434782,1,3
27,1.0,0,0,136798,1,30,25.0,0,0,2,41,570.0,23.0,1.4642857142857142,23.75,0.047619047619047616,2,3
26,1.0,0,1,136799,0,7,6.0,0,0,7,56,263.0,25.0,2.074074074074074,10.115384615384615,0.12280701754385964,0,3
40,1.0,1,0,136800,1,28,30.0,0,0,3,45,969.0,11.0,1.0975609756097562,80.75,0.06521739130434782,3,3
35,1.0,1,0,136801,1,3,24.0,0,1,6,24,552.0,6.0,0.6666666666666666,78.85714285714286,0.24,2,1
45,1.0,0,0,136802,0,17,3.0,0,0,7,60,726.0,16.0,1.3043478260869565,42.705882352941174,0.11475409836065574,2,3
40,1.0,1,0,136803,0,15,4.0,0,1,9,17,390.0,12.0,0.4146341463414634,30.0,0.5,1,1
50,1.0,1,0,136804,0,3,17.0,0,0,1,35,460.0,15.0,0.6862745098039216,28.75,0.027777777777777776,1,2
32,1.0,1,0,136805,0,30,17.0,0,1,7,46,361.0,6.0,1.393939393939394,51.57142857142857,0.14893617021276595,1,3
58,1.0,0,1,136806,0,13,29.0,0,1,2,4,628.0,20.0,0.06779661016949153,29.904761904761905,0.4,2,0
62,1.0,0,0,136807,0,13,28.0,1,0,5,47,517.0,29.0,0.746031746031746,17.233333333333334,0.10416666666666667,1,3
32,1.0,0,1,136808,0,3,1.0,1,0,10,26,958.0,6.0,0.7878787878787878,136.85714285714286,0.37037037037037035,3,2
52,1.0,1,0,136810,0,23,23.0,1,0,3,25,763.0,28.0,0.4716981132075472,26.310344827586206,0.11538461538461539,2,2
40,1.0,1,0,136811,0,11,13.0,0,0,1,53,873.0,29.0,1.2926829268292683,29.1,0.018518518518518517,3,3
30,1.0,1,0,136812,0,26,18.0,0,0,2,54,548.0,1.0,1.7419354838709677,274.0,0.03636363636363636,1,3
36,1.0,1,0,136813,1,22,29.0,1,0,9,55,107.0,3.0,1.4864864864864864,26.75,0.16071428571428573,0,3
57,1.0,0,0,136814,0,19,22.0,0,0,5,58,234.0,26.0,1.0,8.666666666666666,0.0847457627118644,0,3
59,1.0,0,1,136815,1,29,15.0,1,0,7,55,969.0,26.0,0.9166666666666666,35.888888888888886,0.125,3,3
47,1.0,0,0,136816,0,1,11.0,0,0,8,4,232.0,2.0,0.08333333333333333,77.33333333333333,1.6,0,0
44,1.0,0,1,136817,1,8,11.0,0,0,1,60,409.0,21.0,1.3333333333333333,18.59090909090909,0.01639344262295082,1,3
44,1.0,1,0,136818,1,3,24.0,0,1,3,42,671.0,21.0,0.9333333333333333,30.5,0.06976744186046512,2,3
49,1.0,0,1,136819,1,8,14.0,0,1,5,41,382.0,6.0,0.82,54.57142857142857,0.11904761904761904,1,3
24,1.0,0,1,136820,0,11,10.0,1,0,8,13,433.0,12.0,0.52,33.30769230769231,0.5714285714285714,1,1
30,1.0,0,1,136821,1,2,24.0,0,0,4,39,898.0,22.0,1.2580645161290323,39.04347826086956,0.1,3,3
24,1.0,0,0,136822,0,13,6.0,0,0,10,43,412.0,26.0,1.72,15.25925925925926,0.22727272727272727,1,3
60,1.0,0,1,136823,1,24,19.0,0,0,6,3,292.0,8.0,0.04918032786885246,32.44444444444444,1.5,0,0
31,1.0,0,0,136824,1,23,27.0,1,0,6,44,639.0,12.0,1.375,49.15384615384615,0.13333333333333333,2,3
61,1.0,1,0,136825,0,21,13.0,0,0,4,26,259.0,29.0,0.41935483870967744,8.633333333333333,0.14814814814814814,0,2
