CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
315783.0,36.0,Female,36.0,12.0,0.0,1.0,Standard,Annual,882.44,5.0,0.0
315784.0,32.0,Male,7.0,1.0,2.0,16.0,Standard,Annual,570.48,26.0,0.0
315785.0,25.0,Female,27.0,16.0,2.0,15.0,Basic,Quarterly,779.76,1.0,0.0
315786.0,37.0,Male,39.0,29.0,0.0,16.0,Basic,Annual,541.65,16.0,0.0
315787.0,34.0,Female,34.0,23.0,2.0,3.0,Standard,Quarterly,882.61,4.0,0.0
315788.0,47.0,Male,54.0,30.0,2.0,10.0,Basic,Annual,815.72,19.0,0.0
315789.0,47.0,Female,23.0,16.0,3.0,4.0,Premium,Quarterly,967.15,7.0,0.0
315790.0,24.0,Male,10.0,8.0,0.0,12.0,Standard,Annual,584.43,7.0,0.0
315791.0,20.0,Male,30.0,29.0,1.0,2.0,Premium,Annual,702.61,26.0,0.0
315792.0,24.0,Male,17.0,30.0,0.0,7.0,Basic,Annual,510.3,14.0,0.0
315793.0,21.0,Male,17.0,12.0,0.0,0.0,Standard,Quarterly,725.64,28.0,0.0
315794.0,21.0,Female,27.0,4.0,1.0,4.0,Standard,Quarterly,837.7,10.0,0.0
315795.0,49.0,Male,49.0,8.0,0.0,14.0,Premium,Annual,950.07,12.0,0.0
315796.0,49.0,Male,47.0,12.0,2.0,15.0,Premium,Quarterly,822.84,26.0,0.0
315797.0,47.0,Male,21.0,25.0,0.0,5.0,Standard,Quarterly,591.09,13.0,0.0
315798.0,28.0,Male,12.0,30.0,2.0,11.0,Standard,Annual,734.84,26.0,0.0
315799.0,29.0,Female,60.0,20.0,2.0,20.0,Standard,Annual,592.01,13.0,0.0
315800.0,50.0,Male,42.0,25.0,1.0,9.0,Standard,Annual,628.11,24.0,0.0
315801.0,18.0,Male,48.0,24.0,1.0,17.0,Basic,Quarterly,725.27,6.0,0.0
315802.0,47.0,Female,12.0,16.0,3.0,14.0,Premium,Quarterly,774.15,9.0,0.0
315803.0,24.0,Male,45.0,7.0,1.0,18.0,Basic,Annual,792.03,29.0,0.0
315804.0,39.0,Male,12.0,26.0,3.0,10.0,Basic,Annual,506.63,26.0,0.0
315805.0,30.0,Male,6.0,6.0,2.0,18.0,Premium,Annual,694.99,9.0,0.0
315806.0,33.0,Male,49.0,17.0,2.0,14.0,Standard,Annual,996.32,7.0,0.0
315807.0,25.0,Female,49.0,16.0,0.0,13.0,Standard,Annual,712.74,8.0,0.0
315808.0,50.0,Male,49.0,9.0,0.0,1.0,Premium,Annual,838.53,2.0,0.0
315809.0,33.0,Male,39.0,5.0,0.0,4.0,Basic,Annual,594.14,16.0,0.0
315810.0,34.0,Female,19.0,22.0,1.0,3.0,Premium,Annual,729.04,5.0,0.0
315811.0,24.0,Male,6.0,28.0,2.0,1.0,Basic,Quarterly,824.65,19.0,0.0
315812.0,44.0,Male,42.0,29.0,1.0,7.0,Standard,Annual,877.6,1.0,0.0
315813.0,45.0,Male,52.0,6.0,3.0,8.0,Premium,Annual,974.84,1.0,0.0
315814.0,37.0,Male,39.0,13.0,1.0,4.0,Standard,Quarterly,970.81,21.0,0.0
315815.0,33.0,Female,29.0,14.0,0.0,17.0,Standard,Annual,874.38,10.0,0.0
315816.0,35.0,Male,57.0,30.0,2.0,15.0,Basic,Annual,729.91,5.0,0.0
315817.0,38.0,Male,2.0,19.0,1.0,2.0,Premium,Annual,697.69,24.0,0.0
315818.0,28.0,Female,45.0,7.0,1.0,4.0,Basic,Quarterly,962.59,11.0,0.0
315819.0,37.0,Male,51.0,30.0,1.0,5.0,Standard,Quarterly,802.71,6.0,0.0
315820.0,43.0,Female,4.0,13.0,4.0,7.0,Standard,Quarterly,855.89,9.0,0.0
315821.0,41.0,Male,42.0,4.0,4.0,16.0,Standard,Quarterly,722.55,28.0,0.0
315822.0,40.0,Male,45.0,18.0,4.0,5.0,Basic,Annual,893.35,13.0,0.0
315823.0,28.0,Male,48.0,16.0,0.0,6.0,Premium,Quarterly,951.63,8.0,0.0
315824.0,50.0,Female,7.0,28.0,5.0,4.0,Premium,Quarterly,955.59,13.0,0.0
315825.0,37.0,Male,39.0,30.0,3.0,3.0,Premium,Quarterly,539.38,11.0,0.0
315826.0,21.0,Male,58.0,26.0,0.0,12.0,Premium,Annual,792.68,24.0,0.0
315827.0,22.0,Male,25.0,30.0,0.0,3.0,Premium,Quarterly,970.39,11.0,0.0
315828.0,27.0,Male,48.0,3.0,1.0,7.0,Premium,Quarterly,929.09,15.0,0.0
315829.0,19.0,Male,40.0,4.0,0.0,2.0,Basic,Annual,971.21,25.0,0.0
315830.0,44.0,Female,44.0,27.0,1.0,4.0,Basic,Quarterly,744.69,11.0,0.0
315831.0,38.0,Female,1.0,4.0,2.0,18.0,Standard,Quarterly,831.31,4.0,0.0
315832.0,47.0,Female,54.0,13.0,1.0,7.0,Standard,Annual,987.8,6.0,0.0
315833.0,42.0,Female,42.0,30.0,4.0,10.0,Standard,Quarterly,857.34,9.0,0.0
315834.0,39.0,Male,51.0,30.0,3.0,0.0,Standard,Quarterly,519.62,15.0,0.0
315835.0,30.0,Female,13.0,20.0,0.0,13.0,Premium,Quarterly,552.28,5.0,0.0
315836.0,21.0,Male,13.0,22.0,1.0,4.0,Basic,Annual,788.13,4.0,0.0
315837.0,39.0,Female,56.0,15.0,3.0,18.0,Premium,Quarterly,885.58,7.0,0.0
315838.0,41.0,Male,28.0,11.0,2.0,8.0,Standard,Quarterly,610.39,29.0,0.0
315839.0,36.0,Male,57.0,26.0,3.0,19.0,Premium,Quarterly,943.46,28.0,0.0
315840.0,44.0,Female,35.0,28.0,4.0,18.0,Premium,Annual,898.43,11.0,0.0
315841.0,45.0,Female,45.0,19.0,4.0,7.0,Premium,Quarterly,777.82,11.0,0.0
315842.0,36.0,Female,14.0,29.0,0.0,17.0,Standard,Quarterly,673.46,14.0,0.0
315843.0,35.0,Female,48.0,20.0,3.0,19.0,Basic,Quarterly,775.78,5.0,0.0
315844.0,47.0,Male,52.0,26.0,3.0,13.0,Basic,Annual,525.5,17.0,0.0
315845.0,48.0,Male,33.0,14.0,3.0,1.0,Standard,Annual,764.65,2.0,0.0
315846.0,19.0,Male,35.0,13.0,1.0,11.0,Basic,Annual,594.02,6.0,0.0
315847.0,22.0,Male,29.0,30.0,2.0,20.0,Basic,Quarterly,858.11,21.0,0.0
315848.0,37.0,Female,15.0,22.0,0.0,0.0,Basic,Annual,738.2,15.0,0.0
315849.0,39.0,Male,57.0,11.0,0.0,19.0,Standard,Quarterly,702.33,1.0,0.0
315850.0,40.0,Male,20.0,14.0,0.0,18.0,Standard,Annual,702.59,27.0,0.0
315851.0,30.0,Male,14.0,28.0,3.0,13.0,Standard,Quarterly,792.09,15.0,0.0
315852.0,40.0,Male,1.0,25.0,2.0,2.0,Standard,Annual,506.65,6.0,0.0
315853.0,45.0,Female,58.0,7.0,1.0,17.0,Basic,Annual,502.05,13.0,0.0
315854.0,47.0,Male,56.0,11.0,0.0,12.0,Standard,Quarterly,540.36,21.0,0.0
315855.0,36.0,Male,25.0,29.0,3.0,20.0,Standard,Annual,836.03,7.0,0.0
315856.0,40.0,Male,59.0,9.0,4.0,20.0,Premium,Quarterly,869.81,28.0,0.0
315857.0,41.0,Female,11.0,7.0,3.0,17.0,Premium,Quarterly,832.79,10.0,0.0
315858.0,40.0,Female,41.0,23.0,4.0,14.0,Standard,Quarterly,699.33,4.0,0.0
315859.0,36.0,Male,30.0,24.0,3.0,11.0,Standard,Annual,739.72,28.0,0.0
315860.0,31.0,Male,31.0,24.0,3.0,2.0,Premium,Quarterly,884.72,13.0,0.0
315861.0,43.0,Male,33.0,6.0,3.0,4.0,Basic,Annual,517.13,26.0,0.0
315862.0,30.0,Female,22.0,11.0,1.0,3.0,Standard,Annual,715.19,7.0,0.0
315863.0,39.0,Male,50.0,29.0,2.0,20.0,Basic,Annual,618.89,22.0,0.0
315864.0,36.0,Male,53.0,2.0,0.0,10.0,Basic,Annual,970.31,16.0,0.0
315865.0,48.0,Male,12.0,28.0,3.0,12.0,Standard,Quarterly,643.32,10.0,0.0
315866.0,50.0,Male,10.0,26.0,3.0,16.0,Premium,Quarterly,861.22,6.0,0.0
315867.0,41.0,Male,53.0,14.0,0.0,17.0,Standard,Annual,634.54,19.0,0.0
315868.0,45.0,Male,14.0,28.0,2.0,6.0,Premium,Quarterly,512.69,18.0,0.0
315869.0,22.0,Male,60.0,25.0,1.0,11.0,Standard,Quarterly,645.49,15.0,0.0
315870.0,45.0,Male,54.0,26.0,1.0,18.0,Premium,Annual,704.21,4.0,0.0
315871.0,46.0,Male,1.0,19.0,3.0,11.0,Premium,Quarterly,844.7,11.0,0.0
315872.0,35.0,Male,48.0,29.0,2.0,12.0,Premium,Quarterly,616.76,21.0,0.0
315873.0,26.0,Male,6.0,26.0,2.0,1.0,Premium,Annual,685.89,28.0,0.0
315874.0,32.0,Male,21.0,14.0,1.0,15.0,Basic,Annual,917.16,17.0,0.0
315875.0,21.0,Male,20.0,25.0,1.0,12.0,Standard,Quarterly,839.29,21.0,0.0
315876.0,39.0,Male,31.0,13.0,2.0,6.0,Premium,Annual,759.85,4.0,0.0
315877.0,23.0,Female,30.0,18.0,2.0,12.0,Standard,Annual,764.68,8.0,0.0
315878.0,36.0,Female,27.0,3.0,1.0,13.0,Basic,Quarterly,508.68,5.0,0.0
315879.0,23.0,Female,33.0,16.0,2.0,17.0,Basic,Quarterly,708.07,1.0,0.0
315880.0,50.0,Male,18.0,27.0,4.0,15.0,Standard,Annual,565.49,19.0,0.0
315881.0,24.0,Male,39.0,26.0,1.0,20.0,Standard,Quarterly,815.94,5.0,0.0
315882.0,29.0,Male,46.0,3.0,2.0,18.0,Basic,Annual,756.58,5.0,0.0
315883.0,36.0,Female,52.0,8.0,1.0,3.0,Premium,Annual,686.25,12.0,0.0
315884.0,42.0,Male,9.0,9.0,0.0,4.0,Standard,Annual,935.25,23.0,0.0
315885.0,39.0,Male,36.0,11.0,3.0,17.0,Basic,Annual,551.72,14.0,0.0
315886.0,32.0,Male,38.0,14.0,0.0,17.0,Premium,Quarterly,695.31,24.0,0.0
315887.0,31.0,Male,44.0,28.0,2.0,6.0,Basic,Annual,522.83,1.0,0.0
315888.0,28.0,Female,17.0,16.0,0.0,0.0,Premium,Quarterly,677.35,4.0,0.0
315889.0,32.0,Male,48.0,13.0,2.0,3.0,Basic,Annual,705.71,2.0,0.0
315890.0,42.0,Male,32.0,2.0,1.0,6.0,Premium,Quarterly,903.13,29.0,0.0
315891.0,37.0,Female,1.0,17.0,0.0,18.0,Premium,Annual,562.92,7.0,0.0
315892.0,47.0,Female,28.0,22.0,3.0,14.0,Premium,Annual,803.33,11.0,0.0
315893.0,37.0,Male,2.0,4.0,2.0,12.0,Premium,Quarterly,580.22,3.0,0.0
315894.0,19.0,Male,47.0,25.0,1.0,20.0,Basic,Annual,759.42,28.0,0.0
315895.0,50.0,Female,32.0,7.0,4.0,9.0,Standard,Quarterly,875.62,14.0,0.0
315896.0,20.0,Male,27.0,12.0,0.0,12.0,Premium,Quarterly,953.65,18.0,0.0
315897.0,31.0,Female,51.0,13.0,1.0,20.0,Standard,Annual,811.67,11.0,0.0
315898.0,33.0,Male,50.0,6.0,1.0,6.0,Premium,Annual,616.28,2.0,0.0
315899.0,30.0,Female,14.0,18.0,0.0,1.0,Basic,Quarterly,631.31,13.0,0.0
315900.0,47.0,Female,53.0,4.0,0.0,12.0,Basic,Annual,594.15,2.0,0.0
315901.0,32.0,Male,12.0,16.0,1.0,4.0,Premium,Quarterly,517.56,14.0,0.0
315902.0,24.0,Male,14.0,11.0,2.0,13.0,Standard,Quarterly,947.33,25.0,0.0
315903.0,33.0,Male,6.0,22.0,3.0,7.0,Standard,Quarterly,738.17,30.0,0.0
315904.0,43.0,Male,6.0,11.0,1.0,10.0,Premium,Quarterly,905.7,28.0,0.0
315905.0,43.0,Male,56.0,17.0,1.0,0.0,Standard,Annual,718.49,27.0,0.0
315906.0,33.0,Female,45.0,10.0,0.0,12.0,Standard,Quarterly,850.58,10.0,0.0
315907.0,35.0,Male,42.0,19.0,2.0,8.0,Basic,Annual,622.15,13.0,0.0
315908.0,49.0,Male,45.0,2.0,4.0,2.0,Standard,Annual,620.64,19.0,0.0
315909.0,48.0,Male,59.0,20.0,0.0,4.0,Premium,Annual,684.0,20.0,0.0
315910.0,30.0,Male,32.0,17.0,1.0,4.0,Standard,Quarterly,993.73,28.0,0.0
315911.0,36.0,Male,2.0,27.0,2.0,15.0,Premium,Quarterly,829.21,7.0,0.0
315912.0,40.0,Male,35.0,8.0,2.0,10.0,Basic,Annual,555.0,16.0,0.0
315913.0,43.0,Male,49.0,7.0,1.0,6.0,Premium,Annual,573.07,7.0,0.0
315914.0,36.0,Male,37.0,15.0,0.0,13.0,Standard,Annual,821.12,2.0,0.0
315915.0,50.0,Male,17.0,30.0,1.0,0.0,Premium,Annual,506.42,6.0,0.0
315916.0,22.0,Male,12.0,19.0,2.0,5.0,Premium,Annual,656.13,9.0,0.0
315917.0,47.0,Male,34.0,12.0,3.0,15.0,Standard,Annual,987.29,23.0,0.0
315918.0,39.0,Male,42.0,17.0,3.0,17.0,Standard,Annual,750.34,24.0,0.0
315919.0,44.0,Female,51.0,29.0,1.0,9.0,Premium,Annual,619.08,6.0,0.0
315920.0,35.0,Male,24.0,17.0,0.0,4.0,Standard,Annual,675.07,12.0,0.0
315921.0,21.0,Male,13.0,18.0,2.0,5.0,Standard,Annual,914.51,9.0,0.0
315922.0,48.0,Male,48.0,22.0,1.0,18.0,Basic,Annual,664.98,7.0,0.0
315923.0,41.0,Male,44.0,13.0,4.0,14.0,Premium,Quarterly,960.1,1.0,0.0
315924.0,23.0,Male,23.0,18.0,0.0,0.0,Premium,Annual,611.75,23.0,0.0
315925.0,36.0,Male,57.0,5.0,1.0,18.0,Premium,Quarterly,748.99,17.0,0.0
315926.0,37.0,Female,37.0,23.0,2.0,16.0,Standard,Annual,743.44,3.0,0.0
315927.0,50.0,Female,58.0,30.0,3.0,10.0,Premium,Annual,898.07,5.0,0.0
315928.0,29.0,Female,8.0,10.0,2.0,12.0,Basic,Annual,511.76,10.0,0.0
315929.0,41.0,Male,47.0,3.0,0.0,0.0,Premium,Quarterly,903.59,3.0,0.0
315930.0,47.0,Female,36.0,23.0,2.0,9.0,Premium,Quarterly,558.52,1.0,0.0
315931.0,24.0,Female,14.0,21.0,1.0,10.0,Standard,Annual,692.66,4.0,0.0
315932.0,31.0,Male,51.0,6.0,1.0,0.0,Standard,Quarterly,579.71,3.0,0.0
315933.0,36.0,Male,29.0,13.0,1.0,17.0,Premium,Quarterly,539.87,10.0,0.0
315934.0,18.0,Male,45.0,20.0,0.0,15.0,Premium,Quarterly,860.61,21.0,0.0
315935.0,21.0,Male,32.0,12.0,0.0,19.0,Standard,Annual,920.18,26.0,0.0
315936.0,26.0,Female,48.0,28.0,2.0,17.0,Premium,Quarterly,992.57,2.0,0.0
315937.0,33.0,Male,2.0,30.0,0.0,10.0,Premium,Annual,937.92,2.0,0.0
315938.0,44.0,Male,32.0,11.0,0.0,13.0,Premium,Quarterly,903.97,6.0,0.0
315939.0,44.0,Female,26.0,6.0,0.0,0.0,Standard,Quarterly,509.43,13.0,0.0
315940.0,48.0,Male,6.0,18.0,1.0,10.0,Standard,Quarterly,608.0,16.0,0.0
315941.0,22.0,Female,41.0,20.0,2.0,19.0,Premium,Quarterly,630.34,1.0,0.0
315942.0,38.0,Male,21.0,18.0,0.0,0.0,Premium,Annual,702.63,19.0,0.0
315943.0,44.0,Female,45.0,21.0,3.0,11.0,Premium,Annual,909.57,12.0,0.0
315944.0,24.0,Female,3.0,3.0,1.0,2.0,Standard,Quarterly,627.51,15.0,0.0
315945.0,41.0,Male,34.0,13.0,3.0,20.0,Basic,Annual,697.42,15.0,0.0
315946.0,24.0,Male,7.0,13.0,2.0,20.0,Basic,Annual,532.53,17.0,0.0
315947.0,34.0,Male,6.0,15.0,3.0,11.0,Basic,Quarterly,660.32,8.0,0.0
315948.0,22.0,Male,41.0,14.0,0.0,2.0,Premium,Annual,813.28,15.0,0.0
315949.0,26.0,Male,25.0,27.0,2.0,14.0,Premium,Quarterly,513.93,8.0,0.0
315950.0,33.0,Male,32.0,2.0,2.0,19.0,Standard,Quarterly,986.18,20.0,0.0
315951.0,49.0,Male,30.0,26.0,3.0,13.0,Premium,Quarterly,607.99,30.0,0.0
315952.0,35.0,Female,15.0,16.0,0.0,16.0,Basic,Quarterly,633.67,14.0,0.0
315953.0,30.0,Male,55.0,20.0,3.0,16.0,Standard,Annual,729.04,25.0,0.0
315954.0,28.0,Male,27.0,29.0,1.0,15.0,Basic,Quarterly,791.57,1.0,0.0
315955.0,49.0,Male,2.0,30.0,2.0,10.0,Standard,Annual,913.32,4.0,0.0
315956.0,47.0,Female,17.0,18.0,2.0,4.0,Standard,Quarterly,616.49,8.0,0.0
315957.0,36.0,Male,43.0,8.0,0.0,9.0,Basic,Quarterly,880.62,6.0,0.0
315958.0,38.0,Female,14.0,21.0,1.0,14.0,Basic,Annual,877.68,15.0,0.0
315959.0,50.0,Female,59.0,5.0,4.0,18.0,Basic,Quarterly,954.86,8.0,0.0
315960.0,41.0,Male,35.0,8.0,4.0,14.0,Standard,Annual,540.22,12.0,0.0
315961.0,48.0,Female,7.0,4.0,3.0,1.0,Premium,Annual,930.32,4.0,0.0
315962.0,32.0,Female,7.0,24.0,3.0,17.0,Premium,Quarterly,597.31,12.0,0.0
315963.0,34.0,Female,21.0,24.0,3.0,14.0,Standard,Quarterly,951.63,8.0,0.0
315964.0,31.0,Male,15.0,19.0,0.0,12.0,Standard,Quarterly,547.45,30.0,0.0
315965.0,42.0,Female,21.0,26.0,1.0,0.0,Premium,Annual,982.45,3.0,0.0
315966.0,33.0,Male,30.0,20.0,3.0,3.0,Basic,Quarterly,773.55,19.0,0.0
315967.0,48.0,Male,57.0,27.0,4.0,0.0,Basic,Quarterly,819.61,28.0,0.0
315968.0,29.0,Male,23.0,27.0,1.0,2.0,Basic,Annual,812.88,10.0,0.0
315969.0,47.0,Male,47.0,27.0,1.0,12.0,Standard,Annual,741.21,12.0,0.0
315970.0,34.0,Male,6.0,5.0,3.0,10.0,Premium,Annual,679.23,11.0,0.0
315971.0,28.0,Female,38.0,15.0,1.0,6.0,Basic,Annual,627.55,14.0,0.0
315972.0,30.0,Male,11.0,17.0,0.0,13.0,Standard,Quarterly,763.85,30.0,0.0
315973.0,21.0,Female,55.0,7.0,1.0,1.0,Premium,Annual,539.83,13.0,0.0
315974.0,41.0,Male,58.0,9.0,3.0,10.0,Premium,Quarterly,644.33,4.0,0.0
315975.0,21.0,Male,26.0,17.0,0.0,18.0,Standard,Quarterly,821.22,9.0,0.0
315976.0,31.0,Male,13.0,22.0,0.0,13.0,Basic,Annual,912.41,29.0,0.0
315977.0,25.0,Male,6.0,15.0,1.0,9.0,Basic,Annual,720.43,9.0,0.0
315978.0,25.0,Male,54.0,19.0,0.0,13.0,Standard,Annual,658.4,16.0,0.0
315979.0,19.0,Male,51.0,19.0,0.0,1.0,Premium,Quarterly,631.49,4.0,0.0
315980.0,43.0,Male,30.0,5.0,1.0,16.0,Standard,Quarterly,814.22,16.0,0.0
315981.0,35.0,Female,60.0,15.0,1.0,9.0,Premium,Quarterly,720.78,3.0,0.0
