CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
403899.0,35.0,Female,40.0,22.0,2.0,16.0,Premium,Quarterly,947.93,14.0,0.0
403900.0,41.0,Male,58.0,26.0,1.0,7.0,Premium,Annual,672.35,19.0,0.0
403901.0,40.0,Female,51.0,20.0,4.0,19.0,Standard,Quarterly,932.7,15.0,0.0
403902.0,28.0,Female,44.0,15.0,1.0,12.0,Basic,Annual,976.01,13.0,0.0
403903.0,48.0,Male,42.0,26.0,2.0,4.0,Premium,Annual,815.53,11.0,0.0
403904.0,22.0,Male,50.0,22.0,2.0,12.0,Basic,Quarterly,719.1,18.0,0.0
403905.0,24.0,Female,55.0,26.0,1.0,12.0,Premium,Annual,635.41,14.0,0.0
403906.0,35.0,Female,39.0,18.0,0.0,7.0,Basic,Quarterly,898.14,14.0,0.0
403907.0,33.0,Male,7.0,20.0,1.0,0.0,Basic,Quarterly,920.74,21.0,0.0
403908.0,41.0,Male,29.0,15.0,4.0,2.0,Basic,Quarterly,877.53,2.0,0.0
403909.0,41.0,Male,40.0,11.0,3.0,15.0,Premium,Annual,865.82,15.0,0.0
403910.0,27.0,Male,59.0,19.0,0.0,19.0,Standard,Quarterly,507.63,13.0,0.0
403911.0,41.0,Male,42.0,7.0,4.0,17.0,Basic,Quarterly,890.16,25.0,0.0
403912.0,23.0,Male,56.0,25.0,0.0,1.0,Basic,Annual,680.64,28.0,0.0
403913.0,24.0,Male,28.0,30.0,0.0,6.0,Premium,Annual,917.85,28.0,0.0
403914.0,42.0,Female,16.0,27.0,4.0,13.0,Standard,Annual,544.55,9.0,0.0
403915.0,36.0,Male,42.0,30.0,0.0,4.0,Standard,Annual,661.61,27.0,0.0
403916.0,23.0,Male,16.0,10.0,0.0,4.0,Premium,Quarterly,853.78,3.0,0.0
403917.0,38.0,Male,39.0,1.0,0.0,4.0,Basic,Quarterly,881.76,12.0,0.0
403918.0,37.0,Male,29.0,7.0,2.0,0.0,Premium,Quarterly,605.69,13.0,0.0
403919.0,42.0,Female,6.0,23.0,2.0,17.0,Premium,Annual,836.19,2.0,0.0
403920.0,43.0,Female,39.0,23.0,4.0,12.0,Basic,Quarterly,555.66,13.0,0.0
403921.0,42.0,Male,39.0,8.0,1.0,8.0,Standard,Quarterly,940.6,25.0,0.0
403922.0,33.0,Male,43.0,29.0,0.0,18.0,Basic,Quarterly,733.51,11.0,0.0
403923.0,42.0,Male,38.0,23.0,2.0,0.0,Basic,Quarterly,636.59,1.0,0.0
403924.0,26.0,Female,18.0,20.0,1.0,9.0,Basic,Annual,707.5,13.0,0.0
403925.0,34.0,Female,37.0,18.0,3.0,20.0,Basic,Annual,961.7,9.0,0.0
403926.0,43.0,Female,28.0,23.0,4.0,6.0,Basic,Annual,853.5,5.0,0.0
403927.0,31.0,Female,48.0,2.0,3.0,10.0,Premium,Quarterly,661.02,1.0,0.0
403928.0,36.0,Female,23.0,18.0,1.0,13.0,Premium,Annual,781.22,11.0,0.0
403929.0,50.0,Male,59.0,1.0,0.0,6.0,Premium,Quarterly,951.81,13.0,0.0
403930.0,33.0,Female,26.0,2.0,2.0,9.0,Standard,Quarterly,739.35,1.0,0.0
403931.0,42.0,Male,59.0,22.0,0.0,19.0,Premium,Annual,864.04,28.0,0.0
403932.0,40.0,Male,7.0,18.0,0.0,1.0,Premium,Annual,531.11,18.0,0.0
403933.0,44.0,Male,55.0,18.0,1.0,20.0,Premium,Quarterly,956.71,27.0,0.0
403934.0,29.0,Female,58.0,11.0,0.0,5.0,Premium,Quarterly,753.94,15.0,0.0
403935.0,22.0,Female,53.0,30.0,1.0,13.0,Premium,Annual,972.43,4.0,0.0
403936.0,38.0,Male,27.0,27.0,2.0,19.0,Premium,Annual,657.0,11.0,0.0
403937.0,33.0,Female,46.0,7.0,2.0,17.0,Premium,Annual,776.24,8.0,0.0
403938.0,31.0,Male,3.0,5.0,3.0,10.0,Standard,Annual,568.43,16.0,0.0
403939.0,24.0,Male,8.0,9.0,0.0,10.0,Basic,Annual,521.16,11.0,0.0
403940.0,37.0,Female,31.0,2.0,0.0,7.0,Basic,Annual,732.41,8.0,0.0
403941.0,50.0,Male,15.0,29.0,1.0,12.0,Basic,Quarterly,739.5,20.0,0.0
403942.0,45.0,Male,55.0,14.0,3.0,15.0,Basic,Quarterly,584.15,8.0,0.0
403943.0,33.0,Male,2.0,8.0,0.0,19.0,Premium,Annual,559.83,14.0,0.0
403944.0,41.0,Female,8.0,21.0,4.0,12.0,Basic,Quarterly,977.95,8.0,0.0
403945.0,24.0,Male,27.0,20.0,2.0,17.0,Premium,Quarterly,881.8,11.0,0.0
403946.0,37.0,Female,47.0,25.0,3.0,9.0,Standard,Annual,779.75,1.0,0.0
403947.0,30.0,Female,32.0,10.0,3.0,1.0,Premium,Quarterly,764.88,14.0,0.0
403948.0,32.0,Male,39.0,25.0,3.0,15.0,Standard,Annual,612.35,13.0,0.0
403949.0,31.0,Male,49.0,20.0,2.0,1.0,Premium,Quarterly,816.95,11.0,0.0
403950.0,32.0,Male,16.0,15.0,1.0,7.0,Standard,Annual,808.01,6.0,0.0
403951.0,31.0,Female,15.0,13.0,2.0,19.0,Basic,Quarterly,529.51,8.0,0.0
403952.0,32.0,Female,11.0,27.0,3.0,17.0,Premium,Annual,516.85,11.0,0.0
403953.0,40.0,Female,33.0,9.0,3.0,1.0,Standard,Quarterly,737.06,4.0,0.0
403954.0,44.0,Male,44.0,13.0,0.0,9.0,Basic,Annual,828.37,20.0,0.0
403955.0,48.0,Male,22.0,20.0,3.0,20.0,Premium,Quarterly,823.24,14.0,0.0
403956.0,31.0,Male,51.0,29.0,0.0,3.0,Premium,Annual,748.1,23.0,0.0
403957.0,43.0,Male,33.0,25.0,1.0,1.0,Basic,Annual,551.18,28.0,0.0
403958.0,40.0,Female,28.0,20.0,3.0,12.0,Premium,Quarterly,578.79,7.0,0.0
403959.0,33.0,Female,17.0,19.0,3.0,4.0,Standard,Annual,988.47,12.0,0.0
403960.0,34.0,Male,2.0,17.0,0.0,15.0,Standard,Annual,966.83,11.0,0.0
403961.0,48.0,Male,36.0,26.0,2.0,8.0,Basic,Quarterly,571.67,21.0,0.0
403962.0,32.0,Male,37.0,1.0,0.0,6.0,Basic,Annual,732.18,17.0,0.0
403963.0,33.0,Male,16.0,13.0,3.0,6.0,Premium,Annual,973.98,23.0,0.0
403964.0,18.0,Female,34.0,12.0,0.0,7.0,Premium,Quarterly,710.67,1.0,0.0
403965.0,49.0,Female,4.0,8.0,3.0,7.0,Standard,Quarterly,837.18,8.0,0.0
403966.0,20.0,Male,37.0,30.0,2.0,14.0,Basic,Annual,559.37,7.0,0.0
403967.0,42.0,Male,9.0,12.0,0.0,17.0,Standard,Quarterly,878.13,17.0,0.0
403968.0,25.0,Female,27.0,12.0,2.0,17.0,Basic,Annual,789.22,7.0,0.0
403969.0,21.0,Male,34.0,14.0,0.0,8.0,Basic,Annual,709.38,29.0,0.0
403970.0,46.0,Female,28.0,15.0,3.0,2.0,Standard,Quarterly,870.44,11.0,0.0
403971.0,35.0,Female,57.0,12.0,0.0,7.0,Basic,Annual,638.87,9.0,0.0
403972.0,41.0,Female,11.0,12.0,0.0,9.0,Basic,Annual,502.85,8.0,0.0
403973.0,28.0,Male,38.0,6.0,0.0,19.0,Standard,Annual,600.93,25.0,0.0
403974.0,25.0,Male,46.0,8.0,1.0,12.0,Standard,Quarterly,742.29,11.0,0.0
403975.0,43.0,Male,3.0,18.0,1.0,15.0,Standard,Annual,717.67,9.0,0.0
403976.0,42.0,Female,53.0,18.0,3.0,20.0,Basic,Quarterly,788.66,13.0,0.0
403977.0,45.0,Female,33.0,11.0,4.0,12.0,Basic,Quarterly,666.64,4.0,0.0
403978.0,37.0,Female,17.0,18.0,3.0,6.0,Standard,Quarterly,939.29,10.0,0.0
403979.0,39.0,Female,32.0,28.0,2.0,19.0,Basic,Annual,973.89,8.0,0.0
403980.0,48.0,Male,49.0,18.0,2.0,20.0,Premium,Quarterly,577.05,10.0,0.0
403981.0,31.0,Male,36.0,11.0,1.0,15.0,Standard,Quarterly,685.75,20.0,0.0
403982.0,49.0,Male,42.0,8.0,1.0,0.0,Premium,Annual,652.84,17.0,0.0
403983.0,23.0,Female,45.0,12.0,2.0,16.0,Basic,Quarterly,648.07,9.0,0.0
403984.0,20.0,Female,33.0,22.0,0.0,13.0,Premium,Quarterly,789.04,10.0,0.0
403985.0,46.0,Male,18.0,15.0,0.0,20.0,Premium,Annual,624.12,16.0,0.0
403986.0,45.0,Female,5.0,17.0,0.0,3.0,Premium,Quarterly,677.84,14.0,0.0
403987.0,46.0,Male,34.0,6.0,4.0,7.0,Basic,Annual,976.15,30.0,0.0
403988.0,27.0,Male,54.0,20.0,1.0,4.0,Standard,Annual,607.26,13.0,0.0
403989.0,45.0,Male,38.0,21.0,0.0,12.0,Standard,Annual,571.64,6.0,0.0
403990.0,45.0,Male,47.0,7.0,0.0,19.0,Basic,Annual,557.23,5.0,0.0
403991.0,43.0,Female,31.0,8.0,4.0,1.0,Standard,Annual,807.69,11.0,0.0
403992.0,41.0,Male,44.0,25.0,2.0,7.0,Basic,Quarterly,667.64,5.0,0.0
403993.0,40.0,Male,48.0,28.0,1.0,15.0,Premium,Quarterly,919.69,10.0,0.0
403994.0,26.0,Female,40.0,2.0,0.0,9.0,Premium,Quarterly,951.16,10.0,0.0
403995.0,20.0,Male,39.0,14.0,1.0,7.0,Premium,Quarterly,926.22,20.0,0.0
403996.0,30.0,Male,53.0,18.0,1.0,4.0,Basic,Quarterly,904.25,15.0,0.0
403997.0,41.0,Female,25.0,7.0,0.0,9.0,Premium,Annual,991.61,2.0,0.0
403998.0,30.0,Female,45.0,3.0,2.0,18.0,Standard,Quarterly,788.79,8.0,0.0
403999.0,34.0,Male,35.0,9.0,2.0,7.0,Basic,Quarterly,557.63,2.0,0.0
404000.0,43.0,Male,33.0,3.0,2.0,10.0,Standard,Quarterly,931.97,7.0,0.0
404001.0,40.0,Male,40.0,8.0,3.0,19.0,Standard,Quarterly,967.58,10.0,0.0
404002.0,47.0,Female,52.0,8.0,4.0,10.0,Premium,Quarterly,646.45,4.0,0.0
404003.0,50.0,Male,10.0,10.0,3.0,13.0,Standard,Quarterly,767.82,28.0,0.0
404004.0,39.0,Male,4.0,21.0,1.0,5.0,Standard,Quarterly,652.64,7.0,0.0
404005.0,28.0,Male,11.0,21.0,0.0,18.0,Standard,Quarterly,661.88,6.0,0.0
404006.0,27.0,Male,33.0,17.0,1.0,14.0,Premium,Annual,534.35,15.0,0.0
404007.0,41.0,Male,20.0,25.0,4.0,12.0,Premium,Annual,629.19,26.0,0.0
404008.0,37.0,Male,43.0,11.0,0.0,7.0,Basic,Annual,773.1,18.0,0.0
404009.0,50.0,Female,13.0,24.0,2.0,0.0,Basic,Quarterly,686.72,10.0,0.0
404010.0,48.0,Female,14.0,17.0,3.0,4.0,Standard,Quarterly,754.18,4.0,0.0
404011.0,37.0,Male,13.0,23.0,3.0,0.0,Premium,Quarterly,801.53,25.0,0.0
404012.0,50.0,Female,55.0,22.0,2.0,3.0,Standard,Quarterly,890.78,1.0,0.0
404013.0,22.0,Male,47.0,5.0,0.0,16.0,Basic,Quarterly,960.82,24.0,0.0
404014.0,23.0,Female,6.0,2.0,1.0,10.0,Premium,Quarterly,832.77,13.0,0.0
404015.0,44.0,Female,31.0,1.0,3.0,12.0,Premium,Annual,558.1,3.0,0.0
404016.0,41.0,Male,29.0,4.0,4.0,1.0,Standard,Quarterly,644.06,12.0,0.0
404017.0,47.0,Male,37.0,11.0,3.0,20.0,Standard,Annual,502.42,8.0,0.0
404018.0,35.0,Female,10.0,30.0,3.0,5.0,Premium,Annual,500.36,13.0,0.0
404019.0,32.0,Male,24.0,10.0,3.0,3.0,Premium,Annual,788.38,4.0,0.0
404020.0,18.0,Female,11.0,25.0,1.0,12.0,Premium,Annual,964.9,6.0,0.0
404021.0,23.0,Female,38.0,20.0,2.0,14.0,Standard,Quarterly,504.29,1.0,0.0
404022.0,35.0,Female,22.0,28.0,0.0,17.0,Premium,Quarterly,670.24,1.0,0.0
404023.0,49.0,Female,6.0,22.0,2.0,7.0,Premium,Quarterly,671.79,15.0,0.0
404024.0,44.0,Male,27.0,15.0,1.0,14.0,Basic,Quarterly,782.1,11.0,0.0
404025.0,34.0,Male,50.0,10.0,0.0,14.0,Premium,Quarterly,940.67,25.0,0.0
404026.0,36.0,Female,14.0,13.0,1.0,9.0,Premium,Annual,709.9,10.0,0.0
404027.0,37.0,Male,6.0,30.0,2.0,20.0,Premium,Annual,939.22,6.0,0.0
404028.0,41.0,Male,41.0,17.0,2.0,5.0,Premium,Quarterly,952.11,3.0,0.0
404029.0,22.0,Male,46.0,23.0,0.0,12.0,Standard,Quarterly,786.99,16.0,0.0
404030.0,44.0,Male,48.0,28.0,1.0,17.0,Basic,Annual,578.16,7.0,0.0
404031.0,39.0,Male,23.0,21.0,1.0,11.0,Premium,Quarterly,598.8,12.0,0.0
404032.0,46.0,Male,57.0,6.0,0.0,6.0,Premium,Quarterly,610.64,4.0,0.0
404033.0,22.0,Female,22.0,14.0,0.0,6.0,Premium,Annual,507.62,7.0,0.0
404034.0,31.0,Male,42.0,6.0,0.0,16.0,Basic,Annual,669.56,17.0,0.0
404035.0,41.0,Male,37.0,30.0,3.0,15.0,Basic,Annual,728.49,26.0,0.0
404036.0,31.0,Female,56.0,5.0,0.0,17.0,Premium,Annual,747.33,14.0,0.0
404037.0,48.0,Male,11.0,30.0,1.0,14.0,Premium,Annual,669.56,17.0,0.0
404038.0,44.0,Male,27.0,17.0,4.0,20.0,Standard,Quarterly,553.58,2.0,0.0
404039.0,41.0,Male,38.0,17.0,2.0,5.0,Basic,Quarterly,947.77,5.0,0.0
404040.0,49.0,Male,8.0,28.0,4.0,19.0,Premium,Annual,630.5,22.0,0.0
404041.0,24.0,Male,51.0,14.0,2.0,1.0,Standard,Quarterly,831.91,9.0,0.0
404042.0,47.0,Female,16.0,13.0,2.0,9.0,Premium,Quarterly,528.42,13.0,0.0
404043.0,27.0,Male,25.0,22.0,1.0,13.0,Standard,Quarterly,580.56,19.0,0.0
404044.0,47.0,Male,10.0,24.0,2.0,0.0,Standard,Annual,646.91,13.0,0.0
404045.0,38.0,Female,32.0,18.0,1.0,8.0,Standard,Annual,621.16,10.0,0.0
404046.0,28.0,Female,20.0,12.0,0.0,20.0,Basic,Quarterly,868.41,7.0,0.0
404047.0,27.0,Female,19.0,29.0,2.0,18.0,Basic,Annual,914.94,14.0,0.0
404048.0,26.0,Male,1.0,8.0,0.0,6.0,Standard,Annual,581.67,18.0,0.0
404049.0,46.0,Male,49.0,23.0,0.0,19.0,Standard,Annual,958.75,29.0,0.0
404050.0,24.0,Male,31.0,19.0,0.0,14.0,Premium,Quarterly,995.95,17.0,0.0
404051.0,33.0,Male,17.0,30.0,2.0,20.0,Basic,Quarterly,687.66,18.0,0.0
404052.0,50.0,Male,31.0,9.0,5.0,10.0,Standard,Annual,603.71,11.0,0.0
404053.0,41.0,Male,34.0,11.0,0.0,12.0,Premium,Annual,679.64,28.0,0.0
404054.0,38.0,Male,35.0,6.0,0.0,10.0,Basic,Quarterly,728.08,9.0,0.0
404055.0,47.0,Female,15.0,21.0,2.0,8.0,Basic,Quarterly,747.18,13.0,0.0
404056.0,42.0,Male,58.0,10.0,2.0,5.0,Basic,Annual,648.52,10.0,0.0
404057.0,48.0,Male,56.0,14.0,1.0,8.0,Standard,Annual,880.36,7.0,0.0
404058.0,35.0,Female,38.0,1.0,0.0,2.0,Basic,Quarterly,780.07,8.0,0.0
404059.0,20.0,Male,58.0,11.0,2.0,0.0,Premium,Quarterly,712.42,12.0,0.0
404060.0,48.0,Male,39.0,23.0,4.0,5.0,Basic,Annual,527.06,1.0,0.0
404061.0,42.0,Male,56.0,28.0,3.0,11.0,Premium,Quarterly,751.45,23.0,0.0
404062.0,32.0,Female,2.0,22.0,1.0,17.0,Premium,Quarterly,764.91,5.0,0.0
404063.0,37.0,Male,17.0,15.0,0.0,18.0,Premium,Annual,605.73,17.0,0.0
404064.0,43.0,Male,51.0,27.0,0.0,2.0,Standard,Quarterly,981.28,13.0,0.0
404065.0,31.0,Female,41.0,27.0,1.0,19.0,Premium,Quarterly,543.12,12.0,0.0
404066.0,27.0,Male,46.0,1.0,1.0,17.0,Basic,Annual,807.28,19.0,0.0
404067.0,47.0,Male,46.0,19.0,1.0,9.0,Premium,Annual,820.84,29.0,0.0
404068.0,40.0,Male,48.0,23.0,0.0,1.0,Basic,Annual,846.5,21.0,0.0
404069.0,32.0,Male,10.0,25.0,0.0,16.0,Premium,Quarterly,648.59,15.0,0.0
404070.0,39.0,Male,36.0,11.0,1.0,14.0,Premium,Annual,687.73,24.0,0.0
404071.0,47.0,Male,9.0,11.0,1.0,17.0,Standard,Quarterly,937.75,30.0,0.0
404072.0,45.0,Male,60.0,20.0,0.0,12.0,Basic,Quarterly,910.95,9.0,0.0
404073.0,49.0,Male,38.0,19.0,1.0,3.0,Basic,Quarterly,684.47,11.0,0.0
404074.0,50.0,Male,26.0,1.0,2.0,8.0,Basic,Annual,696.23,17.0,0.0
404075.0,50.0,Male,21.0,19.0,0.0,5.0,Premium,Annual,586.91,12.0,0.0
404076.0,37.0,Male,25.0,6.0,0.0,14.0,Premium,Quarterly,542.25,3.0,0.0
404077.0,44.0,Male,31.0,28.0,0.0,9.0,Standard,Quarterly,835.1,27.0,0.0
404078.0,34.0,Male,17.0,21.0,1.0,14.0,Basic,Annual,705.67,1.0,0.0
404079.0,41.0,Male,42.0,17.0,2.0,18.0,Premium,Annual,724.66,28.0,0.0
404080.0,31.0,Female,26.0,16.0,2.0,15.0,Basic,Annual,542.05,1.0,0.0
404081.0,49.0,Male,54.0,11.0,2.0,3.0,Basic,Annual,672.65,1.0,0.0
404082.0,32.0,Male,27.0,30.0,1.0,18.0,Premium,Quarterly,607.03,1.0,0.0
404083.0,50.0,Female,55.0,19.0,1.0,5.0,Basic,Annual,606.42,2.0,0.0
404084.0,41.0,Male,3.0,2.0,0.0,14.0,Standard,Quarterly,629.42,22.0,0.0
404085.0,34.0,Male,2.0,8.0,0.0,17.0,Standard,Annual,892.46,30.0,0.0
404086.0,47.0,Male,54.0,25.0,1.0,6.0,Basic,Annual,520.1,8.0,0.0
404087.0,36.0,Male,54.0,28.0,1.0,10.0,Basic,Quarterly,535.69,20.0,0.0
404088.0,45.0,Male,21.0,13.0,0.0,9.0,Premium,Annual,767.13,1.0,0.0
404089.0,48.0,Male,36.0,13.0,1.0,2.0,Premium,Annual,707.85,13.0,0.0
404090.0,44.0,Male,48.0,2.0,0.0,6.0,Basic,Annual,668.85,12.0,0.0
404091.0,50.0,Male,7.0,5.0,0.0,4.0,Basic,Quarterly,621.96,29.0,0.0
404092.0,28.0,Female,41.0,12.0,0.0,20.0,Basic,Quarterly,957.8,1.0,0.0
404093.0,34.0,Male,57.0,5.0,2.0,9.0,Premium,Quarterly,607.25,6.0,0.0
404094.0,33.0,Male,2.0,6.0,1.0,3.0,Premium,Quarterly,832.05,23.0,0.0
404095.0,41.0,Female,50.0,23.0,4.0,8.0,Standard,Annual,807.07,10.0,0.0
404096.0,36.0,Female,12.0,20.0,1.0,9.0,Premium,Annual,929.84,3.0,0.0
404097.0,31.0,Female,8.0,11.0,0.0,15.0,Basic,Quarterly,604.22,14.0,0.0
404098.0,37.0,Male,60.0,11.0,1.0,1.0,Premium,Quarterly,926.71,19.0,0.0
404099.0,23.0,Female,57.0,22.0,0.0,10.0,Standard,Annual,826.83,5.0,0.0
404100.0,50.0,Male,50.0,4.0,2.0,8.0,Premium,Annual,797.1,29.0,0.0
404101.0,38.0,Female,4.0,1.0,3.0,0.0,Standard,Quarterly,598.56,4.0,0.0
404102.0,21.0,Male,20.0,29.0,0.0,10.0,Basic,Annual,712.73,18.0,0.0
404103.0,50.0,Female,41.0,28.0,1.0,18.0,Basic,Annual,521.82,9.0,0.0
404104.0,50.0,Male,56.0,14.0,3.0,18.0,Standard,Quarterly,744.41,27.0,0.0
404105.0,42.0,Male,5.0,16.0,1.0,14.0,Premium,Annual,532.13,11.0,0.0
404106.0,37.0,Male,8.0,7.0,0.0,6.0,Premium,Annual,918.86,24.0,0.0
404107.0,42.0,Female,43.0,11.0,2.0,14.0,Standard,Quarterly,828.45,10.0,0.0
404108.0,42.0,Female,31.0,1.0,2.0,16.0,Premium,Quarterly,818.05,6.0,0.0
404109.0,23.0,Female,10.0,2.0,1.0,17.0,Standard,Annual,780.2,6.0,0.0
404110.0,23.0,Male,12.0,27.0,1.0,4.0,Standard,Annual,504.6,8.0,0.0
404111.0,20.0,Female,48.0,30.0,1.0,3.0,Standard,Annual,811.18,4.0,0.0
404112.0,43.0,Male,49.0,25.0,1.0,20.0,Standard,Quarterly,693.49,3.0,0.0
404113.0,38.0,Female,15.0,13.0,0.0,15.0,Basic,Quarterly,993.97,2.0,0.0
404114.0,47.0,Male,11.0,30.0,0.0,15.0,Premium,Quarterly,648.25,21.0,0.0
404115.0,31.0,Female,44.0,4.0,2.0,9.0,Premium,Quarterly,654.63,1.0,0.0
404116.0,50.0,Female,32.0,28.0,2.0,4.0,Basic,Annual,887.22,13.0,0.0
404117.0,23.0,Male,15.0,10.0,0.0,9.0,Premium,Quarterly,649.48,14.0,0.0
404118.0,42.0,Female,34.0,19.0,3.0,3.0,Standard,Annual,952.26,2.0,0.0
404119.0,18.0,Male,34.0,19.0,0.0,19.0,Basic,Quarterly,887.15,15.0,0.0
404120.0,36.0,Male,55.0,28.0,0.0,12.0,Standard,Annual,826.29,19.0,0.0
404121.0,22.0,Male,60.0,29.0,2.0,18.0,Premium,Annual,978.34,22.0,0.0
404122.0,28.0,Female,33.0,20.0,2.0,12.0,Standard,Annual,638.13,10.0,0.0
404123.0,37.0,Male,52.0,28.0,3.0,19.0,Standard,Quarterly,824.84,8.0,0.0
404124.0,20.0,Female,49.0,22.0,2.0,0.0,Premium,Annual,953.23,14.0,0.0
404125.0,37.0,Male,1.0,4.0,2.0,12.0,Standard,Annual,980.91,18.0,0.0
404126.0,46.0,Male,10.0,26.0,1.0,4.0,Standard,Quarterly,829.06,19.0,0.0
404127.0,50.0,Female,59.0,8.0,1.0,18.0,Standard,Quarterly,645.38,12.0,0.0
404128.0,48.0,Female,13.0,24.0,2.0,12.0,Basic,Annual,593.4,11.0,0.0
404129.0,33.0,Female,49.0,26.0,1.0,19.0,Basic,Quarterly,927.2,9.0,0.0
404130.0,34.0,Female,35.0,22.0,2.0,16.0,Basic,Quarterly,841.9,7.0,0.0
404131.0,41.0,Female,36.0,8.0,0.0,5.0,Standard,Quarterly,545.24,7.0,0.0
404132.0,29.0,Male,60.0,1.0,0.0,8.0,Basic,Quarterly,575.6,26.0,0.0
404133.0,50.0,Male,39.0,5.0,5.0,3.0,Basic,Quarterly,870.03,17.0,0.0
404134.0,27.0,Female,49.0,2.0,0.0,8.0,Basic,Annual,572.67,6.0,0.0
404135.0,38.0,Male,24.0,20.0,2.0,7.0,Basic,Annual,821.17,16.0,0.0
404136.0,48.0,Male,6.0,27.0,4.0,7.0,Basic,Annual,857.69,24.0,0.0
404137.0,28.0,Male,45.0,28.0,1.0,20.0,Standard,Annual,998.2,3.0,0.0
404138.0,49.0,Male,30.0,18.0,4.0,5.0,Premium,Quarterly,654.33,18.0,0.0
404139.0,31.0,Male,25.0,6.0,2.0,13.0,Basic,Quarterly,821.28,20.0,0.0
404140.0,24.0,Male,36.0,22.0,1.0,4.0,Premium,Annual,861.57,19.0,0.0
404141.0,28.0,Male,46.0,27.0,2.0,16.0,Standard,Quarterly,972.01,16.0,0.0
404142.0,29.0,Male,18.0,20.0,1.0,13.0,Premium,Annual,634.1,18.0,0.0
404143.0,23.0,Male,20.0,30.0,0.0,10.0,Basic,Annual,846.36,23.0,0.0
404144.0,39.0,Female,45.0,11.0,2.0,8.0,Standard,Annual,620.67,3.0,0.0
404145.0,26.0,Male,27.0,27.0,2.0,11.0,Premium,Annual,678.44,27.0,0.0
404146.0,21.0,Female,58.0,24.0,2.0,18.0,Premium,Quarterly,560.16,13.0,0.0
