CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
359802.0,37.0,Female,31.0,1.0,1.0,0.0,Basic,Quarterly,963.46,4.0,0.0
359803.0,44.0,Female,60.0,8.0,2.0,17.0,Premium,Annual,538.09,9.0,0.0
359804.0,50.0,Male,42.0,23.0,1.0,19.0,Standard,Annual,839.48,22.0,0.0
359805.0,33.0,Male,35.0,24.0,2.0,5.0,Basic,Quarterly,715.27,19.0,0.0
359806.0,46.0,Male,15.0,18.0,1.0,10.0,Basic,Annual,991.79,7.0,0.0
359807.0,45.0,Female,56.0,2.0,1.0,20.0,Premium,Quarterly,568.26,14.0,0.0
359808.0,47.0,Female,32.0,14.0,1.0,18.0,Basic,Quarterly,735.53,13.0,0.0
359809.0,26.0,Male,6.0,29.0,0.0,9.0,Standard,Annual,783.73,8.0,0.0
359810.0,41.0,Female,48.0,29.0,1.0,15.0,Basic,Annual,763.06,12.0,0.0
359811.0,27.0,Female,3.0,5.0,1.0,13.0,Standard,Quarterly,824.69,13.0,0.0
359812.0,36.0,Female,35.0,17.0,2.0,11.0,Standard,Annual,561.23,8.0,0.0
359813.0,27.0,Male,49.0,17.0,0.0,10.0,Basic,Annual,706.12,24.0,0.0
359814.0,35.0,Male,13.0,15.0,1.0,6.0,Standard,Quarterly,642.05,4.0,0.0
359815.0,30.0,Male,31.0,3.0,2.0,0.0,Standard,Annual,938.83,5.0,0.0
359816.0,32.0,Male,60.0,22.0,1.0,12.0,Basic,Quarterly,828.33,24.0,0.0
359817.0,47.0,Female,16.0,13.0,1.0,16.0,Basic,Quarterly,632.47,1.0,0.0
359818.0,40.0,Male,45.0,28.0,0.0,14.0,Basic,Annual,623.52,11.0,0.0
359819.0,46.0,Male,48.0,4.0,3.0,17.0,Basic,Annual,588.39,8.0,0.0
359820.0,24.0,Female,58.0,24.0,1.0,18.0,Standard,Annual,978.76,13.0,0.0
359821.0,30.0,Male,59.0,14.0,0.0,18.0,Standard,Quarterly,514.21,19.0,0.0
359822.0,33.0,Male,28.0,16.0,3.0,15.0,Premium,Quarterly,907.41,30.0,0.0
359823.0,43.0,Female,13.0,25.0,0.0,12.0,Standard,Quarterly,841.22,8.0,0.0
359824.0,35.0,Male,40.0,3.0,3.0,20.0,Premium,Quarterly,611.71,18.0,0.0
359825.0,44.0,Male,41.0,29.0,3.0,3.0,Standard,Quarterly,642.65,9.0,0.0
359826.0,40.0,Male,8.0,17.0,1.0,3.0,Standard,Annual,709.23,10.0,0.0
359827.0,43.0,Male,26.0,10.0,0.0,10.0,Basic,Quarterly,831.97,24.0,0.0
359828.0,50.0,Male,2.0,18.0,3.0,9.0,Standard,Annual,970.37,18.0,0.0
359829.0,49.0,Female,27.0,26.0,0.0,12.0,Premium,Annual,992.02,10.0,0.0
359830.0,38.0,Female,11.0,4.0,1.0,15.0,Premium,Quarterly,529.24,5.0,0.0
359831.0,40.0,Male,44.0,17.0,4.0,5.0,Premium,Quarterly,973.06,25.0,0.0
359832.0,21.0,Male,43.0,12.0,1.0,16.0,Premium,Annual,723.49,27.0,0.0
359833.0,35.0,Female,46.0,1.0,3.0,10.0,Premium,Quarterly,973.7,4.0,0.0
359834.0,20.0,Female,1.0,9.0,0.0,2.0,Premium,Quarterly,927.67,9.0,0.0
359835.0,47.0,Female,32.0,13.0,0.0,3.0,Standard,Annual,875.38,2.0,0.0
359836.0,41.0,Male,51.0,30.0,2.0,11.0,Standard,Annual,901.27,11.0,0.0
359837.0,36.0,Male,25.0,22.0,1.0,5.0,Standard,Quarterly,653.65,10.0,0.0
359838.0,48.0,Male,57.0,27.0,4.0,6.0,Basic,Annual,748.58,16.0,0.0
359839.0,36.0,Male,18.0,22.0,1.0,9.0,Basic,Quarterly,596.12,16.0,0.0
359840.0,38.0,Male,14.0,26.0,3.0,11.0,Basic,Annual,988.42,29.0,0.0
359841.0,29.0,Female,40.0,25.0,1.0,1.0,Premium,Quarterly,930.42,11.0,0.0
359842.0,26.0,Male,37.0,13.0,1.0,5.0,Standard,Quarterly,814.02,25.0,0.0
359843.0,46.0,Female,56.0,18.0,0.0,9.0,Standard,Annual,674.48,1.0,0.0
359844.0,48.0,Male,1.0,23.0,2.0,1.0,Premium,Annual,863.06,29.0,0.0
359845.0,27.0,Male,43.0,5.0,0.0,17.0,Premium,Annual,978.89,18.0,0.0
359846.0,37.0,Female,11.0,18.0,2.0,19.0,Standard,Annual,748.24,11.0,0.0
359847.0,25.0,Male,8.0,17.0,0.0,13.0,Premium,Quarterly,696.01,1.0,0.0
359848.0,49.0,Female,35.0,12.0,3.0,14.0,Standard,Quarterly,704.04,7.0,0.0
359849.0,49.0,Male,48.0,6.0,2.0,4.0,Standard,Annual,887.43,16.0,0.0
359850.0,32.0,Male,56.0,14.0,2.0,11.0,Standard,Quarterly,512.74,21.0,0.0
359851.0,35.0,Male,44.0,15.0,2.0,10.0,Standard,Quarterly,803.87,18.0,0.0
359852.0,40.0,Female,38.0,24.0,4.0,8.0,Standard,Annual,839.42,14.0,0.0
359853.0,27.0,Male,43.0,15.0,0.0,19.0,Standard,Quarterly,518.04,13.0,0.0
359854.0,27.0,Male,42.0,11.0,2.0,5.0,Premium,Quarterly,507.12,21.0,0.0
359855.0,49.0,Male,58.0,16.0,2.0,4.0,Premium,Annual,860.22,24.0,0.0
359856.0,20.0,Female,17.0,24.0,1.0,20.0,Basic,Annual,778.19,9.0,0.0
359857.0,44.0,Male,24.0,16.0,2.0,13.0,Standard,Quarterly,805.15,24.0,0.0
359858.0,47.0,Male,41.0,24.0,1.0,2.0,Basic,Annual,985.6,10.0,0.0
359859.0,45.0,Male,56.0,23.0,3.0,2.0,Standard,Annual,773.28,24.0,0.0
359860.0,40.0,Male,58.0,4.0,3.0,15.0,Standard,Annual,728.96,14.0,0.0
359861.0,39.0,Female,4.0,5.0,0.0,5.0,Standard,Quarterly,994.58,10.0,0.0
359862.0,38.0,Female,44.0,6.0,3.0,18.0,Premium,Quarterly,923.93,3.0,0.0
359863.0,46.0,Male,54.0,2.0,2.0,16.0,Basic,Annual,818.7,20.0,0.0
359864.0,19.0,Male,45.0,21.0,0.0,18.0,Premium,Quarterly,880.77,6.0,0.0
359865.0,25.0,Male,13.0,10.0,2.0,8.0,Basic,Quarterly,995.05,24.0,0.0
359866.0,18.0,Male,30.0,6.0,1.0,8.0,Basic,Annual,569.44,4.0,0.0
359867.0,27.0,Male,23.0,29.0,1.0,12.0,Premium,Quarterly,786.04,28.0,0.0
359868.0,47.0,Female,7.0,29.0,3.0,4.0,Premium,Quarterly,507.28,8.0,0.0
359869.0,49.0,Female,35.0,16.0,1.0,9.0,Standard,Quarterly,663.03,4.0,0.0
359870.0,39.0,Male,8.0,7.0,3.0,3.0,Standard,Quarterly,538.36,14.0,0.0
359871.0,50.0,Male,11.0,1.0,1.0,11.0,Premium,Quarterly,902.15,9.0,0.0
359872.0,36.0,Male,28.0,20.0,0.0,20.0,Premium,Annual,626.43,12.0,0.0
359873.0,44.0,Female,18.0,30.0,2.0,16.0,Standard,Quarterly,808.32,11.0,0.0
359874.0,21.0,Male,47.0,27.0,0.0,1.0,Premium,Quarterly,916.76,8.0,0.0
359875.0,40.0,Male,49.0,24.0,2.0,5.0,Standard,Quarterly,903.35,16.0,0.0
359876.0,39.0,Male,16.0,20.0,3.0,2.0,Basic,Annual,917.75,4.0,0.0
359877.0,32.0,Female,2.0,2.0,1.0,11.0,Standard,Quarterly,834.8,9.0,0.0
359878.0,44.0,Female,14.0,24.0,4.0,9.0,Standard,Annual,734.13,6.0,0.0
359879.0,43.0,Male,47.0,22.0,1.0,4.0,Standard,Annual,980.05,5.0,0.0
359880.0,50.0,Male,47.0,22.0,5.0,5.0,Premium,Annual,693.99,28.0,0.0
359881.0,48.0,Male,54.0,1.0,2.0,11.0,Standard,Quarterly,863.82,13.0,0.0
359882.0,45.0,Male,49.0,1.0,1.0,5.0,Standard,Quarterly,735.4,30.0,0.0
359883.0,50.0,Male,30.0,27.0,4.0,19.0,Standard,Annual,616.72,17.0,0.0
359884.0,23.0,Female,15.0,21.0,2.0,15.0,Standard,Annual,886.57,3.0,0.0
359885.0,41.0,Male,57.0,8.0,1.0,16.0,Premium,Quarterly,880.12,25.0,0.0
359886.0,47.0,Male,28.0,24.0,4.0,19.0,Standard,Quarterly,728.95,20.0,0.0
359887.0,47.0,Male,5.0,4.0,3.0,13.0,Premium,Quarterly,884.83,13.0,0.0
359888.0,43.0,Male,1.0,4.0,2.0,17.0,Premium,Annual,846.53,13.0,0.0
359889.0,34.0,Male,11.0,4.0,3.0,2.0,Basic,Annual,841.49,13.0,0.0
359890.0,50.0,Male,3.0,1.0,2.0,0.0,Standard,Annual,963.43,8.0,0.0
359891.0,44.0,Female,5.0,25.0,2.0,0.0,Premium,Quarterly,714.71,4.0,0.0
359892.0,40.0,Male,33.0,19.0,2.0,18.0,Basic,Annual,855.63,30.0,0.0
359893.0,48.0,Male,22.0,30.0,4.0,4.0,Premium,Annual,506.8,4.0,0.0
359894.0,28.0,Male,15.0,14.0,2.0,15.0,Standard,Annual,846.09,24.0,0.0
359895.0,31.0,Female,27.0,30.0,2.0,13.0,Standard,Quarterly,573.64,6.0,0.0
359896.0,24.0,Male,30.0,16.0,0.0,6.0,Standard,Annual,768.87,26.0,0.0
359897.0,35.0,Male,42.0,29.0,0.0,13.0,Basic,Annual,548.35,15.0,0.0
359898.0,37.0,Male,18.0,18.0,1.0,10.0,Premium,Annual,782.54,16.0,0.0
359899.0,40.0,Male,30.0,10.0,3.0,13.0,Standard,Quarterly,548.86,27.0,0.0
359900.0,20.0,Male,55.0,26.0,1.0,13.0,Premium,Annual,511.57,21.0,0.0
359901.0,24.0,Male,36.0,25.0,0.0,18.0,Standard,Annual,973.14,22.0,0.0
359902.0,19.0,Female,36.0,2.0,0.0,16.0,Premium,Annual,966.84,14.0,0.0
359903.0,19.0,Male,14.0,22.0,0.0,15.0,Standard,Annual,579.65,28.0,0.0
359904.0,45.0,Male,43.0,7.0,0.0,18.0,Standard,Quarterly,519.14,26.0,0.0
359905.0,43.0,Male,25.0,11.0,3.0,4.0,Premium,Quarterly,667.29,24.0,0.0
359906.0,47.0,Male,14.0,14.0,1.0,19.0,Basic,Annual,848.82,2.0,0.0
359907.0,21.0,Male,35.0,11.0,2.0,14.0,Basic,Quarterly,971.11,8.0,0.0
359908.0,40.0,Male,23.0,14.0,1.0,16.0,Standard,Annual,776.11,25.0,0.0
359909.0,45.0,Male,42.0,26.0,3.0,4.0,Premium,Quarterly,809.41,22.0,0.0
359910.0,27.0,Male,10.0,27.0,0.0,10.0,Basic,Quarterly,861.46,4.0,0.0
359911.0,28.0,Female,38.0,2.0,0.0,9.0,Premium,Annual,645.24,7.0,0.0
359912.0,34.0,Male,18.0,20.0,1.0,15.0,Basic,Annual,510.82,29.0,0.0
359913.0,49.0,Male,26.0,20.0,1.0,16.0,Premium,Quarterly,594.72,12.0,0.0
359914.0,39.0,Male,50.0,20.0,1.0,6.0,Premium,Annual,629.85,14.0,0.0
359915.0,48.0,Male,57.0,5.0,2.0,13.0,Basic,Quarterly,741.63,7.0,0.0
359916.0,39.0,Male,55.0,18.0,1.0,14.0,Basic,Quarterly,954.13,22.0,0.0
359917.0,20.0,Male,8.0,16.0,0.0,6.0,Premium,Quarterly,795.7,16.0,0.0
359918.0,47.0,Male,43.0,16.0,0.0,4.0,Standard,Annual,827.28,25.0,0.0
359919.0,34.0,Female,55.0,28.0,2.0,20.0,Basic,Annual,901.34,13.0,0.0
359920.0,43.0,Male,38.0,14.0,1.0,12.0,Standard,Quarterly,682.14,6.0,0.0
359921.0,26.0,Male,44.0,14.0,0.0,10.0,Basic,Quarterly,530.27,3.0,0.0
359922.0,29.0,Male,43.0,14.0,0.0,12.0,Standard,Annual,958.78,20.0,0.0
359923.0,43.0,Male,30.0,3.0,4.0,18.0,Standard,Quarterly,621.53,3.0,0.0
359924.0,45.0,Female,24.0,19.0,0.0,12.0,Standard,Annual,656.76,4.0,0.0
359925.0,50.0,Male,41.0,13.0,1.0,17.0,Basic,Quarterly,672.4,16.0,0.0
359926.0,50.0,Male,31.0,7.0,4.0,6.0,Standard,Quarterly,757.73,27.0,0.0
359927.0,38.0,Female,60.0,5.0,0.0,9.0,Standard,Quarterly,729.07,9.0,0.0
359928.0,48.0,Male,27.0,5.0,0.0,13.0,Basic,Quarterly,513.75,22.0,0.0
359929.0,26.0,Female,5.0,6.0,0.0,9.0,Standard,Annual,993.16,13.0,0.0
359930.0,22.0,Male,19.0,16.0,1.0,4.0,Basic,Annual,845.76,19.0,0.0
359931.0,37.0,Female,29.0,19.0,1.0,11.0,Premium,Quarterly,803.86,13.0,0.0
359932.0,23.0,Male,38.0,6.0,2.0,4.0,Premium,Annual,524.34,28.0,0.0
359933.0,29.0,Female,47.0,15.0,2.0,16.0,Basic,Quarterly,924.63,7.0,0.0
359934.0,45.0,Male,7.0,23.0,4.0,13.0,Basic,Annual,635.79,14.0,0.0
359935.0,27.0,Male,16.0,15.0,2.0,3.0,Basic,Quarterly,855.08,1.0,0.0
359936.0,36.0,Male,9.0,6.0,1.0,18.0,Premium,Quarterly,857.81,19.0,0.0
359937.0,24.0,Female,41.0,28.0,1.0,8.0,Basic,Quarterly,763.85,12.0,0.0
359938.0,34.0,Female,1.0,23.0,3.0,1.0,Standard,Annual,625.4,3.0,0.0
359939.0,31.0,Male,14.0,13.0,1.0,12.0,Basic,Annual,820.12,26.0,0.0
359940.0,37.0,Female,30.0,10.0,1.0,17.0,Basic,Quarterly,878.05,10.0,0.0
359941.0,30.0,Male,58.0,6.0,3.0,4.0,Basic,Annual,711.21,23.0,0.0
359942.0,36.0,Female,5.0,9.0,0.0,9.0,Premium,Quarterly,641.38,2.0,0.0
359943.0,43.0,Male,13.0,12.0,0.0,10.0,Standard,Quarterly,955.19,2.0,0.0
359944.0,28.0,Female,28.0,7.0,1.0,10.0,Basic,Annual,997.12,1.0,0.0
359945.0,50.0,Male,5.0,29.0,1.0,11.0,Premium,Annual,674.37,18.0,0.0
359946.0,25.0,Male,57.0,14.0,1.0,11.0,Basic,Annual,630.92,14.0,0.0
359947.0,49.0,Male,58.0,2.0,0.0,18.0,Premium,Annual,910.6,8.0,0.0
359948.0,47.0,Male,22.0,21.0,4.0,14.0,Premium,Quarterly,568.13,6.0,0.0
359949.0,22.0,Male,59.0,9.0,0.0,0.0,Basic,Annual,750.63,14.0,0.0
359950.0,35.0,Male,58.0,22.0,1.0,3.0,Standard,Quarterly,511.58,9.0,0.0
359951.0,20.0,Female,26.0,21.0,2.0,9.0,Basic,Annual,509.03,13.0,0.0
359952.0,20.0,Female,40.0,8.0,1.0,15.0,Basic,Quarterly,986.03,11.0,0.0
359953.0,37.0,Male,41.0,11.0,1.0,0.0,Standard,Quarterly,654.31,8.0,0.0
359954.0,41.0,Female,9.0,16.0,1.0,17.0,Premium,Annual,837.66,10.0,0.0
359955.0,38.0,Male,28.0,30.0,0.0,16.0,Basic,Annual,829.45,14.0,0.0
359956.0,46.0,Male,50.0,15.0,1.0,16.0,Premium,Annual,868.06,12.0,0.0
359957.0,28.0,Male,54.0,13.0,1.0,1.0,Basic,Quarterly,619.8,12.0,0.0
359958.0,43.0,Male,14.0,12.0,2.0,0.0,Basic,Annual,521.44,22.0,0.0
359959.0,36.0,Male,2.0,29.0,0.0,8.0,Premium,Quarterly,573.12,9.0,0.0
359960.0,41.0,Male,4.0,13.0,0.0,6.0,Premium,Annual,994.54,25.0,0.0
359961.0,30.0,Male,5.0,20.0,0.0,6.0,Premium,Quarterly,562.23,4.0,0.0
359962.0,24.0,Male,19.0,19.0,1.0,17.0,Basic,Annual,580.89,18.0,0.0
359963.0,29.0,Male,58.0,28.0,1.0,7.0,Basic,Annual,866.57,3.0,0.0
359964.0,48.0,Female,50.0,14.0,2.0,16.0,Premium,Quarterly,628.07,4.0,0.0
359965.0,45.0,Male,41.0,15.0,2.0,14.0,Premium,Quarterly,816.0,3.0,0.0
359966.0,43.0,Female,22.0,21.0,2.0,13.0,Premium,Annual,948.58,10.0,0.0
359967.0,43.0,Female,50.0,9.0,0.0,12.0,Standard,Annual,945.74,10.0,0.0
359968.0,21.0,Male,23.0,25.0,1.0,19.0,Basic,Annual,539.42,21.0,0.0
359969.0,34.0,Female,45.0,24.0,1.0,15.0,Standard,Quarterly,952.81,10.0,0.0
359970.0,41.0,Female,24.0,29.0,0.0,19.0,Basic,Quarterly,858.49,8.0,0.0
359971.0,41.0,Female,44.0,10.0,1.0,1.0,Standard,Quarterly,608.08,13.0,0.0
359972.0,39.0,Female,46.0,1.0,0.0,11.0,Premium,Annual,679.17,6.0,0.0
359973.0,19.0,Male,39.0,30.0,1.0,1.0,Standard,Annual,654.49,14.0,0.0
359974.0,50.0,Female,39.0,27.0,2.0,12.0,Premium,Annual,696.63,14.0,0.0
359975.0,49.0,Male,15.0,12.0,1.0,8.0,Basic,Annual,814.4,2.0,0.0
359976.0,42.0,Female,47.0,14.0,3.0,9.0,Basic,Quarterly,698.96,2.0,0.0
359977.0,21.0,Male,17.0,15.0,0.0,5.0,Standard,Quarterly,562.12,12.0,0.0
359978.0,23.0,Male,14.0,25.0,0.0,6.0,Premium,Annual,716.53,2.0,0.0
359979.0,41.0,Female,41.0,20.0,4.0,10.0,Premium,Annual,940.71,9.0,0.0
359980.0,25.0,Male,40.0,23.0,1.0,4.0,Basic,Annual,976.03,13.0,0.0
359981.0,29.0,Male,41.0,7.0,2.0,20.0,Basic,Quarterly,833.05,28.0,0.0
359982.0,24.0,Male,51.0,20.0,2.0,17.0,Basic,Annual,644.53,10.0,0.0
359983.0,49.0,Female,7.0,27.0,4.0,15.0,Basic,Quarterly,522.66,15.0,0.0
359984.0,47.0,Female,26.0,17.0,2.0,3.0,Basic,Annual,816.04,4.0,0.0
359985.0,20.0,Male,30.0,22.0,0.0,5.0,Basic,Quarterly,750.04,15.0,0.0
359986.0,36.0,Male,51.0,2.0,2.0,2.0,Premium,Quarterly,722.03,24.0,0.0
359987.0,36.0,Male,41.0,7.0,3.0,4.0,Standard,Annual,509.67,20.0,0.0
359988.0,50.0,Female,60.0,30.0,2.0,18.0,Standard,Annual,700.76,14.0,0.0
359989.0,22.0,Male,34.0,7.0,0.0,11.0,Standard,Quarterly,877.31,26.0,0.0
359990.0,26.0,Male,5.0,6.0,2.0,15.0,Premium,Quarterly,923.74,11.0,0.0
359991.0,27.0,Male,52.0,13.0,2.0,3.0,Standard,Quarterly,981.02,19.0,0.0
359992.0,20.0,Female,60.0,4.0,2.0,13.0,Premium,Quarterly,570.19,2.0,0.0
359993.0,47.0,Female,38.0,14.0,2.0,20.0,Premium,Quarterly,791.97,15.0,0.0
359994.0,40.0,Female,24.0,19.0,3.0,13.0,Standard,Quarterly,880.99,10.0,0.0
359995.0,33.0,Male,46.0,8.0,3.0,14.0,Premium,Annual,521.22,12.0,0.0
359996.0,40.0,Male,6.0,16.0,1.0,4.0,Basic,Quarterly,835.01,25.0,0.0
359997.0,40.0,Male,41.0,22.0,4.0,10.0,Premium,Quarterly,865.03,12.0,0.0
359998.0,36.0,Female,18.0,15.0,1.0,10.0,Standard,Quarterly,618.72,11.0,0.0
359999.0,47.0,Male,39.0,23.0,1.0,4.0,Basic,Quarterly,519.56,15.0,0.0
360000.0,26.0,Male,33.0,16.0,0.0,4.0,Standard,Quarterly,832.93,19.0,0.0
360001.0,50.0,Female,37.0,10.0,2.0,19.0,Premium,Quarterly,819.09,1.0,0.0
360002.0,28.0,Male,11.0,4.0,2.0,15.0,Basic,Annual,908.51,12.0,0.0
360003.0,39.0,Male,60.0,26.0,2.0,15.0,Standard,Quarterly,564.17,30.0,0.0
360004.0,50.0,Male,25.0,29.0,3.0,7.0,Premium,Quarterly,896.41,29.0,0.0
360005.0,49.0,Male,27.0,17.0,3.0,20.0,Premium,Annual,718.84,3.0,0.0
360006.0,23.0,Male,43.0,10.0,1.0,13.0,Standard,Quarterly,993.27,13.0,0.0
360007.0,45.0,Male,25.0,8.0,3.0,7.0,Basic,Quarterly,740.27,17.0,0.0
360008.0,48.0,Female,44.0,3.0,2.0,17.0,Standard,Annual,525.15,4.0,0.0
360009.0,22.0,Male,7.0,15.0,2.0,18.0,Basic,Annual,942.35,17.0,0.0
360010.0,23.0,Male,45.0,12.0,1.0,5.0,Premium,Quarterly,633.63,7.0,0.0
360011.0,41.0,Male,39.0,27.0,3.0,8.0,Premium,Quarterly,740.72,7.0,0.0
360012.0,47.0,Male,38.0,15.0,3.0,20.0,Premium,Annual,974.5,28.0,0.0
360013.0,34.0,Female,42.0,25.0,0.0,17.0,Premium,Annual,693.76,8.0,0.0
360014.0,40.0,Female,50.0,11.0,2.0,1.0,Basic,Quarterly,698.56,14.0,0.0
360015.0,48.0,Female,47.0,4.0,0.0,5.0,Basic,Annual,746.4,7.0,0.0
360016.0,24.0,Male,20.0,20.0,1.0,12.0,Standard,Annual,700.51,29.0,0.0
360017.0,49.0,Male,2.0,9.0,4.0,2.0,Premium,Annual,504.82,27.0,0.0
360018.0,31.0,Male,3.0,24.0,2.0,20.0,Standard,Quarterly,736.1,26.0,0.0
360019.0,18.0,Female,6.0,12.0,1.0,12.0,Standard,Annual,972.06,5.0,0.0
360020.0,49.0,Female,37.0,20.0,0.0,9.0,Premium,Quarterly,921.47,15.0,0.0
360021.0,35.0,Male,18.0,24.0,2.0,14.0,Standard,Quarterly,881.9,14.0,0.0
360022.0,44.0,Male,53.0,11.0,1.0,4.0,Standard,Quarterly,912.97,4.0,0.0
360023.0,45.0,Female,50.0,10.0,0.0,9.0,Standard,Annual,577.28,7.0,0.0
360024.0,19.0,Male,5.0,17.0,0.0,1.0,Standard,Annual,532.17,18.0,0.0
360025.0,44.0,Male,47.0,20.0,4.0,1.0,Premium,Quarterly,786.96,18.0,0.0
360026.0,28.0,Male,9.0,26.0,1.0,7.0,Basic,Annual,904.78,20.0,0.0
360027.0,23.0,Male,40.0,18.0,2.0,5.0,Basic,Quarterly,933.8,10.0,0.0
360028.0,30.0,Male,38.0,11.0,1.0,17.0,Basic,Quarterly,925.75,10.0,0.0
360029.0,49.0,Female,6.0,15.0,4.0,1.0,Basic,Quarterly,632.52,8.0,0.0
360030.0,46.0,Male,1.0,3.0,2.0,15.0,Standard,Quarterly,652.67,10.0,0.0
360031.0,42.0,Male,56.0,4.0,4.0,16.0,Standard,Quarterly,654.24,5.0,0.0
360032.0,23.0,Male,46.0,27.0,1.0,0.0,Basic,Annual,964.04,2.0,0.0
360033.0,44.0,Male,44.0,8.0,0.0,13.0,Basic,Annual,927.54,29.0,0.0
360034.0,26.0,Female,2.0,29.0,0.0,15.0,Standard,Annual,658.6,9.0,0.0
360035.0,26.0,Male,7.0,15.0,0.0,2.0,Basic,Quarterly,636.19,1.0,0.0
360036.0,27.0,Female,58.0,20.0,0.0,18.0,Basic,Quarterly,589.99,10.0,0.0
360037.0,36.0,Female,48.0,8.0,2.0,3.0,Basic,Quarterly,572.75,5.0,0.0
360038.0,40.0,Female,3.0,20.0,3.0,8.0,Standard,Annual,645.17,3.0,0.0
360039.0,30.0,Female,51.0,30.0,1.0,16.0,Basic,Quarterly,791.15,8.0,0.0
360040.0,27.0,Female,25.0,5.0,2.0,16.0,Basic,Annual,701.64,14.0,0.0
360041.0,46.0,Male,11.0,15.0,2.0,9.0,Premium,Annual,767.42,13.0,0.0
360042.0,37.0,Female,46.0,25.0,1.0,3.0,Standard,Quarterly,992.03,4.0,0.0
360043.0,44.0,Female,56.0,18.0,4.0,7.0,Basic,Annual,621.58,14.0,0.0
360044.0,44.0,Male,49.0,7.0,4.0,7.0,Standard,Quarterly,880.97,18.0,0.0
360045.0,33.0,Male,20.0,18.0,3.0,13.0,Basic,Annual,501.02,7.0,0.0
360046.0,44.0,Male,27.0,8.0,0.0,10.0,Basic,Annual,601.93,30.0,0.0
360047.0,31.0,Male,46.0,13.0,1.0,11.0,Basic,Quarterly,608.21,29.0,0.0
360048.0,49.0,Male,56.0,10.0,0.0,17.0,Basic,Annual,826.29,13.0,0.0
360049.0,45.0,Male,2.0,28.0,2.0,7.0,Standard,Quarterly,705.82,19.0,0.0
360050.0,35.0,Male,49.0,21.0,2.0,18.0,Basic,Quarterly,983.65,12.0,0.0
360051.0,25.0,Male,27.0,9.0,1.0,2.0,Basic,Quarterly,637.68,2.0,0.0
360052.0,41.0,Female,35.0,26.0,3.0,13.0,Standard,Annual,899.71,14.0,0.0
360053.0,47.0,Male,60.0,22.0,0.0,5.0,Premium,Quarterly,721.83,22.0,0.0
360054.0,22.0,Male,50.0,12.0,1.0,20.0,Premium,Quarterly,910.15,28.0,0.0
360055.0,43.0,Male,18.0,20.0,0.0,20.0,Basic,Quarterly,975.19,4.0,0.0
360056.0,32.0,Female,32.0,5.0,2.0,12.0,Premium,Annual,522.55,9.0,0.0
360057.0,33.0,Female,7.0,11.0,3.0,3.0,Standard,Quarterly,751.69,13.0,0.0
360058.0,43.0,Male,32.0,26.0,2.0,3.0,Standard,Quarterly,881.45,8.0,0.0
360059.0,45.0,Male,48.0,16.0,2.0,18.0,Premium,Quarterly,976.56,27.0,0.0
360060.0,28.0,Male,11.0,5.0,0.0,20.0,Standard,Annual,928.01,16.0,0.0
360061.0,23.0,Female,25.0,21.0,1.0,16.0,Standard,Quarterly,723.95,3.0,0.0
360062.0,35.0,Male,9.0,10.0,1.0,20.0,Standard,Quarterly,770.47,4.0,0.0
360063.0,45.0,Male,37.0,18.0,1.0,18.0,Premium,Quarterly,981.4,20.0,0.0
