CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
181181.0,25.0,Male,46.0,5.0,9.0,12.0,Standard,Quarterly,795.0,23.0,1.0
181182.0,58.0,Female,44.0,25.0,1.0,2.0,Standard,Annual,801.0,28.0,1.0
181183.0,60.0,Female,43.0,26.0,1.0,28.0,Standard,Monthly,777.0,7.0,1.0
181184.0,60.0,Male,27.0,8.0,9.0,4.0,Basic,Monthly,323.0,19.0,1.0
181185.0,35.0,Male,60.0,13.0,3.0,7.0,Basic,Monthly,660.0,8.0,1.0
181186.0,36.0,Male,59.0,14.0,2.0,12.0,Premium,Annual,655.0,26.0,0.0
181187.0,24.0,Female,30.0,5.0,8.0,29.0,Basic,Monthly,945.0,8.0,1.0
181188.0,36.0,Female,19.0,5.0,9.0,11.0,Standard,Annual,730.0,1.0,1.0
181189.0,25.0,Male,38.0,6.0,0.0,30.0,Premium,Monthly,405.0,27.0,1.0
181190.0,50.0,Male,34.0,24.0,8.0,18.0,Premium,Monthly,458.0,21.0,1.0
181191.0,21.0,Male,27.0,5.0,6.0,0.0,Premium,Annual,556.0,7.0,1.0
181192.0,34.0,Female,31.0,7.0,3.0,6.0,Basic,Quarterly,688.0,25.0,1.0
181193.0,28.0,Female,53.0,11.0,9.0,10.0,Basic,Annual,792.0,18.0,1.0
181194.0,62.0,Female,54.0,28.0,5.0,6.0,Standard,Annual,688.0,21.0,1.0
181195.0,48.0,Female,36.0,11.0,10.0,20.0,Premium,Monthly,946.0,24.0,1.0
181196.0,63.0,Female,22.0,10.0,0.0,12.0,Premium,Quarterly,877.0,11.0,1.0
181197.0,20.0,Female,31.0,10.0,2.0,9.0,Premium,Quarterly,134.0,5.0,1.0
181198.0,37.0,Female,1.0,23.0,10.0,29.0,Premium,Annual,723.0,6.0,1.0
181199.0,58.0,Male,16.0,24.0,4.0,4.0,Standard,Monthly,631.0,6.0,1.0
181200.0,57.0,Female,46.0,19.0,8.0,6.0,Premium,Monthly,671.0,26.0,1.0
181201.0,62.0,Female,3.0,21.0,0.0,1.0,Standard,Quarterly,291.0,20.0,1.0
181202.0,50.0,Female,26.0,15.0,6.0,21.0,Premium,Quarterly,491.0,9.0,1.0
181203.0,65.0,Female,7.0,22.0,7.0,24.0,Basic,Annual,819.0,12.0,1.0
181204.0,34.0,Male,25.0,28.0,2.0,21.0,Standard,Annual,897.0,21.0,1.0
181205.0,62.0,Female,4.0,13.0,4.0,8.0,Standard,Annual,853.0,14.0,1.0
181206.0,64.0,Female,14.0,12.0,2.0,11.0,Premium,Quarterly,462.0,20.0,1.0
181207.0,42.0,Female,10.0,18.0,5.0,8.0,Standard,Annual,918.0,6.0,1.0
181208.0,31.0,Male,37.0,9.0,2.0,7.0,Premium,Quarterly,847.0,10.0,0.0
181209.0,37.0,Female,37.0,9.0,4.0,29.0,Standard,Monthly,777.0,4.0,1.0
181210.0,58.0,Male,37.0,13.0,3.0,16.0,Standard,Quarterly,957.0,27.0,1.0
181211.0,63.0,Female,34.0,30.0,2.0,0.0,Standard,Quarterly,540.0,15.0,1.0
181212.0,40.0,Male,54.0,26.0,1.0,14.0,Premium,Quarterly,438.0,28.0,1.0
181213.0,57.0,Female,44.0,22.0,4.0,14.0,Premium,Quarterly,762.0,11.0,1.0
181214.0,65.0,Male,21.0,4.0,4.0,2.0,Premium,Annual,377.0,19.0,1.0
181215.0,29.0,Female,31.0,2.0,9.0,20.0,Standard,Quarterly,256.0,5.0,1.0
181216.0,30.0,Female,40.0,23.0,4.0,20.0,Premium,Monthly,547.0,19.0,1.0
181217.0,35.0,Male,30.0,2.0,7.0,13.0,Basic,Annual,819.0,15.0,1.0
181218.0,26.0,Male,41.0,20.0,4.0,27.0,Premium,Annual,959.0,4.0,1.0
181219.0,37.0,Male,60.0,14.0,10.0,26.0,Basic,Annual,330.0,13.0,1.0
181220.0,54.0,Male,34.0,8.0,6.0,1.0,Standard,Annual,751.0,23.0,1.0
181221.0,38.0,Male,19.0,24.0,3.0,12.0,Premium,Quarterly,923.0,14.0,0.0
181222.0,53.0,Female,21.0,16.0,0.0,29.0,Premium,Annual,433.0,9.0,1.0
181223.0,42.0,Male,27.0,19.0,8.0,28.0,Premium,Annual,722.0,19.0,1.0
181224.0,48.0,Female,2.0,23.0,3.0,11.0,Standard,Annual,806.0,29.0,1.0
181225.0,29.0,Female,49.0,17.0,7.0,0.0,Standard,Monthly,740.0,15.0,1.0
181226.0,62.0,Male,31.0,17.0,1.0,14.0,Standard,Monthly,931.0,19.0,1.0
181227.0,47.0,Female,23.0,22.0,7.0,24.0,Premium,Monthly,317.0,1.0,1.0
181228.0,62.0,Male,57.0,18.0,1.0,2.0,Standard,Monthly,511.0,28.0,1.0
181229.0,64.0,Male,58.0,18.0,6.0,23.0,Premium,Quarterly,814.0,28.0,1.0
181230.0,39.0,Female,58.0,22.0,2.0,10.0,Premium,Quarterly,463.0,5.0,1.0
181231.0,65.0,Female,9.0,28.0,9.0,20.0,Standard,Annual,188.0,26.0,1.0
181232.0,35.0,Female,44.0,19.0,0.0,29.0,Premium,Monthly,224.0,26.0,1.0
181233.0,33.0,Female,34.0,6.0,2.0,16.0,Basic,Monthly,594.0,29.0,1.0
181234.0,25.0,Female,7.0,8.0,7.0,12.0,Standard,Annual,759.0,5.0,1.0
181235.0,52.0,Female,59.0,11.0,2.0,18.0,Standard,Annual,205.0,16.0,1.0
181236.0,43.0,Female,10.0,29.0,5.0,17.0,Basic,Annual,934.0,14.0,1.0
181237.0,32.0,Female,15.0,9.0,0.0,11.0,Standard,Monthly,519.0,11.0,1.0
181238.0,53.0,Male,33.0,22.0,0.0,18.0,Standard,Monthly,621.0,22.0,1.0
181239.0,57.0,Male,55.0,19.0,10.0,6.0,Basic,Quarterly,113.0,23.0,1.0
181240.0,25.0,Female,48.0,16.0,1.0,28.0,Standard,Annual,632.0,19.0,1.0
181241.0,41.0,Female,56.0,7.0,2.0,14.0,Standard,Annual,215.0,20.0,1.0
181242.0,27.0,Male,37.0,26.0,8.0,20.0,Premium,Monthly,183.0,22.0,1.0
181243.0,59.0,Female,37.0,24.0,2.0,27.0,Standard,Annual,840.0,25.0,1.0
181244.0,43.0,Female,31.0,4.0,3.0,4.0,Premium,Quarterly,181.0,22.0,1.0
181245.0,50.0,Female,18.0,24.0,10.0,16.0,Standard,Annual,622.0,16.0,1.0
181246.0,30.0,Male,49.0,25.0,9.0,0.0,Premium,Monthly,146.0,18.0,1.0
181247.0,56.0,Female,52.0,30.0,7.0,20.0,Basic,Quarterly,195.0,17.0,1.0
181248.0,26.0,Female,6.0,13.0,9.0,1.0,Basic,Monthly,297.0,25.0,1.0
181249.0,60.0,Male,43.0,15.0,4.0,18.0,Standard,Monthly,932.0,4.0,1.0
181250.0,28.0,Female,13.0,4.0,10.0,25.0,Standard,Annual,578.0,8.0,1.0
181251.0,41.0,Male,32.0,26.0,9.0,13.0,Basic,Annual,968.0,27.0,1.0
181252.0,35.0,Female,34.0,30.0,5.0,10.0,Standard,Monthly,686.0,12.0,1.0
181253.0,28.0,Male,50.0,28.0,8.0,8.0,Premium,Annual,172.0,4.0,1.0
181254.0,18.0,Female,34.0,24.0,0.0,8.0,Basic,Annual,187.0,11.0,1.0
181255.0,20.0,Female,38.0,3.0,5.0,14.0,Premium,Quarterly,906.0,8.0,1.0
181256.0,38.0,Female,41.0,8.0,8.0,19.0,Standard,Annual,530.0,23.0,1.0
181257.0,33.0,Female,32.0,17.0,7.0,11.0,Basic,Annual,761.0,10.0,1.0
181258.0,35.0,Male,30.0,19.0,6.0,2.0,Standard,Quarterly,184.0,20.0,1.0
181259.0,62.0,Female,19.0,26.0,4.0,24.0,Premium,Annual,241.0,23.0,1.0
181260.0,18.0,Male,33.0,17.0,6.0,28.0,Standard,Monthly,952.0,28.0,1.0
181261.0,29.0,Male,25.0,23.0,2.0,0.0,Standard,Quarterly,682.0,27.0,0.0
181262.0,57.0,Male,25.0,6.0,2.0,15.0,Premium,Annual,300.0,23.0,1.0
181263.0,56.0,Female,7.0,13.0,10.0,5.0,Basic,Monthly,159.0,4.0,1.0
181264.0,61.0,Male,9.0,1.0,7.0,5.0,Premium,Quarterly,936.0,11.0,1.0
181265.0,51.0,Female,58.0,24.0,7.0,18.0,Standard,Monthly,178.0,30.0,1.0
181266.0,26.0,Female,49.0,8.0,9.0,21.0,Basic,Monthly,282.0,7.0,1.0
181267.0,41.0,Male,13.0,14.0,9.0,21.0,Basic,Annual,888.0,16.0,1.0
181268.0,29.0,Female,60.0,21.0,10.0,28.0,Basic,Annual,713.0,19.0,1.0
181269.0,32.0,Female,6.0,23.0,5.0,22.0,Basic,Quarterly,986.0,30.0,1.0
181270.0,30.0,Female,12.0,8.0,1.0,3.0,Standard,Quarterly,438.0,1.0,1.0
181271.0,59.0,Female,44.0,18.0,10.0,9.0,Basic,Monthly,631.0,2.0,1.0
181272.0,40.0,Female,50.0,19.0,3.0,23.0,Premium,Monthly,371.0,1.0,1.0
181273.0,20.0,Female,30.0,23.0,8.0,17.0,Basic,Monthly,342.0,18.0,1.0
181274.0,23.0,Male,31.0,15.0,4.0,28.0,Premium,Annual,994.0,30.0,1.0
181275.0,30.0,Female,44.0,1.0,1.0,4.0,Basic,Annual,696.0,18.0,1.0
181276.0,19.0,Male,3.0,1.0,1.0,3.0,Premium,Quarterly,584.0,4.0,0.0
181277.0,33.0,Female,26.0,11.0,3.0,15.0,Premium,Quarterly,576.0,7.0,0.0
181278.0,29.0,Female,26.0,7.0,10.0,19.0,Basic,Quarterly,675.0,6.0,1.0
181279.0,44.0,Female,12.0,30.0,10.0,16.0,Standard,Annual,796.0,2.0,1.0
181280.0,21.0,Male,4.0,29.0,4.0,5.0,Premium,Annual,297.0,14.0,1.0
181281.0,65.0,Female,56.0,17.0,7.0,5.0,Premium,Quarterly,954.0,29.0,1.0
181282.0,41.0,Male,38.0,2.0,5.0,18.0,Basic,Quarterly,735.0,16.0,1.0
181283.0,27.0,Female,11.0,21.0,6.0,21.0,Basic,Quarterly,839.0,23.0,1.0
181284.0,39.0,Male,2.0,11.0,6.0,6.0,Basic,Monthly,195.0,30.0,1.0
181285.0,57.0,Female,14.0,22.0,8.0,18.0,Basic,Quarterly,771.0,1.0,1.0
181286.0,42.0,Male,15.0,23.0,0.0,17.0,Standard,Quarterly,808.0,2.0,0.0
181287.0,36.0,Male,40.0,26.0,5.0,26.0,Basic,Monthly,805.0,14.0,1.0
181288.0,18.0,Male,6.0,4.0,0.0,15.0,Basic,Quarterly,326.0,3.0,1.0
181289.0,32.0,Female,43.0,22.0,1.0,11.0,Premium,Monthly,546.0,6.0,1.0
181290.0,65.0,Female,1.0,3.0,9.0,23.0,Standard,Annual,412.0,30.0,1.0
181291.0,40.0,Male,2.0,5.0,3.0,20.0,Premium,Annual,597.0,5.0,0.0
181292.0,31.0,Female,40.0,6.0,9.0,6.0,Standard,Monthly,416.0,5.0,1.0
181293.0,40.0,Male,57.0,21.0,3.0,13.0,Basic,Quarterly,330.0,25.0,1.0
181294.0,64.0,Male,50.0,7.0,0.0,7.0,Standard,Monthly,564.0,24.0,1.0
181295.0,46.0,Female,39.0,7.0,8.0,9.0,Basic,Monthly,129.0,25.0,1.0
181296.0,31.0,Female,55.0,14.0,3.0,16.0,Standard,Annual,544.0,3.0,0.0
181297.0,26.0,Female,55.0,12.0,9.0,9.0,Standard,Quarterly,859.0,13.0,1.0
181298.0,52.0,Female,42.0,19.0,0.0,24.0,Basic,Monthly,545.0,21.0,1.0
181299.0,30.0,Female,47.0,28.0,8.0,22.0,Basic,Monthly,375.0,29.0,1.0
181300.0,23.0,Male,17.0,21.0,0.0,2.0,Standard,Monthly,436.0,18.0,1.0
181301.0,24.0,Male,37.0,29.0,2.0,0.0,Basic,Quarterly,752.0,12.0,0.0
181302.0,40.0,Male,45.0,29.0,5.0,12.0,Basic,Annual,780.0,1.0,1.0
181303.0,65.0,Female,46.0,27.0,7.0,23.0,Premium,Quarterly,278.0,18.0,1.0
181304.0,31.0,Male,15.0,21.0,6.0,12.0,Premium,Quarterly,498.0,3.0,1.0
181305.0,35.0,Female,20.0,24.0,4.0,25.0,Premium,Annual,290.0,22.0,1.0
181306.0,56.0,Male,40.0,26.0,1.0,4.0,Basic,Monthly,713.0,21.0,1.0
181307.0,39.0,Male,46.0,28.0,3.0,16.0,Premium,Annual,767.0,26.0,0.0
181308.0,21.0,Male,36.0,8.0,3.0,21.0,Premium,Quarterly,564.0,19.0,1.0
181309.0,36.0,Female,52.0,28.0,8.0,16.0,Premium,Annual,406.0,9.0,1.0
181310.0,52.0,Female,10.0,15.0,8.0,21.0,Basic,Annual,332.0,1.0,1.0
181311.0,50.0,Male,30.0,23.0,9.0,4.0,Standard,Quarterly,988.0,3.0,1.0
181312.0,25.0,Female,37.0,12.0,1.0,8.0,Premium,Quarterly,627.0,10.0,0.0
181313.0,39.0,Male,8.0,6.0,9.0,3.0,Standard,Annual,248.0,27.0,1.0
181314.0,49.0,Male,58.0,13.0,3.0,29.0,Standard,Annual,107.0,14.0,1.0
181315.0,24.0,Male,32.0,20.0,0.0,24.0,Basic,Annual,874.0,12.0,1.0
181316.0,40.0,Male,39.0,14.0,5.0,27.0,Premium,Annual,158.0,3.0,1.0
181317.0,24.0,Male,11.0,26.0,4.0,1.0,Standard,Annual,382.0,25.0,1.0
181318.0,44.0,Female,13.0,19.0,2.0,10.0,Basic,Quarterly,842.0,14.0,0.0
181319.0,38.0,Female,54.0,20.0,6.0,30.0,Premium,Annual,926.0,23.0,1.0
181320.0,57.0,Female,18.0,20.0,6.0,9.0,Premium,Annual,876.0,21.0,1.0
181321.0,25.0,Female,13.0,1.0,3.0,26.0,Premium,Annual,676.0,3.0,1.0
181322.0,30.0,Female,57.0,12.0,6.0,5.0,Standard,Annual,789.0,17.0,1.0
181323.0,40.0,Female,9.0,21.0,6.0,4.0,Standard,Monthly,768.0,4.0,1.0
181324.0,52.0,Female,33.0,8.0,4.0,5.0,Basic,Monthly,654.0,28.0,1.0
181325.0,42.0,Female,38.0,19.0,10.0,27.0,Standard,Monthly,389.0,1.0,1.0
181326.0,46.0,Female,18.0,11.0,9.0,10.0,Premium,Monthly,764.0,5.0,1.0
181327.0,41.0,Female,15.0,28.0,7.0,19.0,Basic,Monthly,543.0,20.0,1.0
181328.0,49.0,Male,23.0,9.0,7.0,10.0,Standard,Annual,260.0,19.0,1.0
181329.0,64.0,Male,43.0,16.0,2.0,0.0,Standard,Annual,181.0,22.0,1.0
181330.0,57.0,Male,15.0,25.0,7.0,27.0,Standard,Annual,187.0,7.0,1.0
181331.0,19.0,Female,34.0,23.0,5.0,21.0,Basic,Annual,539.0,21.0,1.0
181332.0,28.0,Male,42.0,10.0,6.0,4.0,Standard,Monthly,978.0,20.0,1.0
181333.0,23.0,Male,27.0,25.0,5.0,11.0,Premium,Annual,469.0,17.0,1.0
181334.0,34.0,Male,10.0,25.0,2.0,26.0,Basic,Monthly,936.0,3.0,1.0
181335.0,50.0,Male,45.0,19.0,9.0,30.0,Premium,Quarterly,268.0,13.0,1.0
181336.0,33.0,Female,39.0,4.0,1.0,6.0,Standard,Quarterly,904.0,15.0,0.0
181337.0,54.0,Male,30.0,25.0,2.0,25.0,Premium,Quarterly,103.0,1.0,1.0
181338.0,52.0,Male,48.0,18.0,9.0,20.0,Basic,Annual,110.0,3.0,1.0
181339.0,45.0,Female,19.0,23.0,5.0,27.0,Basic,Annual,883.0,30.0,1.0
181340.0,55.0,Female,58.0,24.0,10.0,24.0,Basic,Annual,438.0,27.0,1.0
181341.0,24.0,Female,44.0,30.0,1.0,27.0,Standard,Quarterly,424.0,27.0,1.0
181342.0,50.0,Male,24.0,27.0,4.0,13.0,Standard,Quarterly,540.0,16.0,0.0
181343.0,36.0,Male,55.0,27.0,9.0,1.0,Standard,Monthly,468.0,17.0,1.0
181344.0,65.0,Female,6.0,6.0,2.0,11.0,Basic,Annual,179.0,20.0,1.0
181345.0,59.0,Male,15.0,16.0,2.0,30.0,Basic,Quarterly,242.0,23.0,1.0
181346.0,64.0,Female,24.0,22.0,9.0,15.0,Basic,Monthly,962.0,15.0,1.0
181347.0,48.0,Female,59.0,19.0,0.0,17.0,Premium,Monthly,217.0,12.0,1.0
181348.0,30.0,Male,22.0,8.0,5.0,30.0,Premium,Monthly,315.0,21.0,1.0
181349.0,50.0,Female,14.0,29.0,2.0,24.0,Standard,Annual,618.0,20.0,1.0
181350.0,23.0,Male,4.0,26.0,4.0,17.0,Premium,Annual,922.0,6.0,1.0
181351.0,55.0,Female,17.0,28.0,6.0,27.0,Premium,Annual,199.0,1.0,1.0
181352.0,33.0,Male,30.0,5.0,1.0,11.0,Premium,Annual,340.0,7.0,1.0
181353.0,18.0,Female,47.0,2.0,1.0,16.0,Premium,Monthly,444.0,22.0,1.0
181354.0,20.0,Male,19.0,25.0,2.0,4.0,Standard,Quarterly,475.0,10.0,1.0
181355.0,42.0,Male,3.0,15.0,7.0,21.0,Standard,Annual,639.0,18.0,1.0
181356.0,26.0,Male,30.0,7.0,6.0,3.0,Premium,Annual,133.0,7.0,1.0
181357.0,54.0,Male,12.0,20.0,0.0,8.0,Basic,Monthly,436.0,6.0,1.0
181358.0,22.0,Female,9.0,2.0,7.0,18.0,Basic,Monthly,961.0,5.0,1.0
181359.0,25.0,Male,50.0,11.0,6.0,27.0,Premium,Annual,966.0,20.0,1.0
181360.0,40.0,Male,36.0,2.0,6.0,18.0,Premium,Quarterly,898.0,18.0,1.0
181361.0,28.0,Female,8.0,1.0,0.0,28.0,Basic,Quarterly,599.0,22.0,1.0
181362.0,60.0,Female,16.0,25.0,8.0,14.0,Basic,Annual,245.0,18.0,1.0
181363.0,18.0,Female,40.0,28.0,7.0,3.0,Standard,Annual,202.0,11.0,1.0
181364.0,30.0,Male,4.0,25.0,2.0,7.0,Premium,Annual,818.0,5.0,0.0
181365.0,22.0,Male,8.0,7.0,5.0,12.0,Basic,Quarterly,624.0,16.0,1.0
181366.0,44.0,Male,30.0,5.0,1.0,19.0,Basic,Monthly,345.0,8.0,1.0
181367.0,55.0,Male,55.0,21.0,4.0,16.0,Premium,Monthly,349.0,27.0,1.0
181368.0,37.0,Female,10.0,18.0,5.0,3.0,Premium,Monthly,486.0,11.0,1.0
181369.0,26.0,Male,26.0,18.0,10.0,15.0,Premium,Quarterly,877.0,18.0,1.0
181370.0,57.0,Male,4.0,6.0,6.0,12.0,Premium,Monthly,625.0,20.0,1.0
181371.0,22.0,Male,5.0,28.0,2.0,9.0,Standard,Monthly,721.0,22.0,1.0
181372.0,51.0,Male,34.0,4.0,0.0,9.0,Premium,Annual,982.0,23.0,1.0
181373.0,35.0,Male,24.0,14.0,1.0,15.0,Premium,Monthly,443.0,11.0,1.0
181374.0,48.0,Female,50.0,15.0,9.0,9.0,Basic,Quarterly,644.0,25.0,1.0
181375.0,31.0,Male,10.0,17.0,4.0,6.0,Basic,Monthly,243.0,30.0,1.0
181376.0,49.0,Male,56.0,4.0,9.0,30.0,Standard,Quarterly,164.0,25.0,1.0
181377.0,47.0,Female,57.0,29.0,5.0,21.0,Standard,Annual,290.0,20.0,1.0
181378.0,18.0,Female,9.0,10.0,9.0,18.0,Premium,Monthly,817.0,18.0,1.0
181379.0,44.0,Male,4.0,9.0,1.0,11.0,Standard,Quarterly,355.0,6.0,1.0
181380.0,34.0,Female,21.0,15.0,7.0,9.0,Standard,Quarterly,914.0,15.0,1.0
181381.0,46.0,Male,17.0,11.0,3.0,13.0,Basic,Monthly,490.0,29.0,1.0
181382.0,28.0,Male,28.0,17.0,5.0,1.0,Basic,Quarterly,231.0,2.0,1.0
181383.0,63.0,Female,26.0,3.0,5.0,29.0,Basic,Quarterly,513.0,4.0,1.0
181384.0,54.0,Male,4.0,18.0,1.0,26.0,Premium,Quarterly,438.0,21.0,1.0
181385.0,27.0,Female,47.0,3.0,0.0,26.0,Standard,Quarterly,891.0,25.0,1.0
181386.0,39.0,Female,21.0,26.0,9.0,20.0,Standard,Quarterly,662.0,11.0,1.0
181387.0,46.0,Male,33.0,21.0,1.0,19.0,Standard,Monthly,330.0,26.0,1.0
181388.0,59.0,Female,14.0,10.0,8.0,13.0,Basic,Monthly,135.0,11.0,1.0
181389.0,54.0,Male,7.0,13.0,2.0,29.0,Standard,Quarterly,764.0,4.0,1.0
181390.0,32.0,Male,49.0,8.0,9.0,23.0,Basic,Quarterly,412.0,21.0,1.0
181391.0,24.0,Male,44.0,1.0,0.0,23.0,Basic,Monthly,481.0,25.0,1.0
181392.0,21.0,Female,47.0,28.0,9.0,15.0,Standard,Quarterly,917.0,30.0,1.0
181393.0,19.0,Female,59.0,18.0,3.0,7.0,Standard,Quarterly,732.0,29.0,1.0
181394.0,52.0,Female,36.0,16.0,10.0,27.0,Premium,Annual,830.0,8.0,1.0
181395.0,29.0,Female,27.0,21.0,1.0,15.0,Premium,Annual,466.0,10.0,1.0
181396.0,62.0,Male,56.0,17.0,0.0,0.0,Premium,Quarterly,735.0,21.0,1.0
181397.0,29.0,Male,5.0,2.0,2.0,30.0,Basic,Monthly,923.0,6.0,1.0
181398.0,18.0,Female,42.0,7.0,8.0,25.0,Basic,Annual,988.0,20.0,1.0
181399.0,65.0,Female,45.0,5.0,2.0,1.0,Premium,Quarterly,437.0,24.0,1.0
181400.0,39.0,Female,10.0,6.0,3.0,14.0,Premium,Monthly,653.0,13.0,1.0
181401.0,20.0,Male,33.0,11.0,8.0,13.0,Premium,Monthly,420.0,17.0,1.0
181402.0,27.0,Male,32.0,23.0,1.0,15.0,Basic,Quarterly,287.0,3.0,1.0
181403.0,63.0,Female,22.0,1.0,8.0,4.0,Standard,Quarterly,569.0,4.0,1.0
181404.0,20.0,Female,12.0,25.0,7.0,14.0,Standard,Annual,253.0,19.0,1.0
181405.0,48.0,Female,39.0,22.0,6.0,21.0,Standard,Monthly,818.0,14.0,1.0
181406.0,45.0,Male,27.0,19.0,9.0,5.0,Basic,Monthly,667.0,29.0,1.0
181407.0,37.0,Female,32.0,14.0,4.0,23.0,Basic,Monthly,131.0,22.0,1.0
181408.0,55.0,Male,14.0,10.0,1.0,23.0,Basic,Quarterly,900.0,20.0,1.0
181409.0,65.0,Male,54.0,5.0,0.0,6.0,Standard,Monthly,943.0,15.0,1.0
181410.0,26.0,Male,2.0,2.0,0.0,26.0,Basic,Quarterly,487.0,17.0,1.0
181411.0,53.0,Male,59.0,20.0,1.0,23.0,Basic,Quarterly,632.0,17.0,1.0
181412.0,53.0,Male,18.0,2.0,9.0,15.0,Basic,Quarterly,180.0,19.0,1.0
181413.0,40.0,Male,7.0,25.0,5.0,6.0,Standard,Monthly,344.0,19.0,1.0
181414.0,53.0,Male,48.0,29.0,1.0,13.0,Basic,Monthly,307.0,19.0,1.0
181415.0,52.0,Male,5.0,13.0,9.0,8.0,Standard,Annual,335.0,27.0,1.0
181416.0,56.0,Male,27.0,24.0,6.0,6.0,Premium,Quarterly,591.0,10.0,1.0
181417.0,46.0,Male,41.0,24.0,7.0,6.0,Basic,Quarterly,186.0,20.0,1.0
181418.0,42.0,Male,33.0,7.0,9.0,28.0,Basic,Monthly,965.0,28.0,1.0
181419.0,24.0,Male,40.0,26.0,0.0,27.0,Basic,Monthly,925.0,22.0,1.0
181420.0,60.0,Female,18.0,19.0,1.0,15.0,Basic,Monthly,772.0,7.0,1.0
181421.0,64.0,Male,8.0,14.0,7.0,24.0,Basic,Annual,265.0,16.0,1.0
181422.0,37.0,Female,48.0,23.0,7.0,2.0,Basic,Monthly,479.0,4.0,1.0
181423.0,20.0,Female,8.0,5.0,0.0,20.0,Standard,Monthly,185.0,20.0,1.0
181424.0,43.0,Female,44.0,27.0,4.0,27.0,Basic,Monthly,289.0,22.0,1.0
181425.0,38.0,Male,38.0,16.0,1.0,4.0,Standard,Quarterly,443.0,22.0,1.0
181426.0,61.0,Male,47.0,11.0,7.0,15.0,Basic,Monthly,295.0,8.0,1.0
181427.0,36.0,Male,40.0,6.0,7.0,28.0,Premium,Annual,765.0,12.0,1.0
181428.0,57.0,Female,11.0,20.0,2.0,18.0,Basic,Monthly,169.0,25.0,1.0
