Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
35,1.0,0,0,136644,1,12,28.0,0,1,5,52,842.0,15.0
59,1.0,1,0,136645,0,13,24.0,0,0,3,41,546.0,6.0
29,1.0,1,0,136647,1,6,21.0,0,0,9,48,529.0,15.0
50,1.0,0,1,136648,0,18,12.0,0,0,3,45,145.0,23.0
35,1.0,1,0,136649,0,18,20.0,0,0,1,48,534.0,11.0
47,1.0,1,0,136650,0,23,10.0,1,0,4,53,288.0,15.0
29,1.0,1,0,136651,1,12,30.0,1,0,9,58,619.0,11.0
34,1.0,0,0,136652,0,19,5.0,0,0,3,53,658.0,12.0
36,1.0,0,0,136653,1,12,22.0,0,1,10,9,693.0,12.0
64,1.0,0,0,136654,0,5,11.0,0,0,0,4,491.0,2.0
56,1.0,0,0,136655,0,6,19.0,0,1,2,52,845.0,20.0
21,1.0,0,0,136656,1,30,28.0,0,1,7,36,436.0,6.0
39,1.0,1,0,136657,0,27,14.0,0,1,2,23,779.0,14.0
61,1.0,0,0,136658,1,3,21.0,0,1,8,28,537.0,12.0
56,1.0,0,1,136659,0,11,10.0,0,1,6,27,200.0,12.0
42,1.0,0,0,136661,1,18,7.0,1,0,1,17,637.0,7.0
62,1.0,1,0,136662,1,8,4.0,1,0,2,44,449.0,29.0
19,1.0,0,1,136663,0,26,19.0,0,1,5,49,643.0,29.0
28,1.0,1,0,136664,1,1,9.0,0,1,7,32,640.0,22.0
37,1.0,1,0,136665,1,28,4.0,0,0,5,59,687.0,19.0
63,1.0,0,0,136666,0,29,10.0,1,0,1,35,312.0,9.0
56,1.0,0,1,136667,1,28,3.0,0,0,8,44,308.0,2.0
25,1.0,0,1,136668,1,20,3.0,0,1,8,28,620.0,30.0
45,1.0,0,1,136669,0,19,20.0,1,0,1,28,899.0,13.0
50,1.0,0,0,136670,1,21,8.0,0,1,7,38,716.0,16.0
39,1.0,0,0,136671,1,15,30.0,1,0,10,10,578.0,3.0
38,1.0,0,1,136672,1,23,26.0,0,1,10,18,796.0,1.0
60,1.0,1,0,136673,1,18,18.0,0,0,2,29,644.0,8.0
60,1.0,0,0,136674,0,29,18.0,1,0,5,57,181.0,7.0
29,1.0,0,1,136675,1,27,10.0,1,0,5,31,387.0,22.0
41,1.0,0,1,136676,0,17,21.0,0,1,3,19,897.0,3.0
45,1.0,0,0,136677,0,11,10.0,1,0,4,15,248.0,20.0
24,1.0,0,1,136678,0,25,29.0,1,0,6,11,727.0,5.0
62,1.0,1,0,136679,0,19,30.0,0,0,1,29,439.0,23.0
20,1.0,1,0,136680,0,3,15.0,0,0,2,52,885.0,30.0
47,1.0,0,1,136681,1,7,16.0,0,0,7,57,513.0,30.0
20,1.0,0,1,136682,0,15,6.0,0,0,10,51,596.0,1.0
52,1.0,0,1,136683,1,30,14.0,1,0,2,1,808.0,2.0
39,1.0,0,1,136684,0,19,23.0,0,1,1,47,414.0,23.0
54,1.0,1,0,136685,1,12,30.0,1,0,2,12,812.0,8.0
45,1.0,0,0,136686,0,1,25.0,0,0,4,16,137.0,8.0
65,1.0,1,0,136687,0,8,19.0,0,1,10,2,134.0,8.0
31,1.0,1,0,136688,1,4,26.0,0,1,8,48,586.0,25.0
52,1.0,0,1,136689,0,26,3.0,1,0,9,45,218.0,9.0
47,1.0,1,0,136690,1,29,15.0,0,0,9,17,360.0,23.0
35,1.0,0,1,136691,0,24,4.0,0,1,8,25,917.0,5.0
59,1.0,0,0,136692,0,5,16.0,0,1,2,39,712.0,21.0
57,1.0,0,0,136693,1,5,16.0,0,0,8,16,714.0,8.0
30,1.0,0,1,136694,1,7,23.0,1,0,9,19,891.0,27.0
46,1.0,1,0,136695,0,15,13.0,0,1,5,47,498.0,16.0
50,1.0,1,0,136696,1,25,18.0,0,0,6,36,704.0,18.0
57,1.0,1,0,136697,1,17,16.0,0,1,1,42,183.0,8.0
19,1.0,0,1,136698,1,4,2.0,1,0,5,39,427.0,17.0
60,1.0,0,0,136699,1,27,28.0,1,0,7,35,590.0,23.0
33,1.0,0,0,136701,1,28,2.0,0,0,5,29,536.0,19.0
20,1.0,0,0,136702,1,29,2.0,0,0,3,12,205.0,19.0
51,1.0,1,0,136703,0,22,24.0,0,1,2,51,267.0,3.0
44,1.0,0,1,136704,1,17,0.0,0,1,2,19,578.0,2.0
65,1.0,1,0,136705,1,15,28.0,1,0,3,41,720.0,28.0
34,1.0,1,0,136706,1,24,2.0,1,0,1,5,907.0,4.0
62,1.0,1,0,136707,1,18,17.0,0,0,6,16,853.0,3.0
46,1.0,1,0,136708,0,15,20.0,0,1,7,29,625.0,18.0
48,1.0,1,0,136709,1,19,22.0,1,0,5,19,688.0,8.0
39,1.0,0,1,136710,1,17,11.0,1,0,10,37,757.0,10.0
18,1.0,0,1,136711,0,29,16.0,0,1,2,11,476.0,26.0
59,1.0,0,1,136712,0,17,27.0,0,0,8,9,138.0,13.0
65,1.0,1,0,136713,1,22,23.0,0,0,0,15,576.0,15.0
29,1.0,0,1,136714,1,23,4.0,0,0,0,49,469.0,29.0
56,1.0,0,0,136715,1,25,8.0,0,0,10,35,344.0,11.0
34,1.0,0,1,136716,1,7,3.0,0,1,10,35,468.0,16.0
54,1.0,0,1,136717,1,19,12.0,1,0,4,56,205.0,27.0
28,1.0,1,0,136718,0,16,7.0,0,1,2,39,241.0,9.0
43,1.0,1,0,136719,1,14,26.0,1,0,9,57,380.0,28.0
49,1.0,1,0,136720,0,5,1.0,1,0,2,34,136.0,30.0
57,1.0,0,0,136721,1,19,20.0,0,1,5,13,774.0,21.0
41,1.0,1,0,136722,1,4,28.0,1,0,8,22,816.0,24.0
60,1.0,1,0,136723,0,26,12.0,1,0,6,53,310.0,2.0
58,1.0,0,1,136724,1,5,24.0,1,0,9,30,110.0,24.0
61,1.0,1,0,136725,1,15,13.0,0,1,3,29,441.0,26.0
36,1.0,1,0,136726,1,3,24.0,0,1,5,10,309.0,29.0
40,1.0,0,1,136727,0,3,5.0,0,0,10,8,943.0,26.0
43,1.0,0,1,136728,1,6,26.0,0,0,2,49,274.0,8.0
42,1.0,0,1,136729,0,22,22.0,0,1,1,28,297.0,29.0
51,1.0,1,0,136730,0,5,29.0,1,0,4,29,180.0,3.0
36,1.0,1,0,136731,1,24,10.0,1,0,1,28,212.0,14.0
27,1.0,1,0,136732,0,3,22.0,0,1,10,59,478.0,23.0
52,1.0,0,1,136733,1,11,10.0,1,0,5,44,415.0,21.0
60,1.0,1,0,136734,0,16,19.0,0,1,2,20,333.0,1.0
38,1.0,0,0,136736,1,10,17.0,0,1,4,25,513.0,18.0
41,1.0,0,1,136737,1,7,25.0,0,1,10,40,469.0,28.0
31,1.0,0,0,136738,0,6,2.0,1,0,8,24,795.0,16.0
63,1.0,0,1,136739,0,22,7.0,0,0,8,17,721.0,12.0
49,1.0,0,0,136740,0,5,18.0,0,1,7,2,835.0,22.0
63,1.0,1,0,136741,0,3,8.0,1,0,5,34,763.0,17.0
45,1.0,0,1,136742,0,23,30.0,0,0,4,56,487.0,22.0
33,1.0,1,0,136743,1,16,23.0,0,0,8,52,348.0,19.0
20,1.0,0,0,136744,1,28,8.0,0,0,2,41,291.0,27.0
63,1.0,0,0,136745,0,13,25.0,0,1,3,2,530.0,5.0
49,1.0,0,1,136746,1,21,14.0,0,1,5,4,859.0,18.0
34,1.0,0,0,136747,0,14,4.0,1,0,9,44,765.0,17.0
62,1.0,0,1,136748,1,24,25.0,0,0,3,54,794.0,29.0
45,1.0,1,0,136749,0,21,29.0,0,1,0,41,964.0,8.0
55,1.0,0,0,136750,0,1,20.0,0,1,10,8,894.0,30.0
26,1.0,0,1,136751,0,2,7.0,0,0,9,43,760.0,1.0
58,1.0,1,0,136752,0,30,17.0,0,1,5,6,221.0,27.0
44,1.0,0,0,136753,0,16,5.0,0,0,10,51,858.0,15.0
39,1.0,1,0,136754,0,14,29.0,0,0,7,12,532.0,14.0
36,1.0,1,0,136755,0,14,16.0,0,1,10,7,716.0,6.0
53,1.0,0,1,136756,0,7,28.0,1,0,0,56,188.0,26.0
65,1.0,1,0,136757,1,1,14.0,1,0,10,59,547.0,8.0
22,1.0,1,0,136758,1,7,27.0,0,0,2,16,819.0,2.0
65,1.0,0,0,136759,0,5,22.0,0,1,1,7,558.0,3.0
63,1.0,1,0,136760,0,7,28.0,0,0,1,57,180.0,27.0
28,1.0,0,0,136761,1,2,5.0,1,0,8,20,346.0,3.0
57,1.0,0,1,136762,1,1,0.0,0,1,1,44,142.0,11.0
45,1.0,1,0,136763,0,6,27.0,0,1,1,48,199.0,22.0
23,1.0,0,1,136764,0,17,15.0,1,0,8,8,188.0,13.0
65,1.0,0,0,136765,0,1,13.0,1,0,0,6,688.0,4.0
61,1.0,1,0,136766,0,4,20.0,1,0,3,45,106.0,21.0
62,1.0,1,0,136767,1,25,0.0,0,1,7,34,866.0,26.0
60,1.0,0,1,136768,0,28,1.0,1,0,4,34,504.0,29.0
35,1.0,0,0,136769,0,30,24.0,0,1,6,13,746.0,9.0
20,1.0,0,1,136770,0,7,9.0,1,0,10,40,842.0,12.0
30,1.0,0,0,136771,1,19,24.0,0,0,8,6,641.0,4.0
56,1.0,0,0,136772,1,12,12.0,0,0,3,44,544.0,8.0
48,1.0,1,0,136773,1,30,22.0,0,1,10,32,694.0,26.0
58,1.0,0,0,136774,0,11,26.0,0,1,2,38,394.0,4.0
63,1.0,1,0,136775,0,6,10.0,0,0,1,39,762.0,18.0
34,1.0,0,0,136776,1,17,9.0,0,1,0,43,257.0,19.0
43,1.0,0,1,136777,0,19,14.0,1,0,6,60,748.0,15.0
62,1.0,1,0,136778,1,26,11.0,1,0,2,26,734.0,8.0
46,1.0,1,0,136779,0,3,11.0,0,0,0,12,882.0,19.0
28,1.0,1,0,136780,0,27,11.0,0,0,10,13,293.0,11.0
34,1.0,0,1,136781,0,14,17.0,0,1,5,56,257.0,29.0
25,1.0,1,0,136782,1,13,24.0,1,0,9,43,839.0,13.0
28,1.0,0,1,136783,0,8,3.0,1,0,10,34,206.0,29.0
22,1.0,0,1,136784,0,29,30.0,0,0,1,27,811.0,9.0
59,1.0,0,1,136785,0,6,28.0,1,0,0,19,526.0,7.0
60,1.0,0,0,136786,1,29,14.0,0,0,4,15,604.0,27.0
60,1.0,0,1,136787,0,17,14.0,0,0,3,59,186.0,26.0
40,1.0,1,0,136788,0,22,25.0,0,0,8,10,638.0,16.0
61,1.0,1,0,136789,0,17,4.0,0,1,4,27,838.0,21.0
19,1.0,1,0,136790,1,25,24.0,0,1,0,31,291.0,3.0
28,1.0,0,1,136791,1,23,11.0,1,0,1,24,155.0,30.0
22,1.0,1,0,136792,0,10,12.0,0,1,6,57,754.0,20.0
36,1.0,1,0,136793,1,25,16.0,0,0,0,5,147.0,27.0
51,1.0,0,0,136794,0,2,19.0,0,1,7,40,302.0,1.0
47,1.0,0,1,136795,0,30,9.0,1,0,4,17,330.0,14.0
65,1.0,1,0,136796,0,7,19.0,1,0,3,45,338.0,15.0
27,1.0,0,0,136798,1,30,25.0,0,0,2,41,570.0,23.0
26,1.0,0,1,136799,0,7,6.0,0,0,7,56,263.0,25.0
40,1.0,1,0,136800,1,28,30.0,0,0,3,45,969.0,11.0
35,1.0,1,0,136801,1,3,24.0,0,1,6,24,552.0,6.0
45,1.0,0,0,136802,0,17,3.0,0,0,7,60,726.0,16.0
40,1.0,1,0,136803,0,15,4.0,0,1,9,17,390.0,12.0
50,1.0,1,0,136804,0,3,17.0,0,0,1,35,460.0,15.0
32,1.0,1,0,136805,0,30,17.0,0,1,7,46,361.0,6.0
58,1.0,0,1,136806,0,13,29.0,0,1,2,4,628.0,20.0
62,1.0,0,0,136807,0,13,28.0,1,0,5,47,517.0,29.0
32,1.0,0,1,136808,0,3,1.0,1,0,10,26,958.0,6.0
52,1.0,1,0,136810,0,23,23.0,1,0,3,25,763.0,28.0
40,1.0,1,0,136811,0,11,13.0,0,0,1,53,873.0,29.0
30,1.0,1,0,136812,0,26,18.0,0,0,2,54,548.0,1.0
36,1.0,1,0,136813,1,22,29.0,1,0,9,55,107.0,3.0
57,1.0,0,0,136814,0,19,22.0,0,0,5,58,234.0,26.0
59,1.0,0,1,136815,1,29,15.0,1,0,7,55,969.0,26.0
47,1.0,0,0,136816,0,1,11.0,0,0,8,4,232.0,2.0
44,1.0,0,1,136817,1,8,11.0,0,0,1,60,409.0,21.0
44,1.0,1,0,136818,1,3,24.0,0,1,3,42,671.0,21.0
49,1.0,0,1,136819,1,8,14.0,0,1,5,41,382.0,6.0
24,1.0,0,1,136820,0,11,10.0,1,0,8,13,433.0,12.0
30,1.0,0,1,136821,1,2,24.0,0,0,4,39,898.0,22.0
24,1.0,0,0,136822,0,13,6.0,0,0,10,43,412.0,26.0
60,1.0,0,1,136823,1,24,19.0,0,0,6,3,292.0,8.0
31,1.0,0,0,136824,1,23,27.0,1,0,6,44,639.0,12.0
61,1.0,1,0,136825,0,21,13.0,0,0,4,26,259.0,29.0
40,1.0,0,0,136826,0,17,2.0,1,0,4,53,633.0,15.0
38,1.0,1,0,136827,0,24,6.0,0,1,4,5,178.0,22.0
50,1.0,0,0,136828,1,12,22.0,0,1,9,4,655.0,16.0
58,1.0,1,0,136829,1,4,7.0,0,0,6,28,617.0,16.0
55,1.0,0,1,136830,0,23,10.0,0,0,6,31,228.0,30.0
50,1.0,1,0,136831,0,1,17.0,0,0,2,40,704.0,26.0
56,1.0,1,0,136832,1,6,27.0,0,1,6,59,147.0,3.0
65,1.0,1,0,136833,1,9,18.0,0,0,10,11,797.0,27.0
41,1.0,1,0,136834,0,11,25.0,0,1,8,40,400.0,13.0
54,1.0,0,0,136835,1,11,9.0,0,0,9,50,605.0,19.0
21,1.0,0,0,136836,0,26,28.0,0,1,1,41,521.0,7.0
36,1.0,1,0,136837,0,15,13.0,1,0,1,58,441.0,30.0
31,1.0,0,0,136838,0,16,2.0,1,0,1,9,328.0,21.0
29,1.0,1,0,136839,1,19,14.0,1,0,1,6,851.0,5.0
40,1.0,1,0,136840,1,14,8.0,0,1,0,3,280.0,28.0
34,1.0,0,0,136841,1,18,25.0,1,0,1,25,620.0,8.0
19,1.0,0,0,136842,0,20,5.0,0,0,5,30,442.0,11.0
54,1.0,0,1,136843,1,8,28.0,0,1,10,14,845.0,16.0
54,1.0,0,0,136844,1,5,22.0,0,1,5,4,275.0,12.0
61,1.0,1,0,136845,0,26,4.0,1,0,4,21,643.0,28.0
54,1.0,0,0,136846,0,10,18.0,0,1,1,36,706.0,2.0
55,1.0,0,0,136847,0,27,7.0,0,1,5,3,223.0,25.0
27,1.0,1,0,136848,1,28,6.0,0,0,0,9,618.0,26.0
28,1.0,1,0,136849,0,18,17.0,1,0,7,29,406.0,4.0
38,1.0,0,1,136850,0,25,5.0,0,0,3,41,360.0,20.0
43,1.0,0,1,136851,1,6,5.0,0,1,8,9,593.0,24.0
65,1.0,0,1,136853,1,24,12.0,1,0,10,17,576.0,9.0
37,1.0,1,0,136854,1,22,12.0,0,1,6,39,965.0,8.0
45,1.0,0,1,136855,0,20,29.0,0,0,9,37,480.0,12.0
65,1.0,0,0,136856,1,13,4.0,0,0,8,13,864.0,23.0
44,1.0,1,0,136857,1,3,2.0,0,0,5,35,990.0,22.0
49,1.0,0,0,136858,0,28,30.0,0,1,8,54,806.0,5.0
40,1.0,0,0,136859,0,10,28.0,1,0,4,43,852.0,16.0
39,1.0,1,0,136861,0,24,12.0,0,1,3,55,607.0,10.0
42,1.0,1,0,136862,1,26,11.0,0,1,9,50,502.0,18.0
25,1.0,0,1,136863,1,29,0.0,1,0,7,35,893.0,24.0
58,1.0,0,0,136864,0,6,14.0,0,0,5,27,482.0,13.0
25,1.0,0,1,136865,1,18,29.0,0,0,4,30,687.0,25.0
65,1.0,1,0,136866,0,8,25.0,0,1,4,41,856.0,8.0
58,1.0,1,0,136867,1,12,7.0,0,0,6,20,514.0,13.0
58,1.0,0,0,136868,0,10,15.0,1,0,1,24,687.0,10.0
40,1.0,1,0,136869,1,18,18.0,1,0,3,51,882.0,17.0
32,1.0,1,0,136870,1,6,6.0,1,0,8,37,499.0,8.0
24,1.0,1,0,136871,1,24,12.0,1,0,0,9,475.0,10.0
50,1.0,1,0,136872,0,7,10.0,0,0,6,44,928.0,24.0
23,1.0,0,1,136873,0,9,6.0,0,1,10,9,334.0,14.0
44,1.0,0,0,136874,0,10,19.0,0,0,9,10,229.0,30.0
60,1.0,1,0,136875,0,25,13.0,0,1,0,54,504.0,12.0
57,1.0,1,0,136876,1,10,25.0,0,1,9,35,869.0,5.0
19,1.0,0,0,136877,0,28,11.0,0,0,9,37,951.0,1.0
58,1.0,0,0,136878,1,4,27.0,0,1,3,31,307.0,8.0
24,1.0,1,0,136879,1,7,20.0,0,0,10,15,536.0,12.0
35,1.0,1,0,136880,0,7,17.0,0,1,4,16,632.0,22.0
49,1.0,1,0,136881,1,21,20.0,1,0,2,55,828.0,10.0
61,1.0,0,1,136882,1,29,0.0,0,0,10,48,173.0,23.0
38,1.0,0,1,136883,1,28,26.0,0,1,0,19,494.0,18.0
35,1.0,0,1,136884,1,4,27.0,0,0,9,58,462.0,1.0
29,1.0,0,1,136885,0,10,14.0,1,0,10,31,128.0,5.0
41,1.0,0,1,136887,0,18,8.0,1,0,8,38,108.0,1.0
20,1.0,1,0,136889,1,12,16.0,0,1,6,13,241.0,19.0
55,1.0,0,0,136890,0,25,8.0,1,0,7,14,482.0,5.0
28,1.0,1,0,136891,1,14,20.0,1,0,1,23,706.0,27.0
21,1.0,0,0,136892,1,2,30.0,0,0,7,2,421.0,26.0
49,1.0,1,0,136893,1,21,13.0,0,1,4,56,929.0,5.0
65,1.0,0,0,136894,0,15,24.0,1,0,1,24,788.0,3.0
59,1.0,1,0,136895,1,29,1.0,0,0,6,33,377.0,16.0
45,1.0,1,0,136896,0,30,7.0,0,1,6,49,374.0,25.0
40,1.0,0,0,136897,0,25,12.0,0,0,2,13,346.0,21.0
25,1.0,0,0,136898,1,24,18.0,1,0,4,56,708.0,3.0
18,1.0,0,0,136899,1,21,22.0,0,0,9,47,912.0,2.0
37,1.0,1,0,136900,1,1,18.0,0,0,3,42,806.0,7.0
21,1.0,1,0,136901,1,2,2.0,0,0,5,20,795.0,8.0
51,1.0,0,1,136902,0,27,22.0,0,1,9,41,592.0,1.0
28,1.0,1,0,136903,0,4,24.0,0,1,2,30,177.0,1.0
18,1.0,1,0,136904,1,26,9.0,0,1,9,14,249.0,21.0
44,1.0,1,0,136905,1,11,14.0,0,0,1,59,771.0,14.0
20,1.0,1,0,136906,0,11,23.0,0,0,7,7,654.0,20.0
55,1.0,0,1,136907,1,23,15.0,0,1,10,44,312.0,21.0
47,1.0,0,1,136908,1,8,28.0,0,1,2,44,648.0,10.0
22,1.0,0,1,136909,0,18,5.0,1,0,9,9,413.0,3.0
62,1.0,1,0,136910,0,21,23.0,0,1,6,45,338.0,19.0
61,1.0,0,0,136911,1,23,18.0,1,0,5,9,725.0,9.0
25,1.0,1,0,136912,0,24,15.0,1,0,2,24,670.0,2.0
41,1.0,0,0,136913,0,2,29.0,0,0,9,28,160.0,18.0
53,1.0,1,0,136914,1,17,4.0,1,0,8,17,315.0,6.0
54,1.0,0,0,136915,0,16,14.0,0,0,3,49,641.0,22.0
47,1.0,0,0,136916,0,23,20.0,0,0,5,40,759.0,20.0
51,1.0,0,0,136917,1,9,17.0,0,1,7,37,380.0,7.0
51,1.0,0,0,136918,0,15,15.0,1,0,0,47,914.0,3.0
41,1.0,0,0,136919,0,26,7.0,0,1,9,15,267.0,7.0
23,1.0,1,0,136920,0,29,11.0,0,1,7,57,432.0,8.0
59,1.0,1,0,136921,1,19,5.0,0,1,7,23,298.0,30.0
58,1.0,0,1,136922,0,22,13.0,0,1,2,7,711.0,17.0
51,1.0,0,1,136923,1,9,3.0,1,0,0,60,250.0,19.0
55,1.0,0,1,136924,1,17,27.0,0,0,9,12,108.0,27.0
30,1.0,0,0,136925,0,8,27.0,0,0,9,48,295.0,23.0
40,1.0,0,0,136926,1,21,11.0,0,0,8,28,777.0,4.0
42,1.0,1,0,136927,1,22,8.0,0,1,8,16,957.0,21.0
35,1.0,0,0,136928,1,19,11.0,1,0,5,27,233.0,13.0
21,1.0,0,1,136929,0,8,6.0,1,0,8,45,397.0,10.0
65,1.0,0,1,136930,0,17,15.0,1,0,7,3,248.0,14.0
50,1.0,1,0,136931,1,18,23.0,1,0,8,3,426.0,4.0
45,1.0,1,0,136932,0,14,14.0,1,0,0,4,925.0,7.0
42,1.0,0,0,136933,1,15,7.0,1,0,5,20,760.0,1.0
34,1.0,0,0,136934,0,17,1.0,0,0,5,21,262.0,27.0
20,1.0,0,1,136935,0,13,29.0,0,0,9,27,842.0,19.0
23,1.0,0,0,136937,1,3,20.0,0,1,7,8,338.0,4.0
40,1.0,1,0,136938,0,18,20.0,0,0,6,41,591.0,15.0
30,1.0,0,1,136939,1,25,7.0,0,1,8,21,166.0,8.0
55,1.0,1,0,136940,1,24,5.0,1,0,0,17,756.0,14.0
41,1.0,1,0,136941,1,24,3.0,0,1,4,18,960.0,5.0
33,1.0,0,1,136942,0,12,15.0,0,1,10,12,787.0,29.0
48,1.0,0,1,136943,1,25,6.0,1,0,5,16,431.0,23.0
40,1.0,0,1,136944,0,21,30.0,0,1,1,22,497.0,4.0
41,1.0,1,0,136945,0,2,19.0,0,1,4,13,667.0,23.0
37,1.0,1,0,136946,0,24,27.0,1,0,10,56,784.0,20.0
39,1.0,0,1,136947,1,28,11.0,1,0,10,29,747.0,11.0
35,1.0,1,0,136948,1,4,24.0,0,1,6,4,536.0,21.0
20,1.0,1,0,136949,1,13,10.0,0,1,2,8,863.0,4.0
45,1.0,1,0,136950,0,29,13.0,1,0,4,54,586.0,19.0
59,1.0,0,0,136951,0,15,1.0,1,0,3,48,649.0,15.0
47,1.0,0,1,136952,0,23,29.0,0,0,0,34,732.0,26.0
56,1.0,1,0,136953,0,27,19.0,0,1,10,41,346.0,2.0
23,1.0,1,0,136954,0,10,20.0,0,0,1,26,583.0,16.0
20,1.0,0,0,136955,0,7,19.0,0,1,7,3,152.0,16.0
41,1.0,1,0,136956,0,4,26.0,0,0,0,5,527.0,24.0
56,1.0,0,0,136957,0,15,7.0,0,1,5,1,814.0,7.0
59,1.0,1,0,136958,0,19,16.0,1,0,7,15,712.0,16.0
19,1.0,0,1,136959,0,4,15.0,1,0,3,47,955.0,7.0
37,1.0,1,0,136960,0,30,14.0,1,0,2,45,487.0,8.0
26,1.0,0,0,136961,1,21,15.0,0,1,10,21,387.0,17.0
62,1.0,1,0,136962,1,21,22.0,0,1,3,44,539.0,23.0
53,1.0,0,0,136964,1,11,25.0,0,1,6,55,919.0,30.0
29,1.0,1,0,136965,1,10,6.0,1,0,1,12,560.0,18.0
54,1.0,0,0,136966,0,18,2.0,1,0,7,55,769.0,5.0
56,1.0,0,1,136967,1,21,0.0,1,0,2,3,466.0,12.0
28,1.0,0,1,136968,1,18,10.0,1,0,3,35,629.0,22.0
59,1.0,0,0,136969,1,16,12.0,0,1,0,57,439.0,27.0
54,1.0,1,0,136970,1,25,15.0,1,0,1,21,282.0,17.0
25,1.0,0,0,136971,1,4,16.0,0,1,7,57,107.0,9.0
63,1.0,0,0,136972,1,25,12.0,0,1,7,39,708.0,1.0
28,1.0,1,0,136973,0,21,24.0,1,0,2,51,395.0,10.0
53,1.0,1,0,136974,1,11,0.0,1,0,6,14,310.0,8.0
49,1.0,1,0,136975,1,18,16.0,0,0,7,10,254.0,20.0
61,1.0,0,0,136976,1,27,1.0,0,1,4,13,906.0,11.0
64,1.0,1,0,136977,1,2,14.0,0,1,10,20,323.0,11.0
39,1.0,0,1,136978,0,27,25.0,0,0,10,34,281.0,3.0
35,1.0,0,1,136979,0,13,6.0,1,0,8,10,628.0,8.0
18,1.0,0,1,136981,0,5,18.0,0,1,2,12,201.0,17.0
46,1.0,0,0,136982,1,8,17.0,0,0,3,60,188.0,3.0
22,1.0,0,0,136983,0,26,15.0,0,1,6,14,574.0,26.0
39,1.0,0,1,136984,1,26,22.0,0,0,6,52,662.0,23.0
65,1.0,0,0,136986,0,2,12.0,0,1,9,49,234.0,13.0
24,1.0,0,1,136987,1,14,15.0,0,0,9,19,989.0,25.0
54,1.0,1,0,136988,1,29,10.0,0,1,6,54,253.0,12.0
35,1.0,0,1,136990,1,18,28.0,0,1,5,16,778.0,26.0
