Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
29,0.0,0,0,271655,0,14,19.0,1,0,0,43,925.22,28.0
34,0.0,0,1,271656,1,1,3.0,0,1,1,43,776.29,14.0
39,0.0,0,0,271657,0,3,1.0,1,0,0,1,763.4,9.0
32,0.0,0,1,271658,0,5,8.0,0,0,1,41,861.29,28.0
18,0.0,0,0,271659,1,1,13.0,0,0,0,42,645.11,17.0
25,0.0,0,1,271660,1,15,9.0,0,1,0,9,669.56,15.0
42,0.0,0,0,271661,1,14,16.0,1,0,3,12,579.13,26.0
43,0.0,0,0,271662,1,24,17.0,0,1,0,35,761.49,29.0
49,0.0,0,1,271663,1,28,7.0,0,0,4,17,548.16,17.0
47,0.0,0,1,271664,1,19,5.0,1,0,4,51,594.15,29.0
29,0.0,0,0,271665,1,1,14.0,1,0,2,37,641.04,20.0
37,0.0,0,1,271666,1,23,12.0,1,0,3,16,861.86,23.0
48,0.0,0,1,271667,1,29,9.0,0,0,1,56,744.25,19.0
47,0.0,0,1,271668,1,9,18.0,0,1,0,9,990.3,12.0
25,0.0,0,1,271669,0,14,8.0,0,0,1,30,869.01,9.0
46,0.0,0,0,271670,0,3,15.0,1,0,2,5,832.24,15.0
35,0.0,0,1,271671,0,11,17.0,1,0,3,7,991.07,15.0
22,0.0,0,0,271672,1,4,8.0,0,0,1,56,582.86,10.0
40,0.0,0,1,271673,1,6,18.0,0,0,3,53,504.57,20.0
42,0.0,0,1,271674,1,22,11.0,1,0,0,52,717.32,15.0
49,0.0,0,1,271675,1,6,6.0,0,0,3,38,705.04,25.0
19,0.0,0,0,271676,1,21,6.0,0,1,1,49,938.92,10.0
20,0.0,0,0,271677,1,3,17.0,0,0,0,56,715.78,17.0
30,0.0,0,1,271678,1,4,7.0,1,0,1,38,863.71,6.0
40,0.0,0,1,271679,0,2,16.0,1,0,3,51,889.68,11.0
41,0.0,0,1,271680,1,6,19.0,0,1,1,59,578.75,21.0
42,0.0,0,0,271681,0,13,0.0,0,1,3,44,587.22,8.0
23,0.0,0,0,271682,1,24,10.0,0,1,1,12,603.37,15.0
46,0.0,0,0,271683,1,2,8.0,0,0,2,34,525.73,1.0
42,0.0,0,1,271684,1,9,1.0,0,1,0,36,575.83,25.0
27,0.0,0,1,271685,0,7,3.0,0,1,1,27,947.27,21.0
42,0.0,0,1,271686,1,28,3.0,0,0,0,6,543.19,5.0
41,0.0,0,0,271687,1,10,9.0,1,0,1,30,928.98,9.0
44,0.0,0,0,271688,0,5,14.0,0,1,0,41,986.92,20.0
50,0.0,0,1,271689,0,15,13.0,0,1,3,10,968.74,1.0
29,0.0,0,1,271690,1,14,6.0,0,0,0,43,739.02,21.0
42,0.0,0,0,271691,1,22,11.0,1,0,3,56,528.92,28.0
21,0.0,0,0,271692,1,22,17.0,1,0,2,13,549.96,29.0
38,0.0,0,0,271693,1,27,5.0,1,0,1,8,770.15,7.0
21,0.0,0,0,271694,1,15,5.0,1,0,0,15,715.47,14.0
22,0.0,0,1,271695,1,20,20.0,0,1,1,54,819.0,15.0
24,0.0,0,1,271696,0,1,10.0,1,0,1,33,990.75,9.0
33,0.0,0,0,271697,1,23,15.0,0,0,0,56,504.74,4.0
31,0.0,0,1,271698,1,14,2.0,0,1,3,5,667.64,1.0
46,0.0,0,1,271699,1,24,2.0,0,1,0,48,891.37,22.0
19,0.0,0,0,271700,1,5,12.0,0,1,1,27,707.03,3.0
39,0.0,0,1,271701,1,21,0.0,0,1,0,34,986.86,14.0
28,0.0,0,0,271702,1,17,6.0,0,1,2,17,932.83,23.0
42,0.0,0,0,271703,1,19,8.0,0,1,0,11,586.34,21.0
32,0.0,0,1,271704,0,7,0.0,0,1,2,41,945.55,5.0
44,0.0,0,0,271705,1,22,0.0,0,1,0,42,973.01,4.0
30,0.0,0,0,271706,1,11,20.0,0,0,2,28,783.91,10.0
46,0.0,0,0,271707,1,1,5.0,0,0,0,37,698.56,12.0
24,0.0,0,0,271708,1,20,8.0,1,0,0,52,563.23,7.0
45,0.0,0,0,271709,0,2,5.0,0,1,3,31,724.33,1.0
45,0.0,0,1,271710,0,5,9.0,0,0,1,31,859.56,12.0
42,0.0,0,0,271711,0,9,11.0,0,1,1,28,718.88,26.0
48,0.0,0,0,271712,1,7,3.0,0,0,4,51,790.6,3.0
47,0.0,0,0,271713,1,19,17.0,0,1,2,32,674.25,15.0
19,0.0,0,0,271714,0,8,19.0,1,0,0,12,724.7,12.0
20,0.0,0,1,271715,1,8,0.0,0,1,2,11,963.59,6.0
34,0.0,0,1,271716,1,19,9.0,1,0,0,40,712.33,2.0
18,0.0,0,0,271717,1,1,6.0,1,0,0,56,972.97,19.0
34,0.0,0,0,271718,0,10,13.0,0,0,0,11,581.34,24.0
44,0.0,0,0,271719,0,10,6.0,0,1,1,9,693.85,15.0
34,0.0,0,1,271720,1,23,4.0,0,1,0,7,619.47,16.0
35,0.0,0,0,271721,1,18,17.0,1,0,3,58,567.98,4.0
39,0.0,0,1,271722,0,5,0.0,0,0,2,47,921.66,11.0
42,0.0,0,0,271723,1,7,0.0,0,1,2,32,823.98,11.0
46,0.0,0,1,271724,0,12,11.0,0,1,1,36,590.01,7.0
40,0.0,0,0,271725,1,14,12.0,0,1,1,2,784.19,6.0
50,0.0,0,0,271726,0,8,1.0,0,0,1,56,877.91,6.0
33,0.0,0,1,271727,1,24,13.0,0,0,1,41,749.24,2.0
40,0.0,0,0,271728,1,13,15.0,0,0,1,35,598.39,7.0
23,0.0,0,0,271729,1,7,16.0,1,0,0,49,692.47,15.0
20,0.0,0,1,271730,1,18,17.0,0,1,0,17,506.27,27.0
27,0.0,0,1,271731,0,4,0.0,0,0,0,14,937.11,19.0
28,0.0,0,1,271732,1,23,1.0,0,1,1,40,958.85,26.0
25,0.0,0,0,271733,0,7,1.0,0,0,1,7,537.47,30.0
30,0.0,0,0,271734,1,11,20.0,0,0,3,30,583.8,13.0
27,0.0,0,1,271735,1,12,12.0,0,1,2,10,602.18,22.0
22,0.0,0,1,271736,0,12,2.0,0,0,1,57,868.31,6.0
37,0.0,0,0,271737,0,11,17.0,1,0,2,38,677.91,8.0
33,0.0,0,1,271738,1,3,5.0,0,1,2,16,902.16,10.0
32,0.0,0,0,271739,1,2,18.0,1,0,3,27,570.66,10.0
39,0.0,0,0,271740,1,3,10.0,0,1,1,9,775.79,15.0
39,0.0,0,0,271741,1,8,1.0,0,1,0,42,506.07,13.0
35,0.0,0,1,271742,0,2,17.0,0,0,3,12,841.08,22.0
23,0.0,0,1,271743,1,12,1.0,0,0,1,34,605.1,27.0
21,0.0,0,1,271744,0,11,8.0,0,1,1,27,655.16,22.0
35,0.0,0,1,271745,1,28,11.0,1,0,2,37,613.75,14.0
20,0.0,0,1,271746,0,9,4.0,0,1,2,50,807.19,5.0
33,0.0,0,1,271747,0,11,13.0,1,0,1,2,873.63,17.0
49,0.0,0,0,271748,1,29,20.0,1,0,3,37,781.88,15.0
36,0.0,0,0,271749,1,1,8.0,1,0,0,39,937.0,22.0
34,0.0,0,0,271750,1,10,16.0,1,0,0,56,661.87,11.0
29,0.0,0,0,271751,1,9,18.0,0,0,0,48,729.82,6.0
37,0.0,0,1,271752,1,4,19.0,0,1,2,5,607.6,20.0
20,0.0,0,1,271753,0,10,8.0,0,1,1,27,997.24,28.0
26,0.0,0,1,271754,1,6,14.0,1,0,1,51,571.75,12.0
21,0.0,0,0,271755,0,6,6.0,0,1,2,8,898.77,14.0
24,0.0,0,0,271756,1,20,14.0,0,1,2,30,526.92,23.0
29,0.0,0,0,271757,1,16,8.0,1,0,0,18,743.21,18.0
26,0.0,0,1,271758,0,13,10.0,0,1,0,32,869.15,25.0
36,0.0,0,1,271759,1,23,3.0,1,0,2,32,955.52,1.0
48,0.0,0,0,271760,0,14,3.0,1,0,0,13,990.11,27.0
42,0.0,0,1,271761,1,22,19.0,0,1,0,41,872.14,6.0
39,0.0,0,1,271762,0,15,0.0,1,0,3,29,768.46,1.0
42,0.0,0,0,271763,1,28,3.0,0,0,2,31,944.97,25.0
50,0.0,0,1,271764,1,7,17.0,0,0,0,30,865.22,2.0
39,0.0,0,1,271765,1,10,10.0,1,0,2,41,543.08,7.0
35,0.0,0,0,271766,1,13,0.0,0,0,0,34,818.56,6.0
24,0.0,0,0,271767,1,2,20.0,1,0,1,35,824.88,18.0
38,0.0,0,1,271768,0,7,6.0,0,1,3,31,903.49,25.0
33,0.0,0,1,271769,1,25,10.0,1,0,2,11,870.4,17.0
41,0.0,0,1,271770,0,4,1.0,0,1,4,31,774.41,1.0
20,0.0,0,0,271771,1,13,17.0,1,0,0,44,881.19,5.0
37,0.0,0,0,271772,1,28,17.0,0,1,0,12,889.34,21.0
24,0.0,0,0,271773,1,8,15.0,0,0,2,59,979.08,11.0
24,0.0,0,0,271774,1,8,19.0,1,0,0,20,562.97,11.0
24,0.0,0,0,271775,0,1,19.0,0,1,2,49,863.98,26.0
42,0.0,0,1,271776,1,24,12.0,0,0,3,29,728.18,18.0
37,0.0,0,1,271777,1,25,7.0,0,0,2,28,891.12,20.0
32,0.0,0,0,271778,0,5,0.0,0,0,3,52,615.39,11.0
48,0.0,0,0,271779,0,9,4.0,1,0,3,54,771.91,18.0
23,0.0,0,0,271780,1,25,11.0,1,0,0,36,520.55,10.0
42,0.0,0,1,271781,0,2,13.0,0,0,1,30,884.59,2.0
44,0.0,0,1,271782,0,6,3.0,1,0,4,22,904.68,16.0
21,0.0,0,0,271783,0,6,6.0,0,0,0,30,944.7,10.0
48,0.0,0,0,271784,1,2,20.0,0,0,2,43,922.95,28.0
43,0.0,0,0,271785,1,9,1.0,0,0,1,33,832.73,16.0
28,0.0,0,0,271786,0,3,5.0,0,1,2,5,515.18,1.0
32,0.0,0,0,271787,1,7,5.0,0,1,2,6,569.07,23.0
36,0.0,0,0,271788,0,2,5.0,1,0,2,47,766.56,10.0
46,0.0,0,0,271789,1,2,1.0,0,1,1,2,580.57,1.0
22,0.0,0,0,271790,1,4,14.0,1,0,0,44,596.65,13.0
27,0.0,0,1,271791,0,11,16.0,1,0,0,9,863.7,28.0
28,0.0,0,1,271792,1,25,10.0,0,0,2,27,614.49,9.0
49,0.0,0,0,271793,0,12,20.0,0,0,0,17,566.83,19.0
38,0.0,0,1,271794,0,8,20.0,0,1,1,20,717.35,21.0
24,0.0,0,0,271795,1,4,9.0,1,0,0,60,767.55,6.0
35,0.0,0,1,271796,0,1,18.0,1,0,1,11,591.26,6.0
37,0.0,0,1,271797,1,29,15.0,0,0,1,35,562.02,18.0
34,0.0,0,0,271798,1,18,2.0,0,0,1,53,733.27,13.0
34,0.0,0,0,271799,1,20,7.0,0,0,1,39,557.08,8.0
39,0.0,0,0,271800,1,8,7.0,1,0,1,9,736.86,6.0
48,0.0,0,1,271801,0,3,18.0,0,0,3,41,526.71,11.0
32,0.0,0,0,271802,0,4,4.0,0,0,3,38,648.21,21.0
48,0.0,0,0,271803,0,15,2.0,1,0,3,17,805.36,20.0
19,0.0,0,0,271804,1,22,4.0,0,0,0,44,543.71,6.0
47,0.0,0,1,271805,1,3,19.0,0,1,0,50,536.83,25.0
42,0.0,0,1,271806,0,14,11.0,0,0,0,6,798.14,17.0
48,0.0,0,1,271807,1,20,14.0,0,0,0,21,817.43,14.0
35,0.0,0,0,271808,1,17,19.0,1,0,3,8,863.49,11.0
34,0.0,0,0,271809,1,30,17.0,0,0,3,20,859.03,14.0
31,0.0,0,1,271810,1,21,12.0,1,0,1,34,587.62,14.0
31,0.0,0,0,271811,0,2,17.0,1,0,1,44,570.2,10.0
48,0.0,0,0,271812,1,21,11.0,0,1,3,40,940.23,22.0
45,0.0,0,1,271813,0,3,2.0,0,1,3,45,619.48,25.0
26,0.0,0,0,271814,0,2,10.0,0,0,2,10,758.05,6.0
45,0.0,0,1,271815,1,11,0.0,1,0,0,55,877.26,8.0
50,0.0,0,1,271816,0,14,5.0,1,0,3,32,931.6,12.0
50,0.0,0,1,271817,0,2,4.0,0,1,3,38,588.89,2.0
34,0.0,0,0,271818,1,13,20.0,1,0,1,14,871.82,29.0
47,0.0,0,0,271819,1,30,18.0,0,0,0,37,990.45,11.0
30,0.0,0,1,271820,1,24,13.0,0,1,2,1,934.21,6.0
37,0.0,0,1,271821,1,20,8.0,0,1,0,54,768.74,30.0
41,0.0,0,1,271822,1,21,5.0,0,0,2,6,517.91,16.0
25,0.0,0,1,271823,1,1,16.0,0,1,2,30,549.62,13.0
49,0.0,0,1,271824,1,21,18.0,0,0,3,41,948.84,21.0
50,0.0,0,0,271825,0,4,17.0,1,0,0,20,524.61,25.0
29,0.0,0,0,271826,1,4,8.0,0,0,1,60,645.51,30.0
29,0.0,0,1,271827,1,26,3.0,0,0,0,28,907.73,4.0
32,0.0,0,0,271828,0,12,4.0,0,1,3,4,724.7,22.0
40,0.0,0,0,271829,1,4,7.0,1,0,2,22,633.13,14.0
47,0.0,0,1,271830,1,11,5.0,0,0,0,52,918.58,27.0
42,0.0,0,0,271831,1,25,12.0,1,0,0,27,894.83,2.0
20,0.0,0,1,271832,1,19,16.0,0,1,2,49,542.67,16.0
42,0.0,0,1,271833,1,7,14.0,0,0,0,34,757.43,11.0
23,0.0,0,0,271834,1,24,11.0,1,0,2,7,736.32,4.0
32,0.0,0,1,271835,1,12,18.0,1,0,3,23,793.86,25.0
25,0.0,0,1,271836,1,8,11.0,0,1,1,2,551.12,16.0
24,0.0,0,0,271837,1,30,4.0,0,0,1,41,837.84,19.0
32,0.0,0,0,271838,1,26,18.0,0,1,1,35,729.53,22.0
27,0.0,0,1,271839,1,11,11.0,1,0,0,4,633.96,13.0
33,0.0,0,0,271840,1,7,20.0,0,1,3,13,517.18,20.0
44,0.0,0,0,271841,1,20,16.0,0,0,1,51,566.89,12.0
36,0.0,0,1,271842,1,13,19.0,0,1,2,59,670.04,5.0
20,0.0,0,1,271843,1,1,7.0,1,0,1,39,501.85,26.0
37,0.0,0,1,271844,1,27,20.0,0,0,3,54,937.35,21.0
31,0.0,0,1,271845,1,11,13.0,1,0,0,3,698.91,16.0
35,0.0,0,1,271846,1,26,1.0,1,0,1,6,692.92,14.0
42,0.0,0,1,271847,1,16,10.0,0,0,2,14,945.67,27.0
50,0.0,0,0,271848,1,30,18.0,0,0,5,21,986.31,13.0
30,0.0,0,0,271849,0,7,9.0,1,0,3,56,726.49,12.0
47,0.0,0,1,271850,1,18,2.0,1,0,2,35,759.75,9.0
38,0.0,0,1,271851,1,24,17.0,1,0,1,22,640.47,24.0
43,0.0,0,0,271852,0,10,6.0,1,0,2,10,671.15,3.0
25,0.0,0,0,271853,1,11,20.0,0,1,0,39,583.49,5.0
48,0.0,0,0,271854,1,14,4.0,0,0,0,40,562.32,3.0
45,0.0,0,0,271855,1,7,8.0,1,0,3,34,627.19,22.0
46,0.0,0,0,271856,1,3,18.0,1,0,2,26,828.76,21.0
31,0.0,0,0,271857,1,22,5.0,0,0,3,32,879.05,12.0
49,0.0,0,1,271858,0,8,2.0,1,0,4,46,895.88,4.0
41,0.0,0,0,271859,1,10,2.0,0,1,0,49,943.12,6.0
36,0.0,0,0,271860,0,9,2.0,0,0,0,6,857.48,24.0
39,0.0,0,0,271861,1,3,5.0,1,0,2,55,953.64,13.0
49,0.0,0,1,271862,0,15,17.0,1,0,3,28,955.67,2.0
35,0.0,0,1,271863,0,5,18.0,1,0,3,9,581.67,8.0
26,0.0,0,0,271864,1,1,5.0,1,0,1,46,874.59,16.0
48,0.0,0,0,271865,0,12,7.0,1,0,4,35,621.68,7.0
39,0.0,0,1,271866,1,25,10.0,0,1,2,1,621.86,18.0
33,0.0,0,0,271867,1,20,13.0,1,0,2,10,836.49,14.0
37,0.0,0,1,271868,1,18,4.0,1,0,3,50,841.51,6.0
42,0.0,0,1,271869,1,5,20.0,0,0,3,42,765.14,2.0
50,0.0,0,0,271870,1,15,11.0,0,1,4,47,689.07,21.0
34,0.0,0,1,271871,1,14,3.0,0,1,2,37,880.06,26.0
38,0.0,0,0,271872,1,16,17.0,0,1,3,5,804.12,23.0
49,0.0,0,1,271873,0,12,19.0,0,1,0,21,617.89,26.0
40,0.0,0,1,271874,0,3,6.0,0,0,2,49,666.33,7.0
27,0.0,0,1,271875,0,13,3.0,0,0,1,35,619.08,16.0
30,0.0,0,0,271876,1,25,16.0,0,0,2,55,989.75,11.0
40,0.0,0,0,271877,1,9,0.0,0,0,4,36,966.03,19.0
19,0.0,0,0,271878,0,4,4.0,0,1,1,27,831.76,7.0
37,0.0,0,1,271879,1,25,2.0,1,0,1,32,652.64,15.0
25,0.0,0,0,271880,1,17,19.0,0,0,2,31,680.92,27.0
38,0.0,0,0,271881,0,10,14.0,0,1,0,19,971.09,19.0
48,0.0,0,0,271882,1,29,19.0,0,1,1,2,705.76,6.0
21,0.0,0,1,271883,0,14,11.0,0,0,2,40,857.74,6.0
40,0.0,0,1,271884,0,14,2.0,1,0,0,58,832.33,9.0
39,0.0,0,0,271885,1,26,17.0,1,0,1,40,627.55,30.0
46,0.0,0,0,271886,1,17,16.0,0,0,3,31,712.99,16.0
40,0.0,0,1,271887,1,6,1.0,0,0,1,7,729.7,11.0
22,0.0,0,1,271888,1,17,15.0,0,0,2,9,994.84,7.0
28,0.0,0,1,271889,0,1,0.0,0,1,2,23,823.39,11.0
29,0.0,0,1,271890,0,4,10.0,1,0,1,60,897.58,10.0
49,0.0,0,1,271891,0,5,3.0,0,1,1,32,514.56,30.0
34,0.0,0,1,271892,1,28,12.0,0,0,1,48,901.32,30.0
40,0.0,0,0,271893,0,12,11.0,1,0,3,30,852.77,1.0
27,0.0,0,1,271894,1,7,4.0,1,0,0,41,712.99,12.0
30,0.0,0,1,271895,0,11,5.0,1,0,0,26,776.1,19.0
37,0.0,0,1,271896,1,20,12.0,0,1,3,56,638.49,19.0
31,0.0,0,1,271897,1,16,18.0,0,1,2,51,785.08,5.0
27,0.0,0,0,271898,1,29,1.0,1,0,1,57,547.07,2.0
43,0.0,0,0,271899,1,2,7.0,0,0,0,8,669.82,24.0
34,0.0,0,1,271900,1,5,13.0,1,0,3,48,592.93,11.0
38,0.0,0,1,271901,1,7,17.0,0,1,3,11,597.26,12.0
45,0.0,0,0,271902,1,27,15.0,1,0,2,6,518.81,7.0
20,0.0,0,1,271903,1,28,15.0,0,0,0,52,726.45,16.0
37,0.0,0,0,271904,1,7,4.0,1,0,3,33,728.58,3.0
48,0.0,0,0,271905,1,9,3.0,0,0,2,27,866.45,16.0
30,0.0,0,0,271906,0,2,14.0,1,0,0,37,866.77,14.0
41,0.0,0,1,271907,1,25,18.0,0,1,0,55,584.98,21.0
35,0.0,0,1,271908,1,9,14.0,0,0,1,47,608.68,29.0
35,0.0,0,0,271909,1,19,16.0,0,0,1,27,911.77,26.0
46,0.0,0,0,271910,1,22,19.0,1,0,1,28,759.76,13.0
22,0.0,0,0,271911,0,13,18.0,1,0,2,10,990.39,7.0
47,0.0,0,1,271912,1,25,4.0,0,0,0,29,776.28,21.0
40,0.0,0,1,271913,0,2,16.0,0,1,2,7,609.34,5.0
22,0.0,0,1,271914,1,12,8.0,1,0,2,60,793.27,5.0
31,0.0,0,1,271915,1,13,14.0,0,1,2,60,742.29,4.0
27,0.0,0,0,271916,1,11,1.0,1,0,2,41,985.99,21.0
45,0.0,0,1,271917,1,3,1.0,0,1,0,34,959.7,21.0
41,0.0,0,0,271918,0,4,12.0,0,1,0,34,730.86,13.0
45,0.0,0,1,271919,1,4,18.0,0,0,2,49,504.85,24.0
29,0.0,0,1,271920,1,23,10.0,0,1,1,14,701.16,24.0
23,0.0,0,1,271921,0,11,20.0,1,0,0,41,801.35,1.0
37,0.0,0,1,271922,1,12,3.0,0,1,0,31,870.78,7.0
34,0.0,0,0,271923,1,5,10.0,0,1,0,58,503.05,16.0
37,0.0,0,0,271924,1,4,14.0,0,0,1,57,807.22,5.0
47,0.0,0,0,271925,1,19,15.0,0,0,0,23,986.77,20.0
39,0.0,0,1,271926,1,12,20.0,0,0,2,26,621.38,6.0
35,0.0,0,1,271927,1,23,11.0,0,1,0,7,663.11,19.0
24,0.0,0,1,271928,1,12,9.0,0,0,1,8,773.0,7.0
37,0.0,0,1,271929,0,9,20.0,0,1,0,50,720.44,16.0
37,0.0,0,0,271930,1,10,16.0,0,0,3,48,890.21,3.0
44,0.0,0,1,271931,0,13,13.0,0,1,1,2,745.99,28.0
43,0.0,0,1,271932,0,7,8.0,0,1,1,38,802.06,15.0
47,0.0,0,0,271933,1,20,15.0,1,0,4,26,932.54,15.0
37,0.0,0,0,271934,0,1,20.0,1,0,2,6,590.09,30.0
30,0.0,0,0,271935,1,20,5.0,0,1,1,39,680.34,28.0
47,0.0,0,1,271936,1,27,20.0,0,1,4,52,791.76,3.0
36,0.0,0,1,271937,1,4,8.0,0,1,2,33,946.27,29.0
19,0.0,0,1,271938,0,13,18.0,0,1,1,32,738.79,25.0
48,0.0,0,0,271939,1,11,20.0,1,0,2,56,977.94,19.0
25,0.0,0,1,271940,0,14,15.0,0,1,0,1,976.55,2.0
26,0.0,0,0,271941,0,1,11.0,1,0,0,1,942.57,17.0
22,0.0,0,0,271942,1,20,19.0,1,0,2,31,976.36,13.0
21,0.0,0,0,271943,0,11,2.0,0,1,0,60,685.17,12.0
18,0.0,0,0,271944,1,19,20.0,1,0,0,57,606.77,17.0
32,0.0,0,1,271945,1,30,0.0,1,0,1,43,865.87,24.0
47,0.0,0,0,271946,0,3,12.0,0,1,4,26,867.52,16.0
26,0.0,0,0,271947,0,14,18.0,0,1,1,41,579.8,6.0
45,0.0,0,0,271948,0,2,11.0,0,0,0,26,771.84,4.0
47,0.0,0,0,271949,0,10,4.0,0,0,3,12,662.53,14.0
34,0.0,0,1,271950,1,1,15.0,1,0,0,9,557.4,30.0
39,0.0,0,0,271951,0,4,2.0,0,1,2,24,920.82,28.0
24,0.0,0,1,271952,1,30,9.0,0,1,0,58,617.4,28.0
47,0.0,0,0,271953,0,12,2.0,0,1,3,41,894.16,5.0
34,0.0,0,0,271954,1,6,15.0,0,1,3,40,951.7,9.0
50,0.0,0,0,271955,0,2,20.0,0,0,0,50,828.99,25.0
33,0.0,0,0,271956,0,4,1.0,0,0,0,34,613.35,5.0
47,0.0,0,0,271957,1,3,17.0,0,1,1,34,895.29,17.0
38,0.0,0,0,271958,1,24,12.0,0,0,2,38,907.17,15.0
29,0.0,0,0,271959,1,22,15.0,0,0,2,37,762.25,11.0
36,0.0,0,1,271960,1,14,7.0,0,1,0,41,739.01,24.0
21,0.0,0,0,271961,1,3,19.0,1,0,1,7,591.17,24.0
32,0.0,0,0,271962,1,10,0.0,0,1,3,40,963.63,7.0
27,0.0,0,1,271963,1,9,8.0,0,1,1,2,502.55,24.0
42,0.0,0,0,271964,1,28,15.0,0,1,4,55,764.55,15.0
44,0.0,0,0,271965,1,4,15.0,0,0,3,24,779.93,14.0
34,0.0,0,1,271966,1,21,2.0,0,0,2,59,969.98,27.0
40,0.0,0,0,271967,1,25,17.0,0,1,4,36,760.13,22.0
42,0.0,0,0,271968,1,4,13.0,0,0,0,48,720.06,20.0
25,0.0,0,1,271969,0,12,6.0,0,1,0,34,626.48,10.0
21,0.0,0,0,271970,1,8,10.0,0,1,2,7,843.3,9.0
28,0.0,0,1,271971,0,12,2.0,0,0,0,42,761.03,4.0
42,0.0,0,0,271972,0,1,0.0,1,0,1,54,795.7,23.0
39,0.0,0,0,271973,1,16,9.0,0,0,1,11,522.34,29.0
49,0.0,0,0,271974,1,25,17.0,0,0,0,44,914.13,12.0
27,0.0,0,0,271975,1,23,0.0,1,0,1,58,698.07,16.0
23,0.0,0,1,271976,0,1,6.0,1,0,0,53,528.46,25.0
50,0.0,0,0,271977,1,6,14.0,0,0,3,37,845.04,19.0
46,0.0,0,1,271978,1,16,2.0,1,0,1,40,923.69,26.0
46,0.0,0,0,271979,1,7,16.0,0,1,2,17,854.65,15.0
28,0.0,0,0,271980,1,2,17.0,1,0,1,25,733.93,17.0
28,0.0,0,0,271981,0,1,17.0,1,0,2,4,923.96,24.0
24,0.0,0,0,271982,0,3,1.0,0,1,1,27,878.07,3.0
19,0.0,0,1,271983,1,18,7.0,1,0,0,59,659.45,16.0
37,0.0,0,0,271984,1,27,2.0,0,0,0,38,510.16,8.0
22,0.0,0,1,271985,0,11,0.0,0,0,2,31,854.72,5.0
40,0.0,0,0,271986,0,4,9.0,1,0,0,55,657.21,12.0
