Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
27,0.0,0,0,359845,1,18,17.0,1,0,0,43,978.89,5.0
37,0.0,0,0,359846,0,11,19.0,0,1,2,11,748.24,18.0
25,0.0,0,1,359847,1,1,13.0,1,0,0,8,696.01,17.0
49,0.0,0,1,359848,0,7,14.0,0,1,3,35,704.04,12.0
49,0.0,0,0,359849,1,16,4.0,0,1,2,48,887.43,6.0
32,0.0,0,1,359850,1,21,11.0,0,1,2,56,512.74,14.0
35,0.0,0,1,359851,1,18,10.0,0,1,2,44,803.87,15.0
40,0.0,0,0,359852,0,14,8.0,0,1,4,38,839.42,24.0
27,0.0,0,1,359853,1,13,19.0,0,1,0,43,518.04,15.0
27,0.0,0,1,359854,1,21,5.0,1,0,2,42,507.12,11.0
49,0.0,0,0,359855,1,24,4.0,1,0,2,58,860.22,16.0
20,0.0,0,0,359856,0,9,20.0,0,0,1,17,778.19,24.0
44,0.0,0,1,359857,1,24,13.0,0,1,2,24,805.15,16.0
47,0.0,0,0,359858,1,10,2.0,0,0,1,41,985.6,24.0
45,0.0,0,0,359859,1,24,2.0,0,1,3,56,773.28,23.0
40,0.0,0,0,359860,1,14,15.0,0,1,3,58,728.96,4.0
39,0.0,0,1,359861,0,10,5.0,0,1,0,4,994.58,5.0
38,0.0,0,1,359862,0,3,18.0,1,0,3,44,923.93,6.0
46,0.0,0,0,359863,1,20,16.0,0,0,2,54,818.7,2.0
19,0.0,0,1,359864,1,6,18.0,1,0,0,45,880.77,21.0
25,0.0,0,1,359865,1,24,8.0,0,0,2,13,995.05,10.0
18,0.0,0,0,359866,1,4,8.0,0,0,1,30,569.44,6.0
27,0.0,0,1,359867,1,28,12.0,1,0,1,23,786.04,29.0
47,0.0,0,1,359868,0,8,4.0,1,0,3,7,507.28,29.0
49,0.0,0,1,359869,0,4,9.0,0,1,1,35,663.03,16.0
39,0.0,0,1,359870,1,14,3.0,0,1,3,8,538.36,7.0
50,0.0,0,1,359871,1,9,11.0,1,0,1,11,902.15,1.0
36,0.0,0,0,359872,1,12,20.0,1,0,0,28,626.43,20.0
44,0.0,0,1,359873,0,11,16.0,0,1,2,18,808.32,30.0
21,0.0,0,1,359874,1,8,1.0,1,0,0,47,916.76,27.0
40,0.0,0,1,359875,1,16,5.0,0,1,2,49,903.35,24.0
39,0.0,0,0,359876,1,4,2.0,0,0,3,16,917.75,20.0
32,0.0,0,1,359877,0,9,11.0,0,1,1,2,834.8,2.0
44,0.0,0,0,359878,0,6,9.0,0,1,4,14,734.13,24.0
43,0.0,0,0,359879,1,5,4.0,0,1,1,47,980.05,22.0
50,0.0,0,0,359880,1,28,5.0,1,0,5,47,693.99,22.0
48,0.0,0,1,359881,1,13,11.0,0,1,2,54,863.82,1.0
45,0.0,0,1,359882,1,30,5.0,0,1,1,49,735.4,1.0
50,0.0,0,0,359883,1,17,19.0,0,1,4,30,616.72,27.0
23,0.0,0,0,359884,0,3,15.0,0,1,2,15,886.57,21.0
41,0.0,0,1,359885,1,25,16.0,1,0,1,57,880.12,8.0
47,0.0,0,1,359886,1,20,19.0,0,1,4,28,728.95,24.0
47,0.0,0,1,359887,1,13,13.0,1,0,3,5,884.83,4.0
43,0.0,0,0,359888,1,13,17.0,1,0,2,1,846.53,4.0
34,0.0,0,0,359889,1,13,2.0,0,0,3,11,841.49,4.0
50,0.0,0,0,359890,1,8,0.0,0,1,2,3,963.43,1.0
44,0.0,0,1,359891,0,4,0.0,1,0,2,5,714.71,25.0
40,0.0,0,0,359892,1,30,18.0,0,0,2,33,855.63,19.0
48,0.0,0,0,359893,1,4,4.0,1,0,4,22,506.8,30.0
28,0.0,0,0,359894,1,24,15.0,0,1,2,15,846.09,14.0
31,0.0,0,1,359895,0,6,13.0,0,1,2,27,573.64,30.0
24,0.0,0,0,359896,1,26,6.0,0,1,0,30,768.87,16.0
35,0.0,0,0,359897,1,15,13.0,0,0,0,42,548.35,29.0
37,0.0,0,0,359898,1,16,10.0,1,0,1,18,782.54,18.0
40,0.0,0,1,359899,1,27,13.0,0,1,3,30,548.86,10.0
20,0.0,0,0,359900,1,21,13.0,1,0,1,55,511.57,26.0
24,0.0,0,0,359901,1,22,18.0,0,1,0,36,973.14,25.0
19,0.0,0,0,359902,0,14,16.0,1,0,0,36,966.84,2.0
19,0.0,0,0,359903,1,28,15.0,0,1,0,14,579.65,22.0
45,0.0,0,1,359904,1,26,18.0,0,1,0,43,519.14,7.0
43,0.0,0,1,359905,1,24,4.0,1,0,3,25,667.29,11.0
47,0.0,0,0,359906,1,2,19.0,0,0,1,14,848.82,14.0
21,0.0,0,1,359907,1,8,14.0,0,0,2,35,971.11,11.0
40,0.0,0,0,359908,1,25,16.0,0,1,1,23,776.11,14.0
45,0.0,0,1,359909,1,22,4.0,1,0,3,42,809.41,26.0
27,0.0,0,1,359910,1,4,10.0,0,0,0,10,861.46,27.0
28,0.0,0,0,359911,0,7,9.0,1,0,0,38,645.24,2.0
34,0.0,0,0,359912,1,29,15.0,0,0,1,18,510.82,20.0
49,0.0,0,1,359913,1,12,16.0,1,0,1,26,594.72,20.0
39,0.0,0,0,359914,1,14,6.0,1,0,1,50,629.85,20.0
48,0.0,0,1,359915,1,7,13.0,0,0,2,57,741.63,5.0
39,0.0,0,1,359916,1,22,14.0,0,0,1,55,954.13,18.0
20,0.0,0,1,359917,1,16,6.0,1,0,0,8,795.7,16.0
47,0.0,0,0,359918,1,25,4.0,0,1,0,43,827.28,16.0
34,0.0,0,0,359919,0,13,20.0,0,0,2,55,901.34,28.0
43,0.0,0,1,359920,1,6,12.0,0,1,1,38,682.14,14.0
26,0.0,0,1,359921,1,3,10.0,0,0,0,44,530.27,14.0
29,0.0,0,0,359922,1,20,12.0,0,1,0,43,958.78,14.0
43,0.0,0,1,359923,1,3,18.0,0,1,4,30,621.53,3.0
45,0.0,0,0,359924,0,4,12.0,0,1,0,24,656.76,19.0
50,0.0,0,1,359925,1,16,17.0,0,0,1,41,672.4,13.0
50,0.0,0,1,359926,1,27,6.0,0,1,4,31,757.73,7.0
38,0.0,0,1,359927,0,9,9.0,0,1,0,60,729.07,5.0
48,0.0,0,1,359928,1,22,13.0,0,0,0,27,513.75,5.0
26,0.0,0,0,359929,0,13,9.0,0,1,0,5,993.16,6.0
22,0.0,0,0,359930,1,19,4.0,0,0,1,19,845.76,16.0
37,0.0,0,1,359931,0,13,11.0,1,0,1,29,803.86,19.0
23,0.0,0,0,359932,1,28,4.0,1,0,2,38,524.34,6.0
29,0.0,0,1,359933,0,7,16.0,0,0,2,47,924.63,15.0
45,0.0,0,0,359934,1,14,13.0,0,0,4,7,635.79,23.0
27,0.0,0,1,359935,1,1,3.0,0,0,2,16,855.08,15.0
36,0.0,0,1,359936,1,19,18.0,1,0,1,9,857.81,6.0
24,0.0,0,1,359937,0,12,8.0,0,0,1,41,763.85,28.0
34,0.0,0,0,359938,0,3,1.0,0,1,3,1,625.4,23.0
31,0.0,0,0,359939,1,26,12.0,0,0,1,14,820.12,13.0
37,0.0,0,1,359940,0,10,17.0,0,0,1,30,878.05,10.0
30,0.0,0,0,359941,1,23,4.0,0,0,3,58,711.21,6.0
36,0.0,0,1,359942,0,2,9.0,1,0,0,5,641.38,9.0
43,0.0,0,1,359943,1,2,10.0,0,1,0,13,955.19,12.0
28,0.0,0,0,359944,0,1,10.0,0,0,1,28,997.12,7.0
50,0.0,0,0,359945,1,18,11.0,1,0,1,5,674.37,29.0
25,0.0,0,0,359946,1,14,11.0,0,0,1,57,630.92,14.0
49,0.0,0,0,359947,1,8,18.0,1,0,0,58,910.6,2.0
47,0.0,0,1,359948,1,6,14.0,1,0,4,22,568.13,21.0
22,0.0,0,0,359949,1,14,0.0,0,0,0,59,750.63,9.0
35,0.0,0,1,359950,1,9,3.0,0,1,1,58,511.58,22.0
20,0.0,0,0,359951,0,13,9.0,0,0,2,26,509.03,21.0
20,0.0,0,1,359952,0,11,15.0,0,0,1,40,986.03,8.0
37,0.0,0,1,359953,1,8,0.0,0,1,1,41,654.31,11.0
41,0.0,0,0,359954,0,10,17.0,1,0,1,9,837.66,16.0
38,0.0,0,0,359955,1,14,16.0,0,0,0,28,829.45,30.0
46,0.0,0,0,359956,1,12,16.0,1,0,1,50,868.06,15.0
28,0.0,0,1,359957,1,12,1.0,0,0,1,54,619.8,13.0
43,0.0,0,0,359958,1,22,0.0,0,0,2,14,521.44,12.0
36,0.0,0,1,359959,1,9,8.0,1,0,0,2,573.12,29.0
41,0.0,0,0,359960,1,25,6.0,1,0,0,4,994.54,13.0
30,0.0,0,1,359961,1,4,6.0,1,0,0,5,562.23,20.0
24,0.0,0,0,359962,1,18,17.0,0,0,1,19,580.89,19.0
29,0.0,0,0,359963,1,3,7.0,0,0,1,58,866.57,28.0
48,0.0,0,1,359964,0,4,16.0,1,0,2,50,628.07,14.0
45,0.0,0,1,359965,1,3,14.0,1,0,2,41,816.0,15.0
43,0.0,0,0,359966,0,10,13.0,1,0,2,22,948.58,21.0
43,0.0,0,0,359967,0,10,12.0,0,1,0,50,945.74,9.0
21,0.0,0,0,359968,1,21,19.0,0,0,1,23,539.42,25.0
34,0.0,0,1,359969,0,10,15.0,0,1,1,45,952.81,24.0
41,0.0,0,1,359970,0,8,19.0,0,0,0,24,858.49,29.0
41,0.0,0,1,359971,0,13,1.0,0,1,1,44,608.08,10.0
39,0.0,0,0,359972,0,6,11.0,1,0,0,46,679.17,1.0
19,0.0,0,0,359973,1,14,1.0,0,1,1,39,654.49,30.0
50,0.0,0,0,359974,0,14,12.0,1,0,2,39,696.63,27.0
49,0.0,0,0,359975,1,2,8.0,0,0,1,15,814.4,12.0
42,0.0,0,1,359976,0,2,9.0,0,0,3,47,698.96,14.0
21,0.0,0,1,359977,1,12,5.0,0,1,0,17,562.12,15.0
23,0.0,0,0,359978,1,2,6.0,1,0,0,14,716.53,25.0
41,0.0,0,0,359979,0,9,10.0,1,0,4,41,940.71,20.0
25,0.0,0,0,359980,1,13,4.0,0,0,1,40,976.03,23.0
29,0.0,0,1,359981,1,28,20.0,0,0,2,41,833.05,7.0
24,0.0,0,0,359982,1,10,17.0,0,0,2,51,644.53,20.0
49,0.0,0,1,359983,0,15,15.0,0,0,4,7,522.66,27.0
47,0.0,0,0,359984,0,4,3.0,0,0,2,26,816.04,17.0
20,0.0,0,1,359985,1,15,5.0,0,0,0,30,750.04,22.0
36,0.0,0,1,359986,1,24,2.0,1,0,2,51,722.03,2.0
36,0.0,0,0,359987,1,20,4.0,0,1,3,41,509.67,7.0
50,0.0,0,0,359988,0,14,18.0,0,1,2,60,700.76,30.0
22,0.0,0,1,359989,1,26,11.0,0,1,0,34,877.31,7.0
26,0.0,0,1,359990,1,11,15.0,1,0,2,5,923.74,6.0
27,0.0,0,1,359991,1,19,3.0,0,1,2,52,981.02,13.0
20,0.0,0,1,359992,0,2,13.0,1,0,2,60,570.19,4.0
47,0.0,0,1,359993,0,15,20.0,1,0,2,38,791.97,14.0
40,0.0,0,1,359994,0,10,13.0,0,1,3,24,880.99,19.0
33,0.0,0,0,359995,1,12,14.0,1,0,3,46,521.22,8.0
40,0.0,0,1,359996,1,25,4.0,0,0,1,6,835.01,16.0
40,0.0,0,1,359997,1,12,10.0,1,0,4,41,865.03,22.0
36,0.0,0,1,359998,0,11,10.0,0,1,1,18,618.72,15.0
47,0.0,0,1,359999,1,15,4.0,0,0,1,39,519.56,23.0
26,0.0,0,1,360000,1,19,4.0,0,1,0,33,832.93,16.0
50,0.0,0,1,360001,0,1,19.0,1,0,2,37,819.09,10.0
28,0.0,0,0,360002,1,12,15.0,0,0,2,11,908.51,4.0
39,0.0,0,1,360003,1,30,15.0,0,1,2,60,564.17,26.0
50,0.0,0,1,360004,1,29,7.0,1,0,3,25,896.41,29.0
49,0.0,0,0,360005,1,3,20.0,1,0,3,27,718.84,17.0
23,0.0,0,1,360006,1,13,13.0,0,1,1,43,993.27,10.0
45,0.0,0,1,360007,1,17,7.0,0,0,3,25,740.27,8.0
48,0.0,0,0,360008,0,4,17.0,0,1,2,44,525.15,3.0
22,0.0,0,0,360009,1,17,18.0,0,0,2,7,942.35,15.0
23,0.0,0,1,360010,1,7,5.0,1,0,1,45,633.63,12.0
41,0.0,0,1,360011,1,7,8.0,1,0,3,39,740.72,27.0
47,0.0,0,0,360012,1,28,20.0,1,0,3,38,974.5,15.0
34,0.0,0,0,360013,0,8,17.0,1,0,0,42,693.76,25.0
40,0.0,0,1,360014,0,14,1.0,0,0,2,50,698.56,11.0
48,0.0,0,0,360015,0,7,5.0,0,0,0,47,746.4,4.0
24,0.0,0,0,360016,1,29,12.0,0,1,1,20,700.51,20.0
49,0.0,0,0,360017,1,27,2.0,1,0,4,2,504.82,9.0
31,0.0,0,1,360018,1,26,20.0,0,1,2,3,736.1,24.0
18,0.0,0,0,360019,0,5,12.0,0,1,1,6,972.06,12.0
49,0.0,0,1,360020,0,15,9.0,1,0,0,37,921.47,20.0
35,0.0,0,1,360021,1,14,14.0,0,1,2,18,881.9,24.0
44,0.0,0,1,360022,1,4,4.0,0,1,1,53,912.97,11.0
45,0.0,0,0,360023,0,7,9.0,0,1,0,50,577.28,10.0
19,0.0,0,0,360024,1,18,1.0,0,1,0,5,532.17,17.0
44,0.0,0,1,360025,1,18,1.0,1,0,4,47,786.96,20.0
28,0.0,0,0,360026,1,20,7.0,0,0,1,9,904.78,26.0
23,0.0,0,1,360027,1,10,5.0,0,0,2,40,933.8,18.0
30,0.0,0,1,360028,1,10,17.0,0,0,1,38,925.75,11.0
49,0.0,0,1,360029,0,8,1.0,0,0,4,6,632.52,15.0
46,0.0,0,1,360030,1,10,15.0,0,1,2,1,652.67,3.0
42,0.0,0,1,360031,1,5,16.0,0,1,4,56,654.24,4.0
23,0.0,0,0,360032,1,2,0.0,0,0,1,46,964.04,27.0
44,0.0,0,0,360033,1,29,13.0,0,0,0,44,927.54,8.0
26,0.0,0,0,360034,0,9,15.0,0,1,0,2,658.6,29.0
26,0.0,0,1,360035,1,1,2.0,0,0,0,7,636.19,15.0
27,0.0,0,1,360036,0,10,18.0,0,0,0,58,589.99,20.0
36,0.0,0,1,360037,0,5,3.0,0,0,2,48,572.75,8.0
40,0.0,0,0,360038,0,3,8.0,0,1,3,3,645.17,20.0
30,0.0,0,1,360039,0,8,16.0,0,0,1,51,791.15,30.0
27,0.0,0,0,360040,0,14,16.0,0,0,2,25,701.64,5.0
46,0.0,0,0,360041,1,13,9.0,1,0,2,11,767.42,15.0
37,0.0,0,1,360042,0,4,3.0,0,1,1,46,992.03,25.0
44,0.0,0,0,360043,0,14,7.0,0,0,4,56,621.58,18.0
44,0.0,0,1,360044,1,18,7.0,0,1,4,49,880.97,7.0
33,0.0,0,0,360045,1,7,13.0,0,0,3,20,501.02,18.0
44,0.0,0,0,360046,1,30,10.0,0,0,0,27,601.93,8.0
31,0.0,0,1,360047,1,29,11.0,0,0,1,46,608.21,13.0
49,0.0,0,0,360048,1,13,17.0,0,0,0,56,826.29,10.0
45,0.0,0,1,360049,1,19,7.0,0,1,2,2,705.82,28.0
35,0.0,0,1,360050,1,12,18.0,0,0,2,49,983.65,21.0
25,0.0,0,1,360051,1,2,2.0,0,0,1,27,637.68,9.0
41,0.0,0,0,360052,0,14,13.0,0,1,3,35,899.71,26.0
47,0.0,0,1,360053,1,22,5.0,1,0,0,60,721.83,22.0
22,0.0,0,1,360054,1,28,20.0,1,0,1,50,910.15,12.0
43,0.0,0,1,360055,1,4,20.0,0,0,0,18,975.19,20.0
32,0.0,0,0,360056,0,9,12.0,1,0,2,32,522.55,5.0
33,0.0,0,1,360057,0,13,3.0,0,1,3,7,751.69,11.0
43,0.0,0,1,360058,1,8,3.0,0,1,2,32,881.45,26.0
45,0.0,0,1,360059,1,27,18.0,1,0,2,48,976.56,16.0
28,0.0,0,0,360060,1,16,20.0,0,1,0,11,928.01,5.0
23,0.0,0,1,360061,0,3,16.0,0,1,1,25,723.95,21.0
35,0.0,0,1,360062,1,4,20.0,0,1,1,9,770.47,10.0
45,0.0,0,1,360063,1,20,18.0,1,0,1,37,981.4,18.0
27,0.0,0,1,360064,1,11,4.0,0,1,2,49,568.68,10.0
47,0.0,0,1,360065,0,10,19.0,0,0,0,50,716.65,24.0
41,0.0,0,0,360066,0,15,3.0,0,1,2,51,992.66,26.0
44,0.0,0,1,360067,0,9,20.0,0,1,0,40,691.86,14.0
21,0.0,0,0,360068,1,19,2.0,1,0,0,50,786.32,23.0
34,0.0,0,1,360069,0,9,6.0,1,0,3,36,829.33,1.0
46,0.0,0,0,360070,1,26,10.0,1,0,1,42,586.5,10.0
48,0.0,0,1,360071,1,16,10.0,0,1,3,33,782.89,7.0
36,0.0,0,0,360072,0,3,5.0,1,0,1,2,907.37,30.0
39,0.0,0,0,360073,0,12,3.0,0,0,1,7,720.88,6.0
30,0.0,0,0,360074,1,25,3.0,0,1,2,51,891.69,8.0
38,0.0,0,0,360075,1,13,7.0,0,1,2,30,695.48,3.0
46,0.0,0,1,360076,1,5,0.0,1,0,0,37,839.23,21.0
22,0.0,0,1,360077,1,29,12.0,0,0,0,42,560.67,2.0
49,0.0,0,0,360078,1,8,12.0,1,0,3,32,959.15,11.0
26,0.0,0,1,360079,0,1,17.0,1,0,1,52,586.17,30.0
26,0.0,0,0,360080,0,3,13.0,0,0,1,42,794.86,1.0
41,0.0,0,0,360081,0,13,17.0,1,0,3,23,851.93,25.0
26,0.0,0,1,360082,1,27,8.0,1,0,1,24,996.9,22.0
27,0.0,0,1,360083,0,5,9.0,0,1,1,26,783.88,25.0
42,0.0,0,0,360084,1,15,6.0,0,1,0,3,668.29,16.0
25,0.0,0,0,360085,1,3,17.0,0,0,0,36,674.97,19.0
33,0.0,0,1,360086,1,16,4.0,0,0,3,40,662.46,15.0
24,0.0,0,1,360087,1,11,2.0,0,0,0,46,995.09,28.0
22,0.0,0,0,360088,1,1,15.0,0,0,2,29,664.43,4.0
47,0.0,0,0,360089,1,17,13.0,0,0,2,10,703.62,10.0
44,0.0,0,1,360090,1,19,12.0,1,0,1,41,588.34,10.0
46,0.0,0,1,360091,0,15,10.0,0,1,4,1,613.71,16.0
41,0.0,0,0,360092,1,5,6.0,1,0,4,36,854.15,10.0
23,0.0,0,1,360093,1,15,10.0,0,0,2,21,849.62,22.0
25,0.0,0,0,360094,0,11,2.0,1,0,0,27,603.26,21.0
35,0.0,0,1,360095,1,17,12.0,1,0,0,37,940.86,23.0
42,0.0,0,1,360096,1,19,16.0,0,1,1,46,996.76,12.0
39,0.0,0,1,360097,1,4,17.0,0,1,0,46,684.83,20.0
38,0.0,0,1,360098,1,23,8.0,1,0,0,38,619.49,11.0
37,0.0,0,0,360099,0,6,12.0,1,0,0,38,699.87,8.0
27,0.0,0,1,360100,1,14,9.0,0,0,2,10,557.33,17.0
35,0.0,0,0,360101,0,15,20.0,1,0,3,30,639.26,21.0
33,0.0,0,1,360102,1,24,14.0,1,0,0,35,708.07,21.0
49,0.0,0,0,360103,1,15,6.0,0,1,4,48,981.47,13.0
21,0.0,0,0,360104,1,21,18.0,0,1,0,35,767.08,10.0
26,0.0,0,0,360105,1,29,1.0,0,1,1,15,942.92,12.0
46,0.0,0,1,360106,1,25,15.0,0,1,4,43,987.07,16.0
27,0.0,0,0,360107,1,12,16.0,0,0,2,28,541.86,6.0
48,0.0,0,0,360108,1,14,8.0,0,1,3,35,638.16,2.0
26,0.0,0,0,360109,0,9,7.0,0,1,0,1,890.42,15.0
43,0.0,0,0,360110,1,14,4.0,1,0,3,20,961.1,10.0
24,0.0,0,1,360111,1,1,10.0,0,1,1,17,636.91,30.0
41,0.0,0,0,360112,0,6,15.0,0,1,1,50,599.75,3.0
50,0.0,0,0,360113,1,9,10.0,0,1,1,60,776.46,26.0
38,0.0,0,0,360114,1,26,3.0,1,0,2,11,699.68,20.0
39,0.0,0,1,360115,1,14,11.0,0,0,1,53,822.69,28.0
47,0.0,0,0,360116,1,14,18.0,0,1,3,2,791.69,7.0
37,0.0,0,0,360117,0,6,5.0,0,0,2,29,852.56,1.0
35,0.0,0,1,360118,1,1,13.0,0,1,0,17,753.41,20.0
39,0.0,0,1,360119,0,12,14.0,0,1,2,57,900.55,4.0
50,0.0,0,0,360120,1,1,0.0,1,0,5,54,589.69,4.0
50,0.0,0,1,360121,1,5,0.0,1,0,2,51,904.16,28.0
37,0.0,0,0,360122,1,19,2.0,1,0,1,10,912.39,5.0
50,0.0,0,1,360123,0,8,9.0,0,0,3,42,822.98,25.0
50,0.0,0,1,360124,1,15,13.0,0,1,2,43,585.56,18.0
48,0.0,0,0,360125,0,8,12.0,0,1,3,11,942.04,5.0
33,0.0,0,1,360126,1,19,5.0,0,0,2,50,542.3,8.0
18,0.0,0,0,360127,1,14,7.0,1,0,0,10,942.16,1.0
33,0.0,0,1,360128,1,14,6.0,0,1,1,52,979.49,13.0
34,0.0,0,1,360129,1,23,14.0,1,0,2,38,857.28,17.0
24,0.0,0,0,360130,1,2,12.0,1,0,0,26,989.35,7.0
46,0.0,0,0,360131,1,24,2.0,0,1,2,50,564.09,23.0
50,0.0,0,0,360132,0,2,9.0,0,0,2,15,895.85,14.0
38,0.0,0,0,360133,0,5,8.0,0,1,1,18,907.62,17.0
44,0.0,0,1,360134,1,16,8.0,0,1,2,4,798.28,25.0
35,0.0,0,0,360135,1,7,0.0,0,0,1,58,767.3,10.0
35,0.0,0,0,360136,1,28,8.0,0,1,2,14,881.32,25.0
38,0.0,0,1,360137,1,23,18.0,0,1,1,40,740.44,20.0
37,0.0,0,0,360138,1,10,5.0,1,0,0,45,740.61,10.0
28,0.0,0,1,360139,0,11,9.0,0,0,0,27,869.58,8.0
28,0.0,0,1,360140,1,17,16.0,0,0,0,50,575.13,29.0
25,0.0,0,1,360141,0,4,6.0,0,1,2,15,742.51,25.0
34,0.0,0,1,360142,1,23,16.0,0,0,2,39,973.97,21.0
48,0.0,0,1,360143,1,1,1.0,0,0,0,23,739.02,24.0
44,0.0,0,0,360144,1,2,16.0,0,0,4,60,936.38,16.0
33,0.0,0,1,360145,1,3,5.0,0,1,1,45,661.27,5.0
27,0.0,0,1,360146,0,7,11.0,1,0,1,7,878.42,4.0
47,0.0,0,0,360147,1,20,9.0,0,1,1,25,675.24,12.0
34,0.0,0,0,360148,1,4,3.0,0,0,0,57,639.93,15.0
49,0.0,0,0,360149,0,12,9.0,0,0,1,54,701.19,6.0
47,0.0,0,1,360150,1,11,0.0,0,1,3,20,654.65,10.0
24,0.0,0,0,360151,1,3,12.0,1,0,0,13,879.77,10.0
36,0.0,0,0,360152,0,12,16.0,0,1,2,10,572.75,25.0
45,0.0,0,0,360153,0,4,12.0,0,0,2,22,606.51,14.0
